x,y,z
-11.0,33.0,-1011.0
-19.0,21.0,-1015.0
-1.0,17.0,-1015.0
-7.0,21.0,-1022.0
-17.0,27.0,-1018.0
-17.0,37.0,-1020.0
-17.0,23.0,-1024.0
-27.0,15.0,-1022.0
-15.0,23.0,-1016.0
1.0,35.0,-1015.0
-17.0,31.0,-1024.0
-17.0,23.0,-1026.0
-21.0,21.0,-1013.0
-11.0,33.0,-1015.0
-11.0,27.0,-1015.0
-15.0,25.0,-1016.0
-15.0,15.0,-1016.0
-7.0,35.0,-1020.0
-11.0,37.0,-1009.0
-25.0,25.0,-1009.0
-25.0,21.0,-1016.0
-11.0,25.0,-1005.0
-11.0,29.0,-1011.0
-7.0,17.0,-1018.0
-3.0,27.0,-1022.0
-11.0,27.0,-1009.0
-3.0,31.0,-1013.0
-11.0,25.0,-1015.0
-9.0,19.0,-1015.0
-19.0,21.0,-1015.0
-11.0,39.0,-1013.0
-19.0,21.0,-1022.0
-21.0,21.0,-1009.0
-23.0,21.0,-1016.0
-15.0,15.0,-1013.0
-13.0,37.0,-1018.0
-13.0,23.0,-1020.0
-29.0,21.0,-1016.0
-11.0,25.0,-1013.0
0.0,27.0,-1022.0
-7.0,31.0,-1015.0
-23.0,23.0,-1015.0
-27.0,15.0,-1015.0
1.0,19.0,-1005.0
-1.0,23.0,-1022.0
-21.0,25.0,-1018.0
-25.0,21.0,-1022.0
-13.0,39.0,-1022.0
0.0,21.0,-1007.0
-11.0,19.0,-1015.0
-23.0,13.0,-1018.0
-7.0,11.0,-1013.0
-1.0,35.0,-1018.0
-7.0,37.0,-1015.0
-29.0,19.0,-1022.0
-27.0,15.0,-1013.0
-5.0,35.0,-1011.0
-7.0,21.0,-1013.0
-19.0,1.0,-1016.0
-13.0,15.0,-1015.0
-13.0,25.0,-1013.0
-17.0,35.0,-1011.0
-11.0,25.0,-1024.0
-21.0,9.0,-1024.0
-11.0,11.0,-1016.0
-15.0,39.0,-1011.0
-17.0,40.0,-1005.0
-25.0,11.0,-1018.0
-13.0,19.0,-1013.0
-15.0,19.0,-1005.0
-7.0,19.0,-1020.0
-17.0,27.0,-1022.0
-19.0,25.0,-1013.0
-5.0,23.0,-1028.0
-15.0,25.0,-1018.0
-17.0,17.0,-1015.0
-15.0,25.0,-1022.0
-1.0,21.0,-1015.0
-1.0,25.0,-1007.0
-13.0,21.0,-1024.0
-15.0,25.0,-1009.0
-5.0,31.0,-1005.0
-9.0,29.0,-1018.0
-21.0,19.0,-1028.0
-25.0,5.0,-1013.0
-17.0,23.0,-1020.0
-5.0,35.0,-1024.0
-13.0,27.0,-1011.0
-17.0,17.0,-1018.0
-5.0,33.0,-1013.0
-5.0,27.0,-1016.0
-17.0,31.0,-1020.0
-15.0,15.0,-1024.0
-15.0,19.0,-1011.0
-11.0,23.0,-1016.0
-13.0,33.0,-1020.0
-13.0,13.0,-1009.0
-19.0,21.0,-1022.0
-9.0,29.0,-1013.0
-5.0,29.0,-1003.0
-19.0,29.0,-1018.0
-7.0,11.0,-1009.0
-11.0,31.0,-1007.0
-13.0,37.0,-1009.0
-19.0,25.0,-1011.0
-15.0,17.0,-1015.0
-15.0,21.0,-1015.0
-23.0,31.0,-1020.0
-9.0,19.0,-1015.0
-19.0,21.0,-1022.0
-13.0,13.0,-1016.0
-9.0,17.0,-1015.0
-15.0,29.0,-1015.0
-11.0,29.0,-1015.0
-21.0,17.0,-1022.0
-21.0,11.0,-1022.0
-3.0,17.0,-1022.0
-13.0,37.0,-1013.0
-19.0,19.0,-1018.0
-21.0,19.0,-1016.0
-9.0,19.0,-1003.0
-3.0,27.0,-1016.0
-5.0,35.0,-1020.0
-21.0,19.0,-1013.0
-17.0,21.0,-1015.0
-5.0,11.0,-1009.0
-15.0,23.0,-1011.0
-13.0,25.0,-1015.0
-11.0,39.0,-1015.0
-5.0,19.0,-1013.0
-3.0,13.0,-1013.0
-5.0,15.0,-1028.0
-15.0,25.0,-1013.0
-21.0,29.0,-1020.0
-27.0,27.0,-1020.0
-13.0,23.0,-1015.0
-17.0,21.0,-1016.0
-17.0,31.0,-1015.0
-3.0,29.0,-1020.0
9.0,17.0,-1013.0
21.0,37.0,-1018.0
25.0,19.0,-1009.0
29.0,27.0,-1016.0
13.0,13.0,-1020.0
-3.0,3.0,-1024.0
-15.0,27.0,-1038.0
-37.0,23.0,-1030.0
-46.0,11.0,-1015.0
-44.0,27.0,-993.0
-17.0,70.0,-991.0
382.0,72.0,-917.0
87.0,113.0,-1040.0
288.0,-56.0,-974.0
827.0,46.0,-938.0
587.0,99.0,-1089.0
981.0,-1.0,-1016.0
784.0,-29.0,-1171.0
1132.0,3.0,-1001.0
958.0,93.0,-1091.0
1059.0,115.0,-1065.0
1218.0,-72.0,-923.0
1095.0,87.0,-1057.0
1175.0,78.0,-1071.0
999.0,66.0,-1026.0
1278.0,-46.0,-979.0
927.0,48.0,-1001.0
1155.0,29.0,-874.0
903.0,78.0,-962.0
1003.0,-3.0,-845.0
940.0,-70.0,-870.0
866.0,109.0,-1001.0
835.0,109.0,-995.0
800.0,-5.0,-927.0
892.0,-23.0,-948.0
800.0,46.0,-1046.0
903.0,44.0,-1034.0
835.0,-3.0,-1003.0
952.0,40.0,-1059.0
964.0,101.0,-1130.0
989.0,154.0,-1100.0
1069.0,-35.0,-1067.0
1044.0,-31.0,-1063.0
1143.0,31.0,-1046.0
1073.0,83.0,-1097.0
1132.0,-39.0,-1034.0
1098.0,-13.0,-1036.0
1159.0,163.0,-1069.0
1134.0,191.0,-1132.0
1206.0,17.0,-1050.0
1155.0,-54.0,-1026.0
1149.0,23.0,-1073.0
1091.0,74.0,-1087.0
1091.0,19.0,-970.0
1141.0,-3.0,-870.0
1155.0,136.0,-958.0
1184.0,204.0,-962.0
1220.0,-121.0,-905.0
1204.0,-78.0,-958.0
1266.0,-13.0,-1042.0
1118.0,150.0,-1050.0
1179.0,29.0,-927.0
1098.0,-50.0,-917.0
1100.0,80.0,-952.0
1020.0,210.0,-983.0
1116.0,-5.0,-919.0
1130.0,-19.0,-964.0
1163.0,111.0,-1024.0
1143.0,154.0,-1030.0
1241.0,33.0,-983.0
1157.0,-35.0,-1005.0
1177.0,3.0,-1018.0
1069.0,206.0,-1005.0
1235.0,5.0,-903.0
1177.0,62.0,-979.0
1225.0,156.0,-1050.0
1221.0,191.0,-1097.0
1188.0,0.0,-1075.0
1177.0,-42.0,-1106.0
1262.0,-17.0,-1114.0
1169.0,124.0,-1026.0
1339.0,-9.0,-886.0
1335.0,91.0,-966.0
