x,y,z
15,25,-1040
7,7,-1032
19,5,-1034
15,19,-1034
19,-15,-1026
15,29,-1038
19,-3,-1036
17,23,-1048
11,19,-1030
17,-7,-1026
0,17,-1030
7,-17,-1016
9,27,-1032
3,9,-1022
11,15,-1034
13,27,-1028
11,3,-1018
17,35,-1030
0,-3,-1020
9,23,-1032
11,25,-1024
13,11,-1020
11,27,-1028
11,1,-1013
9,25,-1034
5,3,-1022
7,29,-1038
1,25,-1018
9,0,-1026
0,37,-1026
15,0,-1020
15,25,-1036
11,13,-1022
0,1,-1044
-9,37,-1036
9,-9,-1028
15,19,-1042
5,-3,-1024
11,15,-1044
9,19,-1020
15,-7,-1032
13,33,-1040
15,-13,-1022
19,40,-1038
17,3,-1030
15,9,-1038
11,29,-1026
19,-5,-1022
13,27,-1036
15,-1,-1024
11,21,-1040
15,9,-1024
19,-1,-1036
13,15,-1030
21,-5,-1036
19,27,-1048
21,19,-1044
21,13,-1038
13,13,-1040
13,-15,-1032
13,37,-1030
9,-15,-1028
1,37,-1044
0,9,-1026
9,9,-1030
11,25,-1028
21,-13,-1030
3,33,-1050
15,-11,-1024
11,17,-1032
5,25,-1026
13,5,-1024
5,29,-1032
9,-9,-1024
5,11,-1040
1,-5,-1016
15,0,-1040
9,37,-1038
19,-13,-1022
13,37,-1034
17,-13,-1020
1,17,-1040
7,13,-1022
9,11,-1026
1,39,-1030
5,-3,-1018
-3,25,-1034
-5,3,-1016
5,13,-1032
9,27,-1022
5,-3,-1028
9,37,-1024
15,-5,-1016
19,15,-1036
9,3,-1030
15,-1,-1022
9,31,-1030
17,-15,-1028
17,35,-1046
5,9,-1024
19,19,-1040
5,17,-1022
19,-13,-1028
13,35,-1040
15,-7,-1030
19,31,-1048
15,9,-1022
15,5,-1044
19,19,-1032
27,-15,-1028
21,37,-1036
17,-11,-1024
19,17,-1046
7,3,-1024
17,-7,-1044
13,23,-1040
21,-13,-1024
7,31,-1030
9,-7,-1024
17,5,-1048
15,21,-1034
17,-5,-1028
15,37,-1044
13,-13,-1026
19,27,-1036
19,5,-1028
17,3,-1050
13,27,-1034
9,-21,-1024
11,46,-1050
7,-11,-1028
9,23,-1040
7,27,-1026
13,5,-1034
11,39,-1032
15,-13,-1030
5,27,-1046
11,-1,-1022
13,21,-1030
0,23,-1020
7,-3,-1034
-3,37,-1036
9,-19,-1024
3,27,-1042
9,15,-1024
9,9,-1032
3,40,-1030
1,-13,-1013
0,37,-1040
3,-7,-1015
7,13,-1036
1,15,-1028
15,3,-1020
0,35,-1036
9,-11,-1011
15,23,-1028
3,13,-1020
11,0,-1032
0,27,-1026
0,-5,-1022
9,33,-1028
11,-3,-1022
17,3,-1036
15,11,-1018
11,-9,-1030
11,23,-1044
15,-17,-1020
17,39,-1046
7,0,-1018
19,7,-1040
9,17,-1038
21,-17,-1028
19,25,-1044
21,-13,-1020
15,19,-1044
11,13,-1032
15,-5,-1034
15,29,-1040
23,-27,-1038
19,33,-1042
15,-7,-1026
19,11,-1044
13,15,-1032
7,-11,-1030
13,40,-1038
11,-5,-1026
17,29,-1048
3,13,-1024
17,5,-1036
15,25,-1034
21,-11,-1018
15,39,-1044
11,-7,-1013
17,17,-1044
5,21,-1028
15,3,-1034
7,33,-1032
19,-3,-1024
13,33,-1050
17,0,-1026
17,13,-1036
13,39,-1026
7,-5,-1034
9,46,-1034
3,-11,-1020
17,31,-1038
3,5,-1026
11,7,-1026
5,33,-1030
11,-9,-1028
7,40,-1040
15,1,-1022
11,11,-1044
5,17,-1022
3,-3,-1022
9,44,-1036
13,-11,-1022
0,25,-1044
5,7,-1022
13,11,-1030
0,35,-1030
5,-17,-1026
7,37,-1034
3,-15,-1016
13,21,-1034
13,11,-1024
21,7,-1036
13,29,-1042
11,-23,-1032
19,33,-1044
11,9,-1044
17,9,-1032
15,23,-1046
17,-15,-1030
13,31,-1040
15,-9,-1026
21,13,-1038
9,9,-1026
19,-3,-1040
15,31,-1048
7,-23,-1026
17,39,-1030
15,9,-1024
21,13,-1038
13,17,-1030
21,0,-1034
13,40,-1036
11,-15,-1030
9,27,-1036
9,-1,-1028
