x,y,z
7.0,17.0,-1044.0
-5.0,39.0,-1032.0
9.0,21.0,-1042.0
9.0,37.0,-1038.0
27.0,21.0,-1028.0
21.0,29.0,-1040.0
25.0,44.0,-1030.0
33.0,35.0,-1046.0
37.0,23.0,-1040.0
35.0,-25.0,-1038.0
37.0,9.0,-1046.0
48.0,33.0,-1026.0
40.0,46.0,-1054.0
25.0,15.0,-1056.0
17.0,-9.0,-1048.0
-9.0,93.0,-1046.0
17.0,70.0,-1020.0
245.0,-23.0,-1056.0
103.0,-13.0,-1036.0
536.0,-7.0,-936.0
872.0,134.0,-936.0
653.0,35.0,-1087.0
1259.0,-288.0,-1042.0
1102.0,60.0,-1134.0
1098.0,7.0,-1167.0
1344.0,-25.0,-1114.0
1198.0,-154.0,-1087.0
1122.0,-35.0,-952.0
1112.0,132.0,-956.0
1038.0,-58.0,-1112.0
1122.0,-136.0,-1081.0
878.0,-44.0,-995.0
835.0,-60.0,-952.0
1100.0,109.0,-905.0
849.0,-70.0,-968.0
892.0,23.0,-765.0
794.0,-29.0,-860.0
765.0,-144.0,-1042.0
804.0,-3.0,-1046.0
735.0,111.0,-989.0
737.0,93.0,-1024.0
763.0,-122.0,-1182.0
853.0,-183.0,-1147.0
856.0,46.0,-1081.0
921.0,115.0,-1095.0
1056.0,5.0,-1227.0
1216.0,-101.0,-1175.0
1138.0,40.0,-1057.0
1145.0,23.0,-1067.0
1266.0,-52.0,-1171.0
1344.0,-240.0,-1149.0
1104.0,-35.0,-989.0
1155.0,115.0,-936.0
1190.0,29.0,-1145.0
1249.0,58.0,-1112.0
1089.0,5.0,-974.0
991.0,-101.0,-1046.0
1054.0,-21.0,-1134.0
1134.0,-99.0,-1087.0
1059.0,95.0,-897.0
950.0,-58.0,-923.0
1173.0,17.0,-989.0
1200.0,-76.0,-958.0
1163.0,50.0,-843.0
1093.0,-23.0,-972.0
1165.0,-35.0,-1126.0
1257.0,-359.0,-1052.0
1013.0,58.0,-903.0
1087.0,146.0,-911.0
968.0,3.0,-1116.0
1245.0,-85.0,-1038.0
1097.0,52.0,-976.0
1011.0,1.0,-1044.0
1171.0,15.0,-1147.0
1372.0,-115.0,-1114.0
1235.0,-85.0,-1026.0
1038.0,19.0,-927.0
1186.0,42.0,-1077.0
1223.0,-60.0,-1093.0
1120.0,15.0,-903.0
1079.0,21.0,-960.0
1173.0,91.0,-1159.0
1278.0,-173.0,-1104.0
1161.0,-60.0,-989.0
1095.0,122.0,-1040.0
1245.0,-103.0,-1208.0
1356.0,-154.0,-1095.0
1383.0,97.0,-901.0
1233.0,3.0,-993.0
1413.0,81.0,-1061.0
1395.0,-35.0,-1054.0
1268.0,-203.0,-1063.0
1175.0,-58.0,-1016.0
1171.0,-162.0,-1097.0
1397.0,-150.0,-964.0
1202.0,115.0,-813.0
1013.0,1.0,-983.0
1145.0,-3.0,-1138.0
1383.0,-152.0,-1104.0
1118.0,-150.0,-1042.0
1364.0,62.0,-938.0
1220.0,-33.0,-1073.0
1360.0,-56.0,-1034.0
1372.0,-111.0,-1001.0
1141.0,-105.0,-1077.0
1423.0,46.0,-1089.0
1182.0,-167.0,-1081.0
1114.0,150.0,-946.0
1270.0,-259.0,-1106.0
1079.0,37.0,-1202.0
1370.0,-89.0,-923.0
1116.0,-144.0,-1011.0
1247.0,128.0,-1009.0
1383.0,126.0,-1171.0
1503.0,-3.0,-1044.0
1147.0,46.0,-892.0
1100.0,-210.0,-1106.0
1069.0,81.0,-1151.0
1397.0,-247.0,-1024.0
1223.0,35.0,-946.0
952.0,269.0,-936.0
1212.0,-115.0,-1093.0
1364.0,-197.0,-1044.0
1296.0,93.0,-897.0
1177.0,138.0,-1116.0
1091.0,87.0,-1116.0
1497.0,-532.0,-1114.0
1165.0,-60.0,-936.0
1307.0,259.0,-880.0
1149.0,150.0,-1118.0
1192.0,-128.0,-1077.0
1370.0,-240.0,-919.0
1147.0,107.0,-1020.0
1319.0,83.0,-1087.0
1327.0,-50.0,-1112.0
1251.0,-160.0,-905.0
1100.0,-21.0,-981.0
1337.0,-3.0,-1134.0
956.0,81.0,-1059.0
1044.0,115.0,-851.0
