x,y,z
11,37,-1026
21,-1,-1028
21,25,-1032
23,0,-1026
27,23,-1028
25,15,-1026
21,25,-1026
29,13,-1015
21,7,-1032
29,17,-1013
17,19,-1024
25,11,-1026
21,13,-1026
35,13,-1018
27,25,-1018
21,9,-1026
21,0,-1015
33,29,-1020
27,11,-1022
23,31,-1026
29,11,-1009
25,31,-1026
33,1,-1030
19,33,-1018
31,9,-1024
23,25,-1024
35,17,-1015
31,15,-1024
29,19,-1022
29,9,-1028
25,42,-1018
27,9,-1018
23,37,-1024
29,13,-1015
11,23,-1022
27,17,-1015
23,27,-1026
29,7,-1026
25,21,-1028
21,23,-1024
17,5,-1020
21,27,-1022
19,17,-1026
29,29,-1011
19,9,-1022
29,31,-1015
35,0,-1020
27,15,-1026
31,17,-1026
21,25,-1020
35,17,-1022
29,25,-1020
29,9,-1020
23,19,-1030
21,25,-1024
19,13,-1020
33,25,-1018
19,7,-1032
13,27,-1024
21,-7,-1022
17,35,-1022
25,9,-1018
15,23,-1011
29,17,-1032
17,15,-1018
29,11,-1015
13,15,-1024
27,29,-1018
13,1,-1024
33,33,-1005
21,1,-1024
31,23,-1018
35,11,-1016
11,31,-1030
23,9,-1015
27,23,-1018
23,7,-1020
17,17,-1022
33,19,-1018
13,15,-1024
17,7,-1015
19,19,-1013
31,17,-1024
27,15,-1020
15,13,-1022
27,7,-1013
21,35,-1026
29,15,-1011
11,29,-1015
29,3,-1020
27,23,-1026
37,-5,-1020
21,37,-1028
17,11,-1026
23,21,-1026
23,7,-1018
29,5,-1024
23,27,-1034
21,13,-1020
31,19,-1020
33,7,-1022
17,23,-1042
25,29,-1024
23,21,-1020
31,17,-1034
21,19,-1022
35,21,-1013
27,11,-1015
19,11,-1022
31,17,-1026
21,25,-1034
29,27,-1020
17,15,-1028
31,25,-1007
15,11,-1018
33,17,-1020
15,11,-1015
29,19,-1011
27,11,-1024
29,13,-1026
21,29,-1018
37,7,-1028
25,31,-1032
23,1,-1026
13,15,-1026
29,19,-1028
19,17,-1018
29,23,-1013
21,17,-1026
21,23,-1018
29,1,-1024
19,13,-1026
23,1,-1024
29,11,-1022
21,27,-1022
25,11,-1018
29,19,-1018
19,5,-1011
27,5,-1024
21,7,-1022
31,9,-1018
13,21,-1028
27,31,-1007
31,15,-1018
27,23,-1026
31,5,-1034
21,23,-1028
37,5,-1038
23,17,-1024
25,17,-1026
17,21,-1028
19,13,-1020
17,21,-1024
23,29,-1032
31,0,-1026
15,27,-1018
27,-1,-1011
27,27,-1016
19,5,-1020
27,25,-1018
25,19,-1026
27,21,-1018
29,13,-1011
31,11,-1018
19,23,-1013
33,0,-1013
29,39,-1018
35,9,-1013
35,23,-1015
33,9,-1018
23,17,-1015
21,13,-1013
27,33,-1024
21,19,-1024
21,23,-1022
15,21,-1018
27,23,-1013
19,17,-1028
15,31,-1024
17,23,-1011
21,15,-1026
9,19,-1018
17,15,-1018
17,23,-1024
33,17,-1026
15,33,-1022
35,9,-1011
19,33,-1018
33,15,-1022
25,23,-1018
17,19,-1018
31,17,-1011
19,21,-1026
29,5,-1024
23,17,-1011
33,0,-1018
23,29,-1032
31,17,-1020
15,29,-1020
35,11,-1022
31,21,-1020
33,5,-1024
27,9,-1026
21,23,-1028
23,15,-1026
21,21,-1026
15,13,-1028
33,13,-1024
15,13,-1026
27,1,-1015
13,25,-1024
21,5,-1018
23,15,-1018
21,7,-1018
21,11,-1022
29,17,-1022
21,31,-1038
21,15,-1026
