x,y,z
27,11,-1013
21,17,-1032
31,23,-1030
29,17,-1011
21,17,-1026
33,5,-1020
-9,17,-1007
23,11,-1015
21,11,-1026
19,17,-1024
25,13,-1024
29,15,-1015
19,-1,-1022
23,7,-1011
29,5,-1026
15,19,-1042
31,23,-1022
11,7,-1020
21,17,-1022
17,1,-1020
1,7,-1024
17,9,-1034
0,17,-1026
0,-1,-1018
31,25,-1020
23,13,-1011
25,9,-1015
23,13,-1020
33,7,-1030
13,7,-1026
29,3,-1007
17,5,-1024
17,7,-1032
19,13,-1030
7,9,-1020
23,13,-1026
21,11,-1026
23,13,-1007
17,1,-1011
37,3,-1022
21,1,-1022
11,19,-1028
29,-3,-1015
17,15,-1018
15,0,-1024
19,17,-1020
25,11,-1011
21,7,-1034
23,29,-1013
35,-5,-1018
19,15,-1032
25,5,-1018
29,23,-1032
15,13,-1026
25,9,-1011
25,13,-1022
19,0,-1018
23,27,-1024
1,17,-1030
21,17,-1020
23,21,-1038
35,11,-1018
7,15,-1026
27,17,-1018
19,13,-1030
9,1,-1036
21,17,-1024
3,19,-1032
23,19,-1011
15,11,-1024
25,5,-1028
13,31,-1018
29,9,-1024
29,15,-1015
25,9,-1018
29,15,-1013
7,19,-1022
25,9,-1032
9,27,-1011
25,17,-1018
15,9,-1020
15,7,-1011
17,1,-1022
15,5,-1038
19,21,-1040
7,21,-1020
21,23,-1007
33,1,-1018
27,19,-1024
21,0,-1028
0,3,-1034
7,13,-1024
-7,13,-1015
15,5,-1001
31,-1,-1030
15,5,-1036
31,3,-1020
17,23,-1022
31,5,-1022
31,13,-1011
37,5,-1015
15,1,-1028
35,19,-1018
1,13,-1030
17,7,-1011
11,19,-1007
5,21,-1026
21,3,-1018
13,9,-1032
9,9,-1032
9,0,-1022
29,5,-1018
33,-1,-1040
15,19,-1024
37,25,-1018
19,11,-1036
25,13,-1020
17,3,-1013
21,11,-1011
19,3,-1038
29,13,-1038
17,21,-1015
29,17,-1022
27,23,-1020
23,3,-1016
21,0,-1032
37,3,-1036
21,19,-1030
-1,3,-1018
31,29,-1009
21,3,-1022
21,17,-1022
21,25,-1030
25,7,-1028
29,9,-1024
39,3,-1011
11,27,-1018
33,0,-1032
23,23,-1036
1,11,-1036
11,11,-1024
21,19,-1030
13,11,-1015
17,15,-1022
17,35,-1024
15,19,-1026
17,29,-1024
35,-7,-1015
13,25,-1026
27,-5,-1024
9,15,-1020
15,3,-1011
1,15,-1028
19,17,-1024
13,11,-1016
7,27,-1026
11,3,-1032
0,7,-1011
15,15,-1042
29,-1,-1011
21,15,-1022
17,3,-1018
27,15,-1018
21,7,-1018
17,25,-1038
25,11,-1011
15,-1,-1011
7,-1,-1028
27,1,-1022
1,19,-1015
23,13,-1050
13,25,-1020
29,3,-1018
21,11,-1018
15,11,-1024
21,17,-1018
17,19,-1020
25,7,-1026
13,35,-1018
-3,5,-1013
19,3,-1020
1,13,-1028
15,9,-1026
27,19,-1018
31,17,-1032
19,7,-1020
35,15,-1026
19,19,-1032
27,15,-1015
21,23,-1020
21,7,-1024
3,7,-1024
13,13,-1036
1,15,-1030
25,29,-1018
11,23,-1032
27,11,-1007
35,9,-1020
37,1,-1015
9,25,-1013
21,1,-1020
13,31,-1022
29,5,-1024
31,7,-1020
25,-1,-1026
35,7,-1018
7,5,-1024
21,17,-1026
25,19,-1011
13,-7,-1018
23,-1,-1018
11,0,-1020
17,5,-1015
23,15,-1024
35,0,-1018
-1,7,-1028
33,1,-1015
29,-7,-1028
29,-1,-1030
15,7,-1026
17,13,-1032
25,-1,-1032
9,17,-1026
13,0,-1018
21,19,-1026
25,25,-1026
29,11,-1034
33,40,-1028
19,1,-1034
29,29,-1020
13,3,-1016
33,7,-1020
21,31,-1038
37,7,-1026
29,15,-1024
33,19,-1018
17,29,-1013
29,13,-1015
15,23,-1018
17,35,-1020
23,11,-1011
29,15,-1011
27,0,-1022
25,0,-995
25,31,-1028
23,9,-1018
29,5,-1005
19,5,-1013
29,9,-1020
21,0,-1020
-1,35,-1024
3,21,-1022
9,9,-1020
13,-17,-1022
21,3,-1024
23,7,-1013
11,7,-1034
11,42,-1034
-1,15,-1036
13,15,-1036
5,-5,-1026
21,1,-1020
23,7,-1020
17,7,-1036
15,31,-1028
3,25,-1016
0,39,-1030
5,17,-1032
33,3,-1015
29,-5,-1015
33,1,-1009
37,17,-1011
15,13,-1013
15,37,-1026
9,29,-1018
25,1,-1013
31,-21,-1030
29,-19,-1011
25,-7,-1007
21,-5,-1022
31,37,-1040
15,35,-1026
33,7,-1030
33,1,-1036
37,-31,-1018
23,-17,-1028
33,-7,-1036
7,29,-1040
11,33,-1042
15,27,-1046
15,21,-1026
21,-1,-1026
3,11,-1026
21,1,-1018
17,27,-1026
7,40,-1036
25,27,-1015
15,35,-1032
15,13,-1011
11,25,-1026
21,0,-1005
7,1,-1011
21,13,-1007
3,19,-1015
7,44,-1028
21,17,-1009
13,15,-1028
29,-15,-1022
15,-9,-1005
21,9,-1028
19,5,-1020
35,3,-1024
19,9,-1022
27,1,-1015
39,-1,-1007
31,1,-1015
40,-15,-1007
37,1,-1011
21,25,-1024
27,21,-1009
33,25,-1024
27,11,-1003
11,1,-1022
31,21,-1015
13,-1,-1026
23,15,-1024
27,31,-1034
19,48,-1032
23,13,-1024
21,31,-1026
11,7,-1050
27,5,-1042
29,23,-1022
9,5,-1048
23,23,-1028
19,9,-1038
25,11,-1044
-1,1,-1038
37,15,-1015
23,5,-1020
29,-9,-1024
25,3,-1007
19,-7,-1026
27,21,-1040
29,7,-1001
21,19,-1026
35,-11,-1022
37,23,-1007
13,27,-1020
17,3,-1052
31,46,-1024
3,1,-1015
21,15,-1036
29,1,-1016
17,13,-1018
35,44,-1036
23,19,-1026
15,13,-1028
21,5,-1011
29,21,-1024
27,11,-1024
27,17,-1028
15,27,-1018
29,-1,-1020
21,-1,-1011
31,1,-1022
29,13,-1024
37,25,-1032
21,5,-1024
19,25,-1030
35,-1,-1026
5,3,-1024
21,5,-1024
7,21,-1026
5,29,-1018
17,7,-1020
15,21,-1009
5,-11,-1007
15,-3,-1007
1,-11,-1016
1,9,-1015
11,0,-1003
9,-7,-1015
3,15,-1011
7,17,-1009
15,31,-1026
11,0,-1032
19,0,-1015
29,7,-1030
25,5,-1026
40,17,-1032
25,5,-1026
35,31,-1038
37,31,-1018
44,17,-1036
25,-11,-1032
17,11,-1005
21,17,-1018
23,11,-1026
-3,21,-1022
-11,31,-1020
27,11,-1024
11,29,-1022
17,1,-1022
31,-17,-1020
33,27,-1036
33,15,-1020
31,25,-1042
33,15,-1030
31,13,-1038
37,9,-1040
31,5,-1048
31,1,-1038
25,23,-1024
31,21,-1028
23,23,-1040
15,23,-1032
27,25,-1036
31,15,-1022
23,9,-1026
29,1,-1005
21,13,-1007
17,17,-1015
9,15,-1020
-3,-1,-1011
1,21,-1024
11,11,-1011
7,19,-1009
15,-7,-1001
23,11,-1026
15,17,-1011
37,17,-1003
13,15,-1024
17,7,-1032
1,7,-1018
21,-7,-1018
15,-19,-1032
23,-9,-1032
25,11,-1028
25,13,-1034
35,29,-1034
25,29,-1028
15,7,-1024
29,5,-1018
21,-5,-1018
11,-19,-1005
13,0,-1032
0,19,-1034
21,52,-1020
29,44,-1028
23,46,-1022
25,5,-1001
31,-11,-1011
31,-33,-1026
21,-21,-1015
29,15,-1007
13,25,-1042
19,25,-1024
0,9,-1030
13,5,-1024
-3,3,-1015
13,-1,-1020
9,-7,-1026
13,7,-1013
19,31,-1009
5,33,-1032
15,17,-1034
7,0,-1018
33,-7,-1022
23,-11,-1020
35,0,-1005
23,27,-1011
33,48,-1038
23,42,-1036
29,27,-1028
37,-3,-1034
35,11,-1018
37,-1,-1003
33,15,-1018
35,40,-1024
17,66,-1015
19,35,-1026
9,0,-1026
15,7,-1022
7,1,-1030
11,27,-1015
13,9,-1034
27,31,-1026
15,0,-1022
21,15,-1030
15,7,-1030
7,-7,-1020
23,5,-1044
17,13,-1052
13,1,-1026
21,39,-1018
23,48,-1028
27,42,-1036
33,31,-1007
29,1,-1022
27,-19,-1024
25,-1,-999
1,7,-1028
13,17,-1015
-1,37,-1011
19,3,-1018
19,9,-1011
21,3,-1009
29,5,-1013
1,1,-1034
23,1,-1013
-9,13,-1026
9,-25,-1013
17,19,-1011
9,13,-1018
15,3,-1022
5,0,-1024
15,1,-1026
15,-1,-1034
29,13,-1020
21,3,-1022
31,21,-1032
31,13,-1034
17,5,-1028
40,-5,-1018
37,17,-1040
37,23,-1022
21,44,-1009
35,21,-1032
29,23,-1042
15,25,-1005
17,1,-1013
3,19,-1028
1,0,-1011
0,7,-1011
13,0,-1028
21,5,-1030
11,21,-1018
19,29,-1026
25,25,-1028
13,-7,-1030
7,-25,-1022
31,-13,-1042
29,9,-1028
17,27,-1028
37,33,-1020
27,29,-1048
37,11,-1032
25,7,-1020
33,-13,-1015
33,25,-1007
35,40,-995
19,19,-1005
19,27,-1013
3,19,-1011
5,27,-1003
21,11,-1011
3,7,-1001
3,-9,-1001
9,21,-1026
17,25,-1018
5,23,-1032
29,9,-1026
