x,y,z
25.0,29.0,-1032.0
25.0,15.0,-1028.0
15.0,35.0,-1026.0
21.0,-1.0,-1026.0
31.0,21.0,-1028.0
29.0,33.0,-1032.0
29.0,5.0,-1026.0
29.0,31.0,-1022.0
27.0,33.0,-1022.0
11.0,21.0,-1011.0
21.0,13.0,-1011.0
13.0,11.0,-1020.0
5.0,-7.0,-1024.0
23.0,13.0,-1009.0
23.0,15.0,-1015.0
35.0,25.0,-1015.0
33.0,35.0,-1013.0
35.0,31.0,-1018.0
35.0,3.0,-1032.0
35.0,1.0,-1013.0
31.0,1.0,-1015.0
33.0,19.0,-1009.0
29.0,17.0,-1024.0
35.0,35.0,-1015.0
29.0,31.0,-1005.0
25.0,11.0,-1024.0
11.0,17.0,-1009.0
31.0,-13.0,-1011.0
15.0,7.0,-1018.0
31.0,0.0,-1018.0
17.0,17.0,-1016.0
21.0,35.0,-1026.0
33.0,21.0,-1032.0
33.0,7.0,-1030.0
21.0,7.0,-1028.0
27.0,0.0,-1030.0
21.0,3.0,-1028.0
15.0,25.0,-1032.0
11.0,25.0,-1034.0
19.0,9.0,-1042.0
27.0,35.0,-1020.0
31.0,19.0,-1032.0
31.0,15.0,-1022.0
15.0,13.0,-1011.0
23.0,9.0,-1011.0
15.0,23.0,-1011.0
15.0,23.0,-1009.0
31.0,17.0,-1015.0
25.0,23.0,-1005.0
29.0,23.0,-1018.0
27.0,31.0,-1007.0
31.0,25.0,-1011.0
35.0,13.0,-1020.0
37.0,5.0,-1011.0
35.0,40.0,-1011.0
37.0,-1.0,-1026.0
37.0,19.0,-1003.0
37.0,15.0,-1020.0
23.0,13.0,-1018.0
25.0,29.0,-1009.0
15.0,33.0,-1022.0
27.0,21.0,-1028.0
19.0,17.0,-1020.0
19.0,7.0,-1028.0
29.0,13.0,-1026.0
33.0,9.0,-1026.0
27.0,25.0,-1026.0
23.0,9.0,-1034.0
15.0,46.0,-1038.0
7.0,1.0,-1038.0
21.0,13.0,-1024.0
1.0,27.0,-1018.0
19.0,5.0,-1024.0
19.0,46.0,-1018.0
23.0,35.0,-1024.0
9.0,31.0,-1036.0
25.0,27.0,-1030.0
25.0,13.0,-1020.0
21.0,11.0,-1026.0
33.0,13.0,-1003.0
29.0,25.0,-1026.0
35.0,35.0,-1013.0
31.0,44.0,-1022.0
21.0,21.0,-1013.0
35.0,9.0,-1013.0
27.0,17.0,-1011.0
35.0,-25.0,-1003.0
29.0,17.0,-999.0
27.0,17.0,-1015.0
21.0,31.0,-1003.0
25.0,35.0,-1009.0
29.0,11.0,-1001.0
19.0,-11.0,-1011.0
25.0,-9.0,-1007.0
23.0,-9.0,-1011.0
