x,y,z
-74.0,251.0,-927.0
87.0,171.0,-1220.0
-40.0,288.0,-1376.0
13.0,87.0,-1290.0
42.0,-11.0,-1167.0
35.0,-242.0,-981.0
46.0,-150.0,-854.0
117.0,-85.0,-800.0
-52.0,247.0,-868.0
25.0,343.0,-1151.0
-46.0,183.0,-1382.0
-74.0,89.0,-1278.0
-3.0,-91.0,-1124.0
85.0,-187.0,-1063.0
68.0,-99.0,-847.0
74.0,-150.0,-774.0
27.0,210.0,-839.0
23.0,224.0,-1159.0
5.0,257.0,-1274.0
-31.0,58.0,-1239.0
15.0,-74.0,-1134.0
87.0,-279.0,-1011.0
46.0,29.0,-804.0
134.0,-136.0,-804.0
-27.0,144.0,-823.0
33.0,154.0,-1114.0
-44.0,312.0,-1301.0
-27.0,101.0,-1315.0
-25.0,-17.0,-1167.0
46.0,-218.0,-1038.0
40.0,-140.0,-866.0
54.0,-66.0,-827.0
-42.0,142.0,-858.0
-44.0,245.0,-1102.0
-136.0,208.0,-1341.0
-56.0,117.0,-1309.0
-78.0,46.0,-1165.0
-17.0,-203.0,-1063.0
64.0,-148.0,-897.0
60.0,-128.0,-860.0
-83.0,97.0,-792.0
-44.0,265.0,-1048.0
-115.0,284.0,-1309.0
-68.0,136.0,-1290.0
-44.0,-5.0,-1139.0
-7.0,-169.0,-1083.0
37.0,-138.0,-860.0
-17.0,-113.0,-780.0
-33.0,89.0,-778.0
-107.0,281.0,-1032.0
-46.0,298.0,-1212.0
-72.0,171.0,-1280.0
-3.0,-78.0,-1179.0
-23.0,-183.0,-1073.0
50.0,-44.0,-874.0
33.0,-68.0,-802.0
-52.0,-46.0,-778.0
-74.0,234.0,-966.0
-42.0,292.0,-1260.0
-99.0,160.0,-1317.0
9.0,-3.0,-1165.0
1.0,-128.0,-1093.0
81.0,-279.0,-899.0
-3.0,-46.0,-815.0
29.0,19.0,-780.0
-80.0,230.0,-964.0
-42.0,222.0,-1235.0
1.0,191.0,-1309.0
-37.0,46.0,-1204.0
5.0,-113.0,-1069.0
78.0,-212.0,-929.0
7.0,-128.0,-821.0
23.0,-70.0,-751.0
0.0,249.0,-927.0
-37.0,320.0,-1223.0
39.0,167.0,-1317.0
-29.0,9.0,-1210.0
17.0,-195.0,-1095.0
74.0,-132.0,-946.0
37.0,-128.0,-827.0
29.0,-80.0,-767.0
-23.0,222.0,-907.0
9.0,294.0,-1220.0
-3.0,210.0,-1296.0
-7.0,3.0,-1233.0
29.0,-122.0,-1126.0
101.0,-240.0,-995.0
7.0,29.0,-817.0
76.0,-103.0,-780.0
-23.0,257.0,-907.0
9.0,240.0,-1188.0
1.0,263.0,-1315.0
-5.0,3.0,-1274.0
-25.0,-99.0,-1112.0
64.0,-296.0,-970.0
19.0,35.0,-827.0
173.0,-130.0,-798.0
-70.0,228.0,-892.0
42.0,222.0,-1153.0
-74.0,240.0,-1378.0
-21.0,64.0,-1245.0
11.0,-11.0,-1132.0
35.0,-232.0,-1009.0
29.0,-134.0,-837.0
119.0,-111.0,-810.0
-72.0,251.0,-849.0
11.0,269.0,-1147.0
-1.0,185.0,-1335.0
-95.0,89.0,-1229.0
31.0,-60.0,-1098.0
58.0,-177.0,-1046.0
56.0,-128.0,-847.0
31.0,-132.0,-788.0
-1.0,144.0,-833.0
-54.0,290.0,-1179.0
-58.0,288.0,-1249.0
-70.0,70.0,-1274.0
-29.0,-126.0,-1145.0
46.0,-224.0,-1073.0
15.0,-9.0,-837.0
44.0,-144.0,-810.0
-11.0,128.0,-837.0
-105.0,284.0,-1093.0
-35.0,255.0,-1274.0
-74.0,105.0,-1303.0
-48.0,-35.0,-1138.0
25.0,-210.0,-1061.0
31.0,-87.0,-847.0
95.0,-162.0,-800.0
-91.0,165.0,-780.0
-19.0,245.0,-1050.0
-89.0,277.0,-1307.0
-62.0,142.0,-1276.0
-44.0,-9.0,-1173.0
40.0,-173.0,-1054.0
64.0,-208.0,-849.0
5.0,-62.0,-813.0
11.0,89.0,-812.0
-46.0,279.0,-1026.0
-78.0,283.0,-1286.0
-11.0,103.0,-1307.0
-21.0,3.0,-1163.0
33.0,-195.0,-1057.0
48.0,-103.0,-864.0
83.0,-218.0,-843.0
-50.0,64.0,-772.0
-54.0,290.0,-995.0
-42.0,327.0,-1257.0
-33.0,109.0,-1323.0
0.0,-64.0,-1145.0
35.0,-183.0,-1106.0
60.0,-101.0,-901.0
56.0,-122.0,-821.0
-9.0,29.0,-782.0
-58.0,224.0,-1011.0
-3.0,234.0,-1220.0
-33.0,232.0,-1311.0
-29.0,-44.0,-1180.0
31.0,-154.0,-1114.0
74.0,-245.0,-913.0
-3.0,0.0,-804.0
52.0,-37.0,-772.0
-44.0,216.0,-933.0
-33.0,273.0,-1200.0
9.0,197.0,-1319.0
-25.0,0.0,-1212.0
46.0,-80.0,-1104.0
1.0,-216.0,-894.0
-3.0,-121.0,-823.0
117.0,-85.0,-800.0
-148.0,341.0,-901.0
29.0,255.0,-1179.0
11.0,179.0,-1342.0
-48.0,25.0,-1194.0
70.0,-124.0,-1073.0
37.0,-204.0,-976.0
42.0,-158.0,-845.0
17.0,-58.0,-741.0
-35.0,259.0,-895.0
-27.0,310.0,-1218.0
3.0,197.0,-1303.0
-46.0,29.0,-1220.0
21.0,-136.0,-1089.0
78.0,-185.0,-987.0
39.0,-83.0,-825.0
9.0,183.0,-888.0
-21.0,322.0,-1179.0
19.0,247.0,-1294.0
-74.0,29.0,-1257.0
27.0,-107.0,-1138.0
81.0,-308.0,-993.0
-37.0,35.0,-804.0
150.0,-162.0,-800.0
-50.0,261.0,-849.0
21.0,193.0,-1149.0
-5.0,261.0,-1339.0
-76.0,78.0,-1255.0
29.0,-83.0,-1141.0
54.0,-271.0,-976.0
9.0,-74.0,-849.0
144.0,-162.0,-796.0
-150.0,267.0,-847.0
70.0,257.0,-1132.0
-124.0,304.0,-1354.0
-3.0,39.0,-1260.0
-3.0,-17.0,-1145.0
17.0,-244.0,-999.0
37.0,-126.0,-843.0
124.0,-142.0,-808.0
-89.0,195.0,-835.0
-1.0,296.0,-1104.0
-74.0,259.0,-1335.0
-54.0,81.0,-1255.0
-3.0,-9.0,-1097.0
83.0,-242.0,-1079.0
15.0,-132.0,-856.0
91.0,-156.0,-812.0
-54.0,179.0,-804.0
-44.0,283.0,-1122.0
19.0,245.0,-1305.0
-115.0,142.0,-1274.0
0.0,-70.0,-1134.0
74.0,-234.0,-1091.0
21.0,-52.0,-827.0
74.0,-138.0,-823.0
-13.0,109.0,-813.0
-60.0,216.0,-1085.0
-19.0,300.0,-1241.0
-95.0,158.0,-1292.0
7.0,-99.0,-1188.0
11.0,-189.0,-1059.0
62.0,-148.0,-854.0
5.0,-70.0,-819.0
0.0,39.0,-796.0
-33.0,275.0,-1020.0
-93.0,271.0,-1274.0
27.0,128.0,-1329.0
-54.0,-3.0,-1167.0
15.0,-160.0,-1040.0
83.0,-193.0,-882.0
31.0,-144.0,-849.0
-13.0,58.0,-772.0
-56.0,271.0,-989.0
-89.0,316.0,-1268.0
25.0,134.0,-1303.0
-80.0,33.0,-1169.0
35.0,-222.0,-1075.0
46.0,-169.0,-886.0
42.0,-122.0,-813.0
-1.0,52.0,-755.0
-37.0,255.0,-991.0
-17.0,281.0,-1237.0
-62.0,193.0,-1296.0
-15.0,-31.0,-1188.0
3.0,-189.0,-1100.0
33.0,-103.0,-903.0
37.0,-122.0,-853.0
-15.0,-52.0,-782.0
-46.0,265.0,-931.0
-40.0,304.0,-1206.0
-15.0,216.0,-1301.0
11.0,-50.0,-1204.0
-5.0,-165.0,-1085.0
113.0,-206.0,-925.0
7.0,-70.0,-827.0
107.0,-50.0,-776.0
-54.0,238.0,-901.0
-27.0,249.0,-1214.0
-9.0,226.0,-1290.0
-17.0,54.0,-1200.0
21.0,-130.0,-1110.0
83.0,-259.0,-964.0
-33.0,-58.0,-817.0
121.0,-91.0,-763.0
-62.0,247.0,-923.0
-13.0,271.0,-1159.0
33.0,234.0,-1339.0
-42.0,23.0,-1239.0
74.0,-121.0,-1118.0
60.0,-208.0,-942.0
-9.0,-128.0,-819.0
152.0,-126.0,-780.0
-103.0,265.0,-858.0
-7.0,296.0,-1165.0
46.0,195.0,-1325.0
-122.0,76.0,-1225.0
74.0,-115.0,-1079.0
27.0,-218.0,-1026.0
11.0,-136.0,-845.0
72.0,-109.0,-761.0
-29.0,234.0,-833.0
-17.0,259.0,-1190.0
21.0,290.0,-1300.0
-101.0,64.0,-1274.0
-1.0,-27.0,-1130.0
46.0,-325.0,-1028.0
-11.0,-31.0,-831.0
132.0,-167.0,-788.0
-70.0,230.0,-841.0
-19.0,212.0,-1134.0
-21.0,318.0,-1290.0
-54.0,58.0,-1276.0
7.0,-15.0,-1126.0
70.0,-374.0,-1044.0
-29.0,48.0,-821.0
212.0,-240.0,-835.0
-144.0,269.0,-821.0
37.0,204.0,-1095.0
-78.0,308.0,-1356.0
-70.0,101.0,-1270.0
9.0,-3.0,-1161.0
11.0,-298.0,-1020.0
42.0,-111.0,-851.0
163.0,-150.0,-835.0
-121.0,208.0,-796.0
25.0,220.0,-1083.0
-68.0,298.0,-1309.0
-66.0,101.0,-1276.0
56.0,-21.0,-1163.0
-37.0,-220.0,-1048.0
48.0,-154.0,-854.0
58.0,-124.0,-812.0
-40.0,121.0,-788.0
-23.0,294.0,-1073.0
-23.0,267.0,-1274.0
-52.0,144.0,-1301.0
40.0,0.0,-1141.0
-27.0,-230.0,-1083.0
124.0,-93.0,-878.0
52.0,-156.0,-823.0
7.0,66.0,-763.0
247.0,263.0,-1032.0
23.0,378.0,-1290.0
240.0,117.0,-1290.0
554.0,-83.0,-1169.0
353.0,-267.0,-1114.0
845.0,-228.0,-735.0
642.0,48.0,-890.0
886.0,-204.0,-884.0
708.0,218.0,-948.0
755.0,421.0,-1212.0
901.0,111.0,-1342.0
794.0,-40.0,-1241.0
788.0,-269.0,-1067.0
753.0,-85.0,-858.0
759.0,-138.0,-784.0
618.0,-122.0,-747.0
579.0,204.0,-927.0
554.0,349.0,-1130.0
462.0,124.0,-1210.0
560.0,-113.0,-1098.0
484.0,-222.0,-1038.0
542.0,-64.0,-843.0
474.0,-119.0,-823.0
378.0,-74.0,-833.0
302.0,140.0,-1034.0
265.0,365.0,-1225.0
273.0,199.0,-1331.0
193.0,-76.0,-1288.0
234.0,-173.0,-1218.0
308.0,-132.0,-1028.0
169.0,-91.0,-868.0
255.0,-58.0,-782.0
138.0,171.0,-1005.0
48.0,300.0,-1204.0
222.0,320.0,-1251.0
68.0,56.0,-1317.0
193.0,-146.0,-1155.0
238.0,-212.0,-962.0
152.0,-81.0,-763.0
249.0,-119.0,-794.0
74.0,204.0,-925.0
