x,y,z
19,-9,-1026
9,37,-1038
9,-15,-1015
11,33,-1040
7,7,-1030
15,-7,-1028
13,42,-1036
17,-19,-1026
15,46,-1040
7,-5,-1028
9,15,-1032
7,19,-1022
19,-3,-1028
5,42,-1034
17,-19,-1020
17,37,-1048
9,-5,-1018
7,7,-1032
3,31,-1036
19,-13,-1030
7,39,-1046
19,-15,-1015
9,23,-1040
11,-3,-1020
9,-1,-1034
9,37,-1038
17,-13,-1034
9,37,-1040
15,-5,-1020
19,19,-1048
3,15,-1028
11,-5,-1022
9,44,-1036
21,-29,-1026
11,37,-1042
0,3,-1022
13,19,-1036
9,27,-1030
11,-7,-1028
7,44,-1036
5,-11,-1020
15,42,-1044
7,3,-1022
19,0,-1044
11,31,-1018
17,-19,-1032
9,44,-1040
9,-13,-1020
7,23,-1040
7,7,-1026
19,-1,-1034
7,37,-1044
7,-15,-1026
15,44,-1048
7,0,-1016
15,19,-1038
7,17,-1032
15,-5,-1026
5,40,-1038
11,-19,-1024
13,40,-1044
9,0,-1028
17,5,-1034
3,27,-1030
15,-9,-1028
13,44,-1038
7,-11,-1015
19,29,-1040
15,11,-1016
9,0,-1040
9,35,-1030
11,-21,-1018
11,40,-1040
5,-1,-1013
13,19,-1042
5,19,-1028
17,-5,-1028
3,37,-1040
5,-23,-1016
15,42,-1036
9,9,-1018
9,11,-1038
0,27,-1032
9,-19,-1026
11,40,-1048
21,-15,-1022
19,31,-1050
9,5,-1020
21,1,-1036
11,29,-1030
9,-27,-1016
7,37,-1040
11,-15,-1020
19,25,-1044
0,13,-1028
19,0,-1028
3,39,-1036
5,-15,-1003
11,37,-1034
15,-13,-1013
15,13,-1030
3,31,-1022
21,-5,-1026
11,37,-1044
7,-23,-1011
5,31,-1044
0,9,-1028
17,5,-1032
7,25,-1032
17,-13,-1022
13,44,-1046
11,-15,-1026
15,25,-1044
9,13,-1020
15,1,-1034
3,40,-1032
11,-9,-1016
5,37,-1044
9,-5,-1015
17,29,-1040
7,13,-1024
17,0,-1028
9,35,-1036
15,-15,-1022
11,35,-1050
5,5,-1016
9,9,-1038
9,29,-1026
21,-1,-1026
9,39,-1032
11,-23,-1015
42,35,-1044
95,9,-1020
97,0,-1034
97,37,-1024
183,11,-1022
261,19,-1050
275,-5,-1034
277,31,-1030
466,-1,-1013
476,23,-1083
404,37,-1022
437,-37,-1009
569,31,-1079
575,19,-1034
509,7,-970
739,-52,-983
774,3,-1091
603,89,-983
813,-68,-948
929,-23,-1093
851,80,-1028
747,15,-925
987,-101,-1005
1065,-9,-1139
815,81,-946
901,-111,-935
1106,23,-1155
1007,64,-1079
841,9,-894
1179,-142,-1007
1169,33,-1169
952,101,-952
1044,-105,-958
1225,-1,-1184
1128,52,-1116
935,19,-884
1138,-197,-1048
1288,58,-1206
1024,0,-979
987,-54,-946
1391,-27,-1155
1231,85,-1167
1100,-5,-901
1276,-91,-1087
1401,-119,-1169
1177,130,-983
1229,-54,-895
1460,-160,-1143
1266,121,-1182
1087,33,-895
1249,-142,-999
1311,9,-1253
1141,152,-917
1067,-167,-812
1352,27,-1141
1309,35,-1040
1079,-48,-892
1401,-13,-1042
1354,-76,-1239
1056,142,-933
1218,121,-888
1266,-80,-1163
1290,-70,-1056
1169,23,-909
1157,-70,-993
1553,-23,-1159
1124,85,-1093
1333,9,-798
1456,52,-1214
1159,72,-1143
1102,-97,-909
1220,-70,-987
1395,-148,-1011
1071,62,-1016
1237,68,-825
1540,13,-1163
1290,179,-1182
1292,58,-815
1346,-177,-1118
1432,-72,-1145
1218,-197,-923
1202,1,-858
1545,216,-1169
1218,-163,-1190
995,-44,-913
1528,23,-993
1536,-230,-1095
1190,232,-862
1489,25,-856
1477,-56,-1157
1448,-128,-1091
1223,173,-1067
1284,-140,-995
1545,-144,-1180
1350,156,-977
1132,-17,-788
1549,-70,-985
1202,25,-1255
1153,-160,-1050
1452,-85,-1110
1200,-60,-1202
1208,144,-786
1227,376,-667
1553,-46,-1190
1284,-154,-1243
1216,-228,-968
1542,-117,-936
1704,-13,-1188
1483,-163,-1044
1305,185,-915
1485,81,-1118
1403,-144,-1247
1241,85,-1052
1223,-380,-981
1253,58,-1106
1196,187,-1093
1391,83,-767
933,9,-899
1341,-111,-1040
1128,365,-987
1100,-480,-1130
648,191,-1307
839,-242,-747
1003,140,-864
757,-154,-1044
493,251,-1003
445,29,-1112
886,150,-1239
394,3,-1157
107,-105,-868
870,-56,-977
488,277,-1048
310,-171,-839
244,-80,-1081
204,107,-1397
216,89,-1018
-281,37,-985
-146,146,-1067
-122,-220,-1046
-417,-64,-954
-345,232,-911
-165,144,-1206
-663,-62,-1161
-392,62,-1038
-456,-62,-1061
-374,-126,-813
-597,-158,-1046
-712,58,-954
-464,13,-1063
-989,-19,-1180
-862,105,-976
-892,39,-1194
-1313,152,-983
-1120,-197,-884
-989,204,-962
-874,0,-985
-1118,-3,-1005
-1169,-58,-1040
-931,-3,-1001
-888,333,-1054
-763,-140,-890
-917,-58,-954
-739,-15,-1016
-1169,64,-1083
-851,-203,-1141
-739,240,-1157
-1231,42,-1083
-1100,-31,-938
-1116,132,-1075
-1097,95,-1057
-1268,-1,-894
-936,-290,-948
-1097,99,-958
-1278,267,-815
-956,54,-868
