x,y,z
83.0,-109.0,-1136.0
-60.0,15.0,-1132.0
-7.0,-17.0,-993.0
40.0,152.0,-913.0
-1.0,-81.0,-1151.0
-29.0,62.0,-1114.0
1.0,-46.0,-938.0
-9.0,249.0,-958.0
-11.0,-181.0,-1202.0
-1.0,81.0,-1048.0
42.0,5.0,-952.0
-29.0,109.0,-1063.0
-39.0,-78.0,-1155.0
70.0,134.0,-1020.0
115.0,-85.0,-977.0
-15.0,121.0,-1098.0
-44.0,-44.0,-1151.0
70.0,111.0,-936.0
50.0,-48.0,-1016.0
15.0,-25.0,-1153.0
-15.0,74.0,-979.0
74.0,33.0,-964.0
-33.0,-44.0,-1165.0
27.0,-78.0,-1065.0
35.0,245.0,-851.0
19.0,-193.0,-1130.0
-74.0,142.0,-1177.0
107.0,-93.0,-944.0
25.0,199.0,-942.0
-25.0,-136.0,-1241.0
-7.0,89.0,-1042.0
117.0,-7.0,-921.0
-25.0,37.0,-1132.0
48.0,44.0,-1145.0
111.0,-33.0,-890.0
-23.0,111.0,-1059.0
-46.0,-185.0,-1249.0
48.0,294.0,-849.0
78.0,-218.0,-1046.0
-66.0,70.0,-1184.0
31.0,76.0,-907.0
27.0,-31.0,-946.0
-76.0,78.0,-1303.0
7.0,-136.0,-991.0
62.0,251.0,-806.0
83.0,-212.0,-1309.0
-33.0,203.0,-1013.0
76.0,-91.0,-942.0
-56.0,-19.0,-1163.0
175.0,191.0,-1081.0
261.0,-158.0,-872.0
78.0,119.0,-1177.0
142.0,-60.0,-1122.0
279.0,121.0,-825.0
245.0,-103.0,-1259.0
267.0,-54.0,-1052.0
392.0,191.0,-845.0
470.0,-249.0,-1264.0
310.0,283.0,-1024.0
439.0,-105.0,-919.0
363.0,-101.0,-1182.0
558.0,257.0,-1018.0
618.0,-193.0,-935.0
484.0,122.0,-1159.0
737.0,35.0,-1020.0
757.0,-138.0,-991.0
585.0,251.0,-1157.0
876.0,-199.0,-952.0
919.0,37.0,-950.0
952.0,99.0,-1231.0
735.0,-111.0,-878.0
944.0,78.0,-1038.0
1015.0,-93.0,-1184.0
872.0,37.0,-864.0
839.0,97.0,-1098.0
1104.0,-214.0,-1095.0
868.0,169.0,-915.0
817.0,-1.0,-1171.0
917.0,-154.0,-938.0
1149.0,146.0,-993.0
925.0,17.0,-1229.0
1003.0,-33.0,-845.0
1159.0,25.0,-1085.0
1200.0,-132.0,-1145.0
938.0,160.0,-876.0
1303.0,11.0,-1138.0
1317.0,-249.0,-1095.0
1200.0,132.0,-997.0
1093.0,136.0,-1180.0
1409.0,-331.0,-956.0
1177.0,296.0,-1130.0
936.0,-31.0,-1083.0
1102.0,-314.0,-999.0
1229.0,359.0,-1040.0
1061.0,-148.0,-1038.0
968.0,-3.0,-1038.0
1212.0,296.0,-942.0
1157.0,-489.0,-1167.0
913.0,163.0,-1124.0
1067.0,253.0,-847.0
1458.0,-441.0,-1112.0
1124.0,224.0,-968.0
1145.0,232.0,-899.0
1366.0,-199.0,-1284.0
1268.0,-74.0,-1022.0
1093.0,263.0,-1145.0
1395.0,-140.0,-1077.0
1370.0,-204.0,-991.0
1093.0,435.0,-1042.0
944.0,-331.0,-1112.0
1378.0,-89.0,-1005.0
1327.0,378.0,-935.0
1141.0,-191.0,-1200.0
1165.0,-35.0,-952.0
1227.0,124.0,-925.0
1471.0,-117.0,-1184.0
1022.0,-191.0,-1050.0
1171.0,189.0,-897.0
1278.0,187.0,-1073.0
997.0,-325.0,-1210.0
977.0,187.0,-890.0
1303.0,-29.0,-899.0
1300.0,-179.0,-1173.0
942.0,109.0,-886.0
1485.0,136.0,-1026.0
1430.0,-132.0,-1180.0
1405.0,-66.0,-1108.0
1247.0,333.0,-1050.0
1579.0,-191.0,-991.0
1651.0,-226.0,-1085.0
1104.0,19.0,-1050.0
1266.0,236.0,-989.0
1510.0,-267.0,-1120.0
1116.0,66.0,-1243.0
929.0,322.0,-919.0
1421.0,-181.0,-925.0
1182.0,-173.0,-987.0
938.0,-93.0,-1007.0
1198.0,341.0,-882.0
1604.0,-261.0,-1056.0
1350.0,19.0,-1167.0
1036.0,171.0,-1005.0
1442.0,17.0,-1013.0
1385.0,-308.0,-1124.0
1397.0,-97.0,-1138.0
1186.0,271.0,-876.0
1321.0,142.0,-1130.0
1184.0,-40.0,-1180.0
915.0,-171.0,-1294.0
1376.0,-74.0,-843.0
1501.0,25.0,-1079.0
1056.0,89.0,-938.0
1311.0,-195.0,-882.0
1516.0,177.0,-950.0
1503.0,-31.0,-1071.0
1823.0,-44.0,-1153.0
1253.0,-46.0,-1063.0
1194.0,240.0,-1063.0
1481.0,-29.0,-1065.0
1577.0,-21.0,-913.0
1411.0,-308.0,-1036.0
1270.0,189.0,-1231.0
692.0,329.0,-1208.0
1612.0,-374.0,-983.0
1395.0,-167.0,-1032.0
1085.0,224.0,-1009.0
1382.0,238.0,-796.0
1432.0,-214.0,-899.0
985.0,-218.0,-1145.0
923.0,273.0,-999.0
1518.0,11.0,-979.0
1715.0,128.0,-1083.0
995.0,-331.0,-1015.0
1122.0,78.0,-1075.0
1333.0,40.0,-1149.0
1430.0,-35.0,-1118.0
1091.0,189.0,-936.0
1288.0,-286.0,-1278.0
1448.0,-9.0,-1110.0
1153.0,93.0,-1122.0
894.0,121.0,-935.0
1382.0,7.0,-837.0
1596.0,-236.0,-972.0
1071.0,294.0,-952.0
1547.0,-46.0,-823.0
1491.0,-595.0,-1329.0
948.0,78.0,-1155.0
1460.0,386.0,-876.0
1506.0,119.0,-1016.0
1397.0,-173.0,-1208.0
938.0,0.0,-1212.0
1667.0,-76.0,-974.0
1924.0,-134.0,-1139.0
1071.0,-15.0,-1169.0
1243.0,-162.0,-997.0
1571.0,269.0,-856.0
1380.0,427.0,-907.0
1104.0,-232.0,-886.0
1538.0,-419.0,-1145.0
1528.0,327.0,-915.0
1348.0,-314.0,-1061.0
1342.0,13.0,-1141.0
1098.0,324.0,-938.0
1331.0,210.0,-972.0
1182.0,-495.0,-1413.0
1175.0,-138.0,-938.0
1227.0,320.0,-1052.0
1179.0,-109.0,-1301.0
802.0,-60.0,-1077.0
1227.0,83.0,-673.0
1050.0,54.0,-1001.0
981.0,-33.0,-933.0
1139.0,204.0,-1016.0
1674.0,-25.0,-909.0
1227.0,218.0,-1132.0
648.0,-396.0,-1348.0
681.0,-224.0,-1022.0
1003.0,210.0,-925.0
737.0,493.0,-997.0
681.0,-42.0,-1122.0
784.0,-554.0,-1319.0
296.0,251.0,-1057.0
224.0,-54.0,-1212.0
735.0,111.0,-650.0
696.0,171.0,-761.0
495.0,-228.0,-970.0
614.0,99.0,-1091.0
698.0,191.0,-917.0
612.0,-419.0,-1376.0
130.0,279.0,-1001.0
378.0,318.0,-1075.0
218.0,-366.0,-1005.0
165.0,-183.0,-1208.0
-179.0,152.0,-1149.0
189.0,236.0,-1102.0
300.0,-310.0,-1194.0
50.0,304.0,-892.0
411.0,-156.0,-870.0
431.0,-175.0,-894.0
150.0,460.0,-1067.0
355.0,-251.0,-1079.0
238.0,136.0,-1030.0
447.0,81.0,-1007.0
42.0,-103.0,-1259.0
413.0,1.0,-999.0
406.0,97.0,-925.0
29.0,-197.0,-1112.0
-130.0,-27.0,-1221.0
443.0,-58.0,-1118.0
-185.0,171.0,-1165.0
255.0,-9.0,-1143.0
454.0,130.0,-720.0
378.0,152.0,-821.0
-81.0,-111.0,-866.0
15.0,365.0,-1071.0
425.0,-310.0,-1001.0
212.0,85.0,-1114.0
-25.0,-144.0,-1054.0
536.0,64.0,-1075.0
107.0,-281.0,-956.0
5.0,37.0,-1282.0
148.0,140.0,-1061.0
427.0,1.0,-1188.0
238.0,58.0,-1143.0
-560.0,273.0,-1098.0
89.0,-44.0,-936.0
189.0,-126.0,-718.0
5.0,39.0,-958.0
21.0,-105.0,-888.0
413.0,242.0,-1015.0
48.0,345.0,-946.0
445.0,-406.0,-1315.0
-9.0,-95.0,-1015.0
70.0,-142.0,-1202.0
253.0,-363.0,-1093.0
62.0,433.0,-929.0
271.0,-40.0,-1305.0
7.0,-374.0,-1171.0
-17.0,1015.0,-1085.0
13.0,-497.0,-1030.0
384.0,111.0,-829.0
119.0,201.0,-702.0
76.0,-854.0,-1106.0
163.0,593.0,-1110.0
-95.0,40.0,-995.0
181.0,-52.0,-1270.0
-113.0,-78.0,-915.0
7.0,-44.0,-1009.0
234.0,-74.0,-1118.0
-507.0,259.0,-1118.0
-35.0,48.0,-1307.0
128.0,13.0,-1032.0
-146.0,558.0,-942.0
249.0,-396.0,-1128.0
5.0,-448.0,-821.0
179.0,1020.0,-702.0
119.0,-265.0,-1307.0
203.0,-394.0,-985.0
204.0,101.0,-874.0
-72.0,21.0,-1284.0
183.0,-694.0,-1151.0
60.0,320.0,-1005.0
-126.0,199.0,-1153.0
130.0,0.0,-1079.0
-39.0,374.0,-1087.0
58.0,423.0,-995.0
81.0,-450.0,-1192.0
-245.0,-273.0,-866.0
162.0,228.0,-899.0
-33.0,-343.0,-987.0
-154.0,575.0,-901.0
-39.0,204.0,-979.0
80.0,99.0,-1073.0
132.0,-409.0,-1180.0
-107.0,119.0,-1042.0
361.0,-181.0,-1011.0
15.0,-308.0,-1044.0
-208.0,527.0,-1001.0
-31.0,138.0,-1321.0
-265.0,347.0,-1210.0
-42.0,-525.0,-1106.0
37.0,89.0,-761.0
185.0,17.0,-927.0
226.0,-489.0,-864.0
78.0,206.0,-1083.0
25.0,339.0,-1155.0
138.0,83.0,-1048.0
404.0,-222.0,-1011.0
-25.0,138.0,-987.0
-62.0,-320.0,-1186.0
60.0,39.0,-1013.0
-167.0,232.0,-1118.0
-204.0,58.0,-1145.0
-105.0,124.0,-1120.0
165.0,-85.0,-954.0
152.0,173.0,-1075.0
-44.0,-214.0,-993.0
-136.0,140.0,-866.0
411.0,265.0,-936.0
91.0,-259.0,-1161.0
83.0,224.0,-993.0
-1.0,-152.0,-1161.0
173.0,13.0,-1184.0
201.0,-558.0,-901.0
78.0,144.0,-970.0
-113.0,786.0,-1057.0
265.0,-117.0,-1337.0
-216.0,-91.0,-1214.0
-236.0,175.0,-976.0
-72.0,-189.0,-1077.0
314.0,-279.0,-837.0
162.0,214.0,-804.0
-35.0,74.0,-1052.0
-85.0,-117.0,-1108.0
50.0,392.0,-977.0
-117.0,11.0,-1122.0
70.0,-415.0,-1057.0
197.0,-306.0,-931.0
-46.0,87.0,-1018.0
-193.0,298.0,-1270.0
40.0,345.0,-1134.0
-74.0,380.0,-1169.0
13.0,-378.0,-1079.0
27.0,-232.0,-1052.0
224.0,111.0,-774.0
160.0,-152.0,-1056.0
-35.0,-204.0,-1009.0
15.0,333.0,-968.0
-78.0,-40.0,-1063.0
-238.0,113.0,-1182.0
175.0,54.0,-952.0
29.0,-27.0,-985.0
46.0,-3.0,-1038.0
15.0,152.0,-1143.0
-175.0,476.0,-1157.0
124.0,-632.0,-1122.0
54.0,-9.0,-1206.0
-130.0,163.0,-907.0
50.0,105.0,-952.0
122.0,251.0,-895.0
15.0,83.0,-890.0
95.0,-466.0,-995.0
-119.0,111.0,-1257.0
158.0,208.0,-997.0
318.0,-60.0,-1081.0
-76.0,439.0,-1038.0
150.0,-267.0,-1057.0
85.0,165.0,-1007.0
294.0,353.0,-1274.0
-7.0,-230.0,-1167.0
-50.0,-263.0,-1145.0
271.0,-173.0,-927.0
-154.0,-162.0,-907.0
-113.0,244.0,-899.0
169.0,70.0,-989.0
-121.0,411.0,-985.0
-146.0,13.0,-1282.0
-80.0,-44.0,-985.0
206.0,-404.0,-913.0
156.0,343.0,-1005.0
