x,y,z
95.0,19.0,-1050.0
-121.0,-70.0,-1063.0
68.0,122.0,-1028.0
-58.0,-46.0,-1048.0
1.0,42.0,-1075.0
-23.0,-76.0,-1032.0
64.0,83.0,-1007.0
-3.0,-124.0,-1108.0
-3.0,122.0,-1057.0
27.0,-42.0,-1056.0
-19.0,93.0,-1040.0
80.0,-62.0,-1057.0
-17.0,19.0,-995.0
48.0,-25.0,-1143.0
1.0,17.0,-1046.0
50.0,48.0,-1063.0
-21.0,-13.0,-1001.0
58.0,70.0,-993.0
9.0,-140.0,-1054.0
46.0,58.0,-1046.0
13.0,-11.0,-1132.0
-39.0,40.0,-958.0
68.0,17.0,-1050.0
-13.0,-85.0,-979.0
68.0,44.0,-1120.0
0.0,-39.0,-1065.0
17.0,78.0,-1073.0
48.0,-40.0,-1009.0
-9.0,35.0,-964.0
124.0,-46.0,-1098.0
-62.0,-42.0,-1054.0
78.0,128.0,-1102.0
-23.0,-50.0,-1005.0
11.0,50.0,-991.0
97.0,-58.0,-1077.0
-42.0,-81.0,-1116.0
80.0,128.0,-1122.0
-42.0,54.0,-999.0
25.0,44.0,-1046.0
95.0,-144.0,-1054.0
-70.0,66.0,-1138.0
70.0,46.0,-1093.0
-7.0,44.0,-1016.0
-25.0,85.0,-974.0
113.0,-142.0,-1098.0
-103.0,80.0,-1139.0
91.0,142.0,-976.0
5.0,99.0,-1020.0
17.0,-76.0,-1036.0
58.0,-11.0,-1106.0
-56.0,199.0,-1116.0
72.0,-21.0,-964.0
50.0,154.0,-1016.0
-31.0,-93.0,-1126.0
52.0,54.0,-1063.0
-25.0,247.0,-1028.0
-7.0,-58.0,-952.0
52.0,50.0,-1089.0
0.0,37.0,-1134.0
-25.0,89.0,-976.0
107.0,121.0,-933.0
-19.0,-66.0,-1165.0
-42.0,-60.0,-1085.0
87.0,331.0,-985.0
-19.0,-76.0,-1001.0
62.0,-105.0,-1042.0
-15.0,121.0,-1165.0
11.0,1.0,-1032.0
40.0,54.0,-880.0
-5.0,-1.0,-1128.0
-56.0,-35.0,-1198.0
64.0,128.0,-933.0
78.0,93.0,-958.0
23.0,-257.0,-1186.0
-1.0,152.0,-1052.0
80.0,136.0,-997.0
29.0,-138.0,-1083.0
-89.0,-52.0,-1106.0
54.0,224.0,-1063.0
66.0,-76.0,-977.0
5.0,-119.0,-1032.0
39.0,115.0,-1169.0
35.0,-39.0,-1073.0
0.0,23.0,-909.0
-5.0,-70.0,-1134.0
35.0,23.0,-1173.0
-7.0,60.0,-907.0
25.0,-80.0,-1028.0
-15.0,46.0,-1175.0
35.0,48.0,-952.0
-13.0,54.0,-942.0
25.0,-93.0,-1198.0
85.0,-62.0,-1044.0
-5.0,113.0,-888.0
5.0,1.0,-1139.0
91.0,-105.0,-1175.0
70.0,50.0,-890.0
-66.0,48.0,-1063.0
-17.0,66.0,-1200.0
122.0,-17.0,-915.0
-27.0,15.0,-1013.0
