x,y,z
-97,31,-1020
-15,-80,-1097
-99,-197,-1052
107,-78,-1018
13,31,-913
117,290,-1089
-89,150,-940
15,-54,-1038
-60,-70,-1003
95,-85,-1022
-3,70,-977
35,185,-991
-23,203,-1050
-70,80,-1011
11,-23,-1073
-11,-187,-1038
113,-142,-1032
25,-48,-989
68,292,-1065
-72,138,-944
3,23,-1001
-25,-109,-1057
-5,-27,-1044
-9,-29,-919
-11,251,-1081
-93,173,-981
-52,95,-1081
44,-70,-995
101,-87,-1057
80,-228,-933
-5,113,-1108
31,148,-946
29,115,-1016
-33,40,-1007
-103,33,-1057
-27,-93,-946
-216,101,-1011
70,165,-1075
-93,195,-948
152,42,-1020
-27,-130,-1005
179,-105,-1089
-72,-117,-858
189,64,-1110
-128,107,-925
13,142,-1057
44,-13,-921
-44,-42,-1073
11,-52,-919
-66,138,-1034
9,197,-1038
-91,111,-964
93,54,-1126
-33,-115,-968
-15,-175,-1018
126,-50,-1022
13,87,-966
95,132,-966
37,81,-1056
-115,31,-1028
17,-81,-1005
-234,19,-1032
60,185,-1030
-19,130,-944
54,142,-1106
169,-46,-1028
-27,-253,-956
183,-52,-1073
-33,5,-952
-115,167,-1032
68,130,-1087
-201,-62,-976
15,5,-1009
83,-3,-972
-122,95,-981
187,327,-1016
-124,50,-1054
-64,39,-1085
165,-150,-1036
-130,-242,-892
136,132,-1102
62,111,-927
-148,0,-979
179,152,-1124
-48,-195,-878
-113,-44,-966
156,263,-1134
-204,76,-874
-156,206,-1141
185,89,-1130
-121,-277,-853
146,-48,-1001
284,31,-1042
-121,66,-854
-19,146,-1141
52,111,-1061
-204,-292,-874
-5,74,-1081
66,163,-993
-101,91,-899
-9,284,-1171
183,-23,-1050
-15,-244,-929
87,-68,-1028
132,95,-1048
-56,122,-901
-42,156,-1118
31,31,-1059
-109,-226,-913
-7,-25,-1024
33,117,-1032
9,210,-913
-15,124,-1104
138,44,-1028
25,-195,-985
-1,-64,-997
103,11,-1016
66,201,-985
54,124,-993
48,-29,-1075
25,-33,-1044
136,-70,-952
101,136,-999
212,193,-1018
427,70,-1020
292,-19,-1015
439,-107,-1061
439,-70,-1003
404,-15,-966
530,204,-995
456,210,-1093
474,-27,-1011
579,-101,-976
673,-1,-956
583,156,-979
673,294,-1042
681,-9,-1097
892,-89,-958
983,-126,-976
935,-50,-966
933,33,-962
1069,212,-1048
952,165,-985
876,-29,-1075
1022,-70,-962
1173,-70,-972
901,386,-1026
1009,187,-1044
1069,-50,-1063
1186,-244,-1032
1085,-29,-954
1093,21,-946
1208,83,-933
1249,124,-1003
1089,163,-1052
1052,-21,-1038
1061,-40,-983
1052,-27,-907
1030,474,-1116
952,366,-1145
1042,-349,-1034
1130,-300,-970
1198,-60,-974
1081,368,-1009
1163,214,-972
1266,-269,-942
1184,187,-1098
1198,42,-993
1161,-44,-1063
1421,15,-925
1081,261,-1079
1179,304,-964
1147,-169,-1042
1317,-288,-1057
1102,-64,-888
985,259,-1093
1134,68,-1011
1333,-128,-919
1198,191,-1063
1294,189,-856
1220,-13,-1063
1341,23,-1028
1303,70,-1034
1097,177,-1143
1253,-160,-962
1499,-232,-866
1233,302,-946
1220,366,-1015
1313,25,-1009
1259,-325,-1093
1341,66,-1073
1104,99,-1044
1132,271,-1034
1485,23,-882
1114,3,-919
1288,-3,-1016
1380,-255,-987
1421,91,-985
1221,154,-1007
1329,435,-1069
1446,232,-868
1362,-353,-1020
1210,199,-1056
1454,195,-1116
1186,124,-1196
1360,-327,-1038
1253,3,-1063
1087,56,-985
1124,-99,-763
1448,-85,-938
1376,206,-1130
1102,232,-997
1346,74,-841
1255,72,-1046
1491,-21,-960
1311,347,-1126
1300,87,-1091
1618,-187,-960
1042,-132,-1069
1467,-206,-997
1259,54,-1081
1370,66,-931
1196,193,-1054
1182,148,-981
1280,40,-1020
1557,66,-929
1212,245,-1095
1038,111,-1065
1278,-136,-892
1477,-39,-962
1032,-183,-997
1380,171,-892
1380,277,-968
1380,-265,-1120
1344,146,-993
1177,142,-1266
1514,-124,-915
1407,435,-931
1118,-105,-1153
1561,158,-1075
1421,85,-1067
1512,-273,-798
1337,144,-880
1171,140,-1067
1362,-39,-1063
1501,-91,-821
1120,-15,-1120
1471,341,-948
1469,322,-1034
1506,-236,-981
1544,165,-1149
1259,-9,-1214
1397,199,-827
1512,48,-940
833,-91,-1149
1590,134,-833
1057,-130,-993
956,-197,-1028
1200,187,-1028
1190,579,-853
1385,-154,-1048
778,101,-1114
1395,-665,-1003
1368,441,-1003
1305,283,-1050
1268,93,-784
1339,331,-968
1054,-1,-1239
671,-220,-1005
1235,-710,-936
858,306,-1069
974,382,-1075
763,228,-956
1106,-5,-907
1180,40,-1030
548,292,-1063
853,-48,-868
605,-437,-1069
706,-154,-1112
464,316,-1003
976,511,-888
197,-60,-1020
843,81,-839
468,-257,-1143
532,-105,-1089
429,-267,-985
40,388,-1120
224,595,-1005
448,-17,-1063
-136,-568,-772
-60,-216,-1132
622,107,-993
93,-15,-1108
199,245,-917
361,216,-835
212,525,-1034
208,-657,-1007
-409,-85,-1130
249,261,-1028
316,306,-1015
300,103,-1028
423,-46,-976
384,117,-1026
187,253,-999
249,-655,-1034
-201,37,-1266
532,103,-878
48,382,-1007
156,66,-835
915,-144,-919
-195,58,-1071
-245,-35,-849
634,64,-1050
21,236,-1167
380,-310,-886
-70,247,-1087
398,93,-1015
148,11,-872
80,-347,-981
-109,152,-1110
72,368,-1046
183,-3,-999
66,-121,-1046
-29,-39,-962
279,-154,-1003
85,218,-995
138,419,-997
275,-224,-1153
134,-101,-1028
