x,y,z
-23,312,-845
1,294,-878
-21,388,-876
-37,331,-876
1,322,-872
-37,261,-878
-21,296,-872
-21,437,-872
-37,374,-892
-21,288,-895
-44,265,-919
-15,324,-925
-11,406,-903
-40,343,-878
13,261,-909
-15,320,-919
-15,318,-925
-9,351,-913
-23,269,-895
5,234,-913
-42,302,-895
-21,329,-880
-17,345,-907
-54,281,-911
31,210,-909
-37,347,-911
29,366,-866
17,359,-884
7,230,-880
29,203,-886
-5,331,-886
-3,400,-899
5,365,-895
-17,298,-915
-11,277,-864
-17,339,-884
-21,376,-866
9,290,-856
-23,341,-884
-13,271,-856
-42,353,-841
-33,312,-858
-7,283,-858
-64,306,-870
-3,333,-845
-25,392,-837
-33,413,-841
-13,302,-841
-35,310,-833
-44,296,-841
-23,384,-833
0,378,-886
-33,271,-845
-21,269,-817
0,329,-851
-33,372,-837
-27,382,-854
-29,359,-853
-35,368,-835
-33,374,-831
-5,288,-862
-39,359,-858
-62,355,-858
-3,345,-892
-44,318,-890
-11,341,-856
-13,325,-911
-46,368,-853
52,308,-890
-42,316,-917
-5,429,-866
21,407,-905
-40,374,-886
-5,333,-866
-11,386,-868
0,413,-868
-27,316,-925
-3,236,-890
11,290,-913
-23,404,-905
27,396,-851
1,329,-895
19,245,-886
-29,329,-890
-1,396,-909
19,402,-886
-9,296,-911
13,441,-827
9,433,-874
-29,402,-860
7,355,-864
-40,304,-919
-27,402,-851
-27,339,-864
-44,261,-870
-25,298,-854
-31,304,-880
-39,316,-870
-44,290,-837
-13,386,-882
13,419,-851
-50,447,-884
37,236,-851
-11,355,-819
37,234,-882
-44,359,-821
-33,310,-854
-27,406,-919
-15,394,-847
-68,363,-847
-7,191,-878
-21,212,-825
-54,341,-854
-3,333,-892
-21,324,-882
0,347,-911
9,206,-901
-62,267,-907
95,288,-913
-15,296,-882
-1,302,-895
-5,322,-917
-27,353,-915
-15,448,-901
-29,361,-923
3,228,-905
-21,327,-890
-7,283,-905
-15,286,-899
-33,294,-923
-1,142,-960
-29,191,-974
-40,236,-913
60,300,-888
-5,339,-954
-35,300,-886
1,390,-954
-3,290,-985
-17,343,-925
-13,347,-972
-11,339,-897
11,197,-921
-60,136,-954
-33,187,-940
-17,156,-972
-78,124,-936
-5,132,-958
-52,298,-964
-29,201,-919
7,244,-970
7,15,-979
13,210,-993
17,171,-1011
33,230,-958
37,167,-972
1,122,-936
27,19,-966
-44,111,-956
-15,107,-966
-35,19,-970
-31,15,-919
17,-60,-989
-56,107,-977
42,87,-985
-1,185,-976
-9,60,-1001
93,70,-993
-50,64,-1028
58,39,-970
-39,121,-979
9,37,-913
-9,31,-954
-72,40,-958
-29,29,-972
-39,83,-940
-50,119,-952
25,-40,-929
-19,58,-970
31,-40,-1005
-68,122,-997
50,35,-991
-15,-44,-977
-40,-40,-991
5,76,-944
-46,113,-927
-21,-3,-960
-44,-3,-921
-48,-44,-921
-35,46,-909
21,-15,-933
-54,142,-942
5,107,-905
3,27,-995
-31,-9,-936
3,-37,-960
-68,140,-976
50,247,-919
-19,242,-950
-29,126,-952
46,-17,-956
-19,-76,-979
19,62,-977
62,191,-936
33,290,-985
27,126,-981
-17,80,-1016
42,54,-1052
-17,117,-1032
-39,228,-1011
-17,208,-1007
-19,185,-966
-50,181,-1007
-62,154,-1032
-11,236,-1005
-80,380,-976
23,103,-1009
-62,187,-950
5,27,-1018
-27,245,-1046
-54,290,-1001
17,265,-1003
-3,80,-1030
-78,54,-1011
25,160,-1030
-50,236,-1016
9,247,-960
23,150,-997
-33,183,-1018
56,191,-1032
-46,292,-1011
33,33,-993
-11,-1,-952
-23,-62,-997
-7,58,-1022
-87,265,-1030
13,150,-1016
7,-54,-981
-68,-48,-991
87,1,-1005
-48,242,-1028
54,238,-1040
70,72,-1018
-7,-23,-1018
68,-33,-1028
27,42,-1034
-11,-48,-1022
-27,-17,-997
1,-15,-1007
-27,89,-1018
-58,177,-993
-17,95,-1013
-70,126,-991
5,-44,-954
