x,y,z
-80,304,-1100
7,359,-1081
13,-48,-1077
-121,-121,-1073
83,-21,-966
19,292,-942
29,-11,-1054
154,-230,-1052
-44,-70,-882
-44,214,-835
62,107,-1159
-101,46,-1257
-111,54,-956
52,66,-919
1,-40,-1048
83,44,-1013
107,130,-1028
-7,-81,-938
15,-292,-882
-66,234,-1073
-50,382,-1100
52,-48,-1063
-128,-97,-1071
25,7,-997
44,247,-915
33,-37,-1052
177,-203,-1016
-39,-37,-886
-66,167,-901
42,105,-1126
-74,91,-1192
-78,97,-1022
-44,-50,-977
11,-80,-1059
42,126,-964
115,124,-977
3,-148,-1016
-81,-290,-925
-68,370,-991
-39,271,-1149
3,-85,-1071
-56,-64,-1056
-31,117,-985
31,165,-925
21,-115,-1095
64,-95,-1028
37,35,-821
-25,-19,-913
48,126,-1202
-109,271,-1130
-72,31,-987
11,-89,-995
-17,-37,-1032
80,220,-956
83,68,-997
64,-404,-995
-66,15,-890
-81,406,-983
1,23,-1200
-85,54,-1108
-44,19,-948
62,60,-972
29,-3,-1042
35,-19,-1028
25,40,-987
-37,-78,-849
9,-107,-987
-17,390,-1182
3,136,-1054
-70,-134,-1065
-9,-50,-1046
-31,253,-925
80,60,-979
158,-240,-1081
-1,-115,-905
-48,146,-853
21,175,-1052
-126,29,-1268
-91,173,-1032
-70,48,-927
76,-183,-1050
85,173,-976
54,101,-1003
74,-171,-974
-35,-206,-917
-126,261,-1028
-9,378,-1110
-1,-150,-1089
-72,-1,-1052
42,107,-960
0,83,-983
-11,-95,-1056
74,66,-991
-11,-111,-862
-60,-11,-950
85,158,-1136
-64,273,-1132
-103,-39,-1011
-11,-111,-1034
-42,204,-991
103,89,-935
162,-160,-1093
-13,-222,-987
5,158,-771
-35,218,-1056
-97,25,-1278
-52,185,-1052
-58,-23,-956
89,-130,-983
52,169,-1015
60,111,-974
68,-158,-972
11,-251,-942
-165,288,-1011
27,296,-1081
7,-146,-1163
-85,87,-1022
78,115,-923
48,29,-1013
3,-66,-1075
72,50,-1011
-46,-160,-878
-9,-50,-927
40,322,-1132
-40,318,-1151
-48,-238,-1069
-48,-39,-1050
-50,236,-899
54,40,-985
154,-142,-1081
-50,-40,-923
87,-31,-798
-89,154,-1132
-37,152,-1229
-156,318,-1020
-33,-240,-964
85,-89,-1069
33,318,-909
148,-50,-948
81,-290,-1073
-68,-37,-890
-165,372,-979
21,115,-1171
-42,-64,-1206
-115,165,-911
154,-39,-888
66,-29,-1059
0,179,-1030
103,-44,-985
-37,-308,-921
-74,130,-954
-23,347,-1112
-7,66,-1149
9,-99,-1020
27,187,-981
29,1,-954
101,-91,-1057
119,109,-1028
60,-136,-853
183,-124,-886
154,335,-1085
169,265,-1192
146,-91,-1075
152,-126,-1052
171,224,-954
353,19,-936
415,-122,-1081
327,44,-905
448,-99,-788
290,66,-1163
247,329,-1208
306,177,-1032
302,-263,-1034
404,-13,-987
392,329,-901
505,-130,-972
425,-212,-1032
327,39,-856
152,160,-956
314,156,-1231
234,173,-1145
191,-11,-903
411,-183,-1003
302,212,-977
327,97,-985
363,-226,-958
152,-119,-974
64,376,-903
269,64,-1173
214,21,-1237
99,146,-972
234,-13,-929
183,-74,-1065
124,261,-983
179,-78,-983
70,-230,-985
-3,80,-952
93,275,-1063
85,78,-1198
-39,31,-1063
-19,146,-946
68,-40,-977
72,-80,-1093
-17,267,-952
52,-359,-890
58,-91,-936
-68,384,-1083
115,199,-1139
-35,-115,-1141
-48,-27,-1022
3,206,-911
85,-25,-983
113,-29,-1057
48,-27,-892
103,-296,-860
-15,351,-1059
42,310,-1177
-23,-40,-1106
-35,-134,-1022
-19,160,-983
48,19,-948
197,-115,-1001
-13,83,-948
146,-105,-829
-23,-23,-1087
29,306,-1161
-35,74,-1077
-105,-78,-1007
-21,185,-1007
33,175,-979
111,-150,-1089
144,-66,-991
64,-138,-815
-44,-64,-915
39,247,-1171
-122,277,-1065
-56,-124,-985
-25,99,-1102
-27,308,-1046
201,-68,-1052
224,-181,-1038
66,-121,-897
7,-80,-759
193,58,-1112
-124,251,-1106
-7,-80,-985
-68,83,-1136
11,361,-1061
128,169,-1052
247,-240,-1048
7,-80,-958
89,-128,-718
134,-7,-1071
-37,117,-1081
-95,-52,-950
-142,-29,-1040
-9,456,-1159
-56,324,-1147
126,-187,-1110
-107,-134,-987
142,-103,-655
15,-97,-974
5,158,-1030
-144,183,-964
-121,-156,-983
-9,329,-1329
-109,378,-1161
134,-226,-1067
3,-146,-974
136,9,-706
33,-107,-890
197,80,-981
-212,156,-1020
-46,-130,-911
33,267,-1282
-226,478,-1233
13,13,-1057
103,-392,-1050
113,-5,-829
-87,-201,-804
318,80,-892
-39,70,-993
-87,-44,-915
107,242,-1134
-281,470,-1317
-64,121,-1173
152,-281,-1065
-85,-44,-847
60,-154,-806
292,-179,-874
-103,56,-909
37,-111,-923
-21,298,-1220
-294,636,-1348
31,144,-1122
7,-351,-1141
-46,-54,-853
148,-121,-755
249,-103,-894
-130,76,-919
60,-136,-899
-154,224,-1089
-124,482,-1315
242,294,-1346
-333,-218,-1126
109,-140,-763
306,-160,-829
197,-44,-915
-201,31,-817
165,-240,-825
-265,281,-1296
-294,628,-1247
222,298,-1225
-199,-216,-1300
1,-124,-837
232,-372,-722
400,-62,-733
-103,48,-962
117,-183,-788
-257,312,-1194
-259,509,-1321
179,322,-1311
-240,-85,-1218
-56,-201,-796
281,-312,-749
425,99,-843
-361,-21,-880
220,-376,-669
-462,357,-1311
-222,593,-1300
548,448,-1471
-552,-201,-1208
72,-316,-632
655,-374,-858
-142,476,-970
-191,-91,-630
458,-404,-927
-538,249,-1301
46,370,-1028
-199,382,-1313
-103,124,-1497
19,-251,-892
392,-472,-683
-232,372,-808
384,-259,-569
-78,-70,-1015
23,224,-1073
-267,353,-1360
-1,214,-1374
-140,222,-1313
126,-244,-890
-101,-226,-757
337,-136,-505
212,-197,-839
-279,-99,-917
158,419,-1149
-357,339,-1530
-9,372,-1262
179,111,-1163
-292,-339,-899
357,-244,-839
255,83,-835
-372,-302,-669
144,78,-854
-74,126,-1192
-347,333,-1301
132,568,-1341
-25,-167,-1323
3,-201,-911
458,-62,-968
-236,-17,-663
558,-290,-421
-244,138,-989
-187,85,-1212
-167,435,-1467
-121,255,-1389
-128,13,-1290
122,-261,-835
78,-130,-714
244,0,-499
351,-70,-720
-511,50,-936
74,-50,-1210
-425,618,-1661
121,232,-1383
-56,23,-1136
134,-370,-788
386,-267,-730
181,-115,-651
21,31,-626
-52,23,-940
-325,499,-1255
-74,421,-1485
-302,-70,-1446
224,-91,-1155
-56,-48,-913
448,-140,-661
185,-17,-597
284,-271,-546
-462,-62,-895
-236,476,-1337
-388,486,-1739
-322,31,-1354
425,13,-1083
-19,-353,-845
365,-101,-659
245,199,-544
185,-271,-593
-142,-54,-995
-370,532,-1354
-175,132,-1704
-384,220,-1508
156,-29,-935
167,-421,-874
320,-9,-593
89,40,-491
318,-85,-661
-228,136,-1085
-249,368,-1262
-40,80,-1631
-425,353,-1545
228,-255,-919
191,-245,-878
245,-56,-687
115,-7,-538
175,-115,-599
-195,163,-1071
-273,255,-1434
-265,452,-1647
-222,19,-1280
236,-234,-1155
-187,-56,-776
749,-130,-431
-52,-33,-724
-91,-21,-630
-19,27,-1116
-437,447,-1493
-163,318,-1618
-46,62,-1395
-95,-113,-929
425,-263,-669
265,-208,-638
72,80,-532
-15,-70,-679
-165,247,-1200
-655,532,-1553
169,111,-1551
-220,-42,-1331
-13,-154,-882
523,-368,-730
238,306,-651
230,-5,-415
-101,-349,-663
-191,308,-1393
-685,534,-1604
279,142,-1419
-216,-15,-1372
136,-480,-911
290,-109,-648
156,199,-472
206,-81,-528
-115,-134,-905
-316,343,-1202
-306,263,-1563
-245,489,-1678
-50,-136,-1184
-105,-447,-749
382,-286,-644
21,263,-728
119,-31,-413
-392,31,-974
-312,183,-1342
-363,361,-1635
-325,263,-1450
-52,-390,-1157
-68,-115,-833
83,-140,-706
-322,169,-491
119,-48,-577
-528,-115,-1075
-605,407,-1378
-230,388,-1561
-515,39,-1528
-171,23,-1030
156,-466,-743
48,-64,-610
-11,146,-503
-253,-29,-657
-327,-35,-1147
-743,431,-1491
-329,177,-1581
-388,197,-1536
-222,-195,-968
78,-538,-687
189,177,-474
-52,64,-556
-265,72,-691
-308,103,-1192
-591,247,-1561
-267,378,-1594
-612,111,-1311
-124,-511,-917
-146,-175,-792
-76,50,-503
-154,206,-445
-478,-191,-810
-560,150,-1262
-497,466,-1606
-538,341,-1594
-283,-277,-1106
-66,-366,-919
21,-115,-698
-42,142,-513
111,113,-478
-302,-325,-983
-349,396,-1331
-318,439,-1579
-218,206,-1512
-39,-76,-1200
183,-482,-792
259,-163,-568
11,316,-478
103,48,-603
-195,-80,-1097
-437,329,-1475
-39,271,-1514
-130,158,-1497
339,-216,-1022
417,-519,-716
556,76,-560
425,115,-513
181,39,-726
40,76,-1136
-140,310,-1571
-35,415,-1647
-29,-134,-1303
91,-368,-977
251,-296,-704
281,80,-618
138,398,-468
-146,-185,-786
-111,144,-1173
-482,425,-1590
-107,206,-1522
-95,-97,-1270
81,-244,-909
255,-378,-644
-1,333,-480
97,-9,-486
-310,-83,-1022
-310,433,-1397
-345,236,-1713
-304,275,-1514
-27,-310,-1087
191,-450,-765
283,-25,-562
76,150,-447
21,160,-657
-140,-109,-1132
-345,353,-1426
-183,275,-1547
-288,101,-1503
105,-247,-1020
195,-407,-706
267,-7,-511
105,267,-562
-122,121,-739
-109,-74,-1143
-532,470,-1545
-29,107,-1528
-191,48,-1303
111,-300,-868
238,-450,-655
210,177,-544
68,177,-480
-126,60,-868
-163,322,-1317
-411,203,-1696
-64,322,-1540
48,-220,-1130
238,-400,-831
318,-122,-605
232,105,-503
37,160,-527
-99,-109,-1042
-212,447,-1471
-124,242,-1596
-232,66,-1462
210,-232,-1009
187,-322,-782
400,-85,-585
119,361,-462
-3,3,-704
-146,58,-1231
-445,505,-1618
119,25,-1514
-226,35,-1364
228,-464,-892
292,-366,-646
255,218,-480
138,187,-491
-126,126,-935
-146,122,-1329
-470,212,-1649
-140,353,-1534
80,-325,-1227
62,-222,-798
286,-407,-585
142,228,-456
-23,312,-575
-177,-35,-1104
-286,407,-1477
-201,-5,-1604
-204,81,-1458
134,-122,-946
195,-392,-745
357,-42,-552
97,253,-466
-76,72,-749
-206,210,-1235
-462,249,-1661
-44,191,-1514
-175,-23,-1321
179,-406,-847
236,-277,-583
335,27,-493
58,417,-447
-122,42,-952
-66,199,-1366
-433,206,-1686
-52,124,-1444
91,-220,-1102
60,-236,-812
415,-329,-577
54,388,-390
23,81,-642
-234,247,-1188
-302,361,-1551
-29,3,-1575
-203,19,-1421
242,-345,-839
263,-273,-657
333,13,-511
152,255,-427
-81,177,-806
-111,83,-1395
-491,474,-1692
42,29,-1487
-62,-124,-1260
121,-312,-833
339,-380,-556
169,394,-507
39,206,-562
-203,85,-1097
-199,329,-1538
-162,-19,-1649
-150,142,-1424
189,-281,-739
365,-109,-530
136,255,-398
-74,277,-769
-191,117,-1333
-468,421,-1678
-1,-11,-1571
-162,-72,-1305
163,-288,-841
314,-470,-569
201,302,-474
70,284,-532
-204,115,-1048
-152,275,-1460
-265,-11,-1688
-146,255,-1419
206,-345,-1007
169,-306,-745
363,-277,-509
119,318,-402
-72,339,-671
-234,115,-1323
-402,378,-1657
-62,-13,-1577
-154,-19,-1319
156,-234,-827
322,-484,-591
167,257,-519
117,281,-435
-171,150,-952
-121,284,-1477
-343,105,-1706
-56,144,-1409
167,-374,-1034
169,-281,-749
349,-204,-468
156,257,-413
-66,409,-644
-216,33,-1323
-341,458,-1608
-52,-140,-1608
-216,80,-1311
187,-343,-864
253,-325,-624
201,107,-513
113,322,-396
-187,132,-964
-132,331,-1489
-341,80,-1741
-99,171,-1454
197,-447,-1050
134,-197,-716
447,-316,-460
87,374,-429
-39,308,-692
-216,85,-1307
-325,482,-1602
-54,-167,-1635
-191,81,-1337
183,-472,-862
238,-257,-591
203,97,-501
72,370,-431
-251,163,-999
-136,290,-1555
-347,179,-1743
-87,-3,-1454
189,-341,-1011
115,-255,-698
470,-306,-497
50,447,-400
15,169,-706
-288,255,-1309
-265,296,-1641
-46,-52,-1610
-124,-19,-1288
212,-468,-780
290,-236,-562
173,105,-486
101,464,-437
-284,140,-1067
-167,247,-1606
-359,210,-1706
-74,-103,-1428
150,-179,-954
183,-368,-753
378,-150,-441
78,363,-357
-21,160,-757
-269,347,-1368
-228,212,-1698
-76,29,-1565
-29,-269,-1216
210,-337,-743
366,-327,-542
119,263,-439
126,429,-468
-263,48,-1186
-179,443,-1624
-224,-64,-1708
-111,-37,-1421
134,-324,-888
199,-310,-691
273,25,-468
109,261,-406
-138,331,-860
-228,206,-1510
-384,290,-1735
-46,-128,-1514
35,-298,-1145
111,-212,-696
476,-404,-466
40,411,-437
58,288,-577
-269,142,-1235
-216,363,-1651
-115,19,-1657
-48,-128,-1321
220,-501,-835
224,-204,-585
292,-7,-503
76,618,-322
-183,58,-1067
-210,388,-1604
-366,40,-1739
-70,-56,-1465
62,-224,-1024
193,-351,-726
351,-99,-431
68,201,-411
-134,484,-677
-236,115,-1413
-320,404,-1731
-74,-101,-1590
-56,-284,-1196
163,-310,-724
419,-411,-523
78,376,-425
136,343,-435
-265,216,-1171
-99,263,-1680
-257,35,-1665
-33,-130,-1366
158,-380,-905
199,-218,-605
324,-70,-421
101,454,-363
-195,281,-903
-175,306,-1610
-415,271,-1750
-33,-238,-1512
-27,-236,-1075
195,-450,-726
329,33,-419
134,171,-478
-113,577,-597
-238,52,-1342
-284,390,-1747
-154,-74,-1626
70,-300,-1270
126,-310,-745
413,-413,-513
132,345,-407
134,361,-435
-283,277,-1112
-91,257,-1696
-281,66,-1713
-15,-257,-1364
115,-335,-866
257,-187,-634
361,-117,-448
76,468,-327
-78,292,-882
-208,302,-1594
-359,230,-1801
-54,-85,-1495
0,-443,-1087
179,-363,-702
402,-99,-433
54,359,-411
-97,601,-653
-251,21,-1417
-341,437,-1741
-83,-267,-1629
-74,-117,-1214
214,-558,-798
341,-140,-501
163,193,-413
78,488,-413
-331,257,-1163
-68,222,-1789
-351,103,-1690
142,-447,-1366
42,-212,-808
380,-394,-610
251,158,-417
126,343,-325
-134,365,-938
-189,253,-1637
-314,173,-1762
-23,-144,-1506
68,-491,-1046
167,-271,-614
421,-189,-378
21,448,-366
-62,460,-749
-288,257,-1522
-292,210,-1784
-87,-95,-1604
-39,-337,-1116
167,-376,-759
335,-195,-482
136,222,-454
-81,609,-460
-283,117,-1335
-193,484,-1776
-244,-124,-1731
21,-308,-1262
124,-560,-759
265,-193,-548
191,204,-392
107,521,-386
-281,318,-1114
-60,238,-1725
-396,121,-1717
83,-325,-1407
1,-345,-878
378,-443,-636
210,113,-370
179,288,-286
-150,634,-866
-132,158,-1645
-341,265,-1838
21,-302,-1514
-42,-454,-987
277,-365,-624
300,0,-435
140,349,-366
-64,484,-696
-288,253,-1426
-185,234,-1834
-173,13,-1637
-1,-546,-1167
181,-292,-692
337,-390,-476
132,470,-357
11,507,-519
-372,308,-1350
-128,277,-1883
-257,-60,-1698
15,-365,-1202
111,-464,-813
224,-195,-528
269,115,-445
-46,661,-324
-271,126,-1139
-154,550,-1791
-327,-54,-1813
99,-296,-1352
29,-497,-854
298,-267,-562
242,126,-400
83,497,-306
-249,363,-983
-115,310,-1717
-316,105,-1782
48,-230,-1479
31,-489,-944
374,-368,-640
244,40,-402
167,296,-259
-179,673,-765
-195,80,-1614
-320,394,-1830
70,-458,-1586
-101,-314,-991
355,-509,-636
271,-15,-445
160,322,-329
-56,626,-624
-290,169,-1405
-177,335,-1864
-165,-128,-1686
-13,-431,-1143
210,-548,-661
333,-199,-458
199,341,-316
-29,589,-491
-349,343,-1337
-97,247,-1932
-279,19,-1731
99,-573,-1167
70,-343,-755
357,-355,-527
183,357,-384
0,528,-366
-335,355,-1147
-122,290,-1905
-333,76,-1799
107,-468,-1276
68,-431,-851
296,-361,-515
304,249,-427
-64,642,-316
-212,296,-1081
-179,396,-1788
-343,-31,-1834
13,-173,-1362
17,-612,-895
290,-271,-568
277,-50,-427
5,548,-240
-154,452,-919
-253,390,-1748
-327,109,-1905
31,-206,-1497
-17,-644,-935
322,-322,-554
284,7,-450
103,468,-286
-163,564,-743
-267,257,-1618
-284,206,-1889
13,-216,-1616
-64,-601,-977
312,-419,-599
267,-83,-417
109,407,-290
-93,708,-642
-283,169,-1551
-216,347,-1934
3,-302,-1663
-56,-353,-985
312,-593,-675
261,-17,-421
226,255,-349
-99,726,-511
-308,169,-1401
-121,404,-1957
-171,-218,-1680
27,-447,-1079
224,-640,-689
228,-83,-433
288,261,-361
-70,780,-429
-359,177,-1348
-46,386,-1916
-269,-175,-1731
105,-402,-1157
154,-499,-755
335,-222,-482
277,298,-339
-35,616,-337
-312,357,-1231
-85,345,-1957
-302,-64,-1805
97,-489,-1214
107,-527,-757
318,-286,-495
288,281,-409
11,558,-306
-333,433,-1112
-54,292,-1897
-388,44,-1875
162,-443,-1333
11,-536,-798
324,-306,-491
312,185,-386
-39,577,-286
-195,495,-1063
-162,244,-1893
-382,111,-1881
138,-462,-1342
-17,-445,-782
382,-415,-540
281,167,-419
-42,509,-259
-132,454,-925
-288,320,-1823
-325,93,-1916
40,-392,-1448
-58,-593,-835
380,-534,-534
173,255,-370
35,388,-322
-218,630,-866
-337,163,-1797
-345,130,-1934
46,-318,-1465
-80,-630,-894
333,-392,-556
224,54,-454
-13,425,-273
-140,663,-778
-347,218,-1807
-316,201,-1991
70,-333,-1559
-78,-597,-886
331,-415,-548
314,19,-427
-33,599,-294
-62,607,-730
-429,300,-1729
-212,134,-1981
-3,-261,-1631
-40,-595,-868
353,-413,-573
298,1,-386
29,503,-255
-39,634,-691
-437,292,-1706
-150,189,-1985
-25,-316,-1610
-48,-583,-843
343,-482,-575
277,58,-417
78,511,-302
-52,626,-610
-448,302,-1616
-132,187,-2026
-72,-286,-1657
-7,-609,-903
306,-468,-562
273,13,-404
111,470,-304
-48,700,-609
-417,236,-1610
-115,175,-1973
-126,-251,-1657
23,-595,-938
247,-435,-634
318,-58,-431
148,443,-277
-89,669,-521
-376,257,-1532
-99,230,-2043
-173,-204,-1737
29,-634,-954
240,-415,-591
312,-167,-447
140,499,-320
-62,694,-548
-380,234,-1462
-68,302,-2004
-197,-292,-1748
29,-501,-999
245,-509,-679
271,-124,-427
