x,y,z
-152.0,406.0,-1077.0
-35.0,162.0,-1292.0
-206.0,74.0,-1325.0
-15.0,-320.0,-1139.0
-115.0,-193.0,-806.0
427.0,-52.0,-821.0
-115.0,203.0,-802.0
193.0,136.0,-1046.0
-218.0,304.0,-1097.0
-160.0,111.0,-1274.0
-103.0,9.0,-1243.0
117.0,-304.0,-1268.0
-52.0,-44.0,-901.0
111.0,0.0,-669.0
13.0,87.0,-798.0
97.0,56.0,-1034.0
-80.0,271.0,-1151.0
-206.0,199.0,-1303.0
-144.0,44.0,-1276.0
56.0,-154.0,-1179.0
93.0,-162.0,-882.0
81.0,-3.0,-739.0
64.0,58.0,-806.0
0.0,95.0,-1011.0
-44.0,234.0,-1036.0
-80.0,181.0,-1300.0
-91.0,31.0,-1247.0
89.0,-70.0,-1243.0
-121.0,-117.0,-925.0
138.0,-64.0,-706.0
44.0,-64.0,-790.0
80.0,89.0,-1007.0
-62.0,234.0,-1095.0
-169.0,296.0,-1208.0
-31.0,107.0,-1325.0
7.0,-113.0,-1243.0
111.0,-242.0,-858.0
-11.0,-165.0,-753.0
93.0,3.0,-802.0
17.0,183.0,-991.0
-29.0,288.0,-1093.0
-146.0,259.0,-1194.0
-130.0,76.0,-1272.0
19.0,-138.0,-1206.0
17.0,-308.0,-960.0
58.0,-165.0,-769.0
113.0,35.0,-772.0
46.0,308.0,-946.0
-9.0,245.0,-1081.0
-132.0,165.0,-1186.0
-54.0,-62.0,-1264.0
-21.0,-64.0,-1218.0
89.0,-259.0,-974.0
-40.0,31.0,-823.0
175.0,-80.0,-745.0
-15.0,154.0,-946.0
19.0,179.0,-1067.0
-121.0,277.0,-1173.0
-95.0,-11.0,-1257.0
40.0,-3.0,-1220.0
-54.0,-271.0,-1013.0
17.0,-72.0,-864.0
148.0,-5.0,-798.0
15.0,103.0,-866.0
64.0,203.0,-1038.0
-121.0,165.0,-1141.0
-58.0,130.0,-1335.0
-68.0,-21.0,-1233.0
19.0,-281.0,-1036.0
-35.0,-21.0,-833.0
144.0,-115.0,-786.0
119.0,107.0,-907.0
11.0,117.0,-1020.0
-72.0,359.0,-1114.0
37.0,195.0,-1337.0
-169.0,-31.0,-1309.0
105.0,-419.0,-1056.0
-7.0,-95.0,-821.0
177.0,17.0,-769.0
