x,y,z
-11,19,-1018
-13,29,-1011
-13,19,-1005
-17,31,-1022
-11,11,-1018
-9,15,-1016
-13,25,-1020
0,13,-1015
-11,19,-1007
-5,13,-1007
-17,15,-1007
-17,31,-1015
-25,35,-1007
-9,13,-1016
-19,19,-1015
-23,1,-1009
-3,13,-1009
-13,40,-1007
-11,9,-1013
-7,13,-1016
-11,19,-1024
-3,11,-1020
-11,29,-1011
1,11,-1022
5,17,-1020
-5,35,-1005
-15,33,-1020
-11,33,-1020
-31,27,-1016
-31,5,-1020
-9,17,-1011
-13,5,-1013
0,5,-1015
1,37,-1011
11,9,-1005
-9,25,-1011
-11,9,-1005
-17,17,-1005
-7,48,-999
-11,31,-1001
-13,33,-1007
-21,23,-1018
-35,17,-1022
-21,29,-1020
-35,27,-1015
-21,19,-1016
-23,35,-1020
-11,21,-1028
-11,19,-1016
-25,33,-1028
-23,17,-1013
-23,31,-1007
-21,42,-1009
-19,25,-999
-19,19,-1009
-19,-7,-1005
-15,-3,-1009
-9,13,-1007
-27,29,-1003
-13,37,-1005
-31,21,-1011
-33,9,-1007
-27,9,-1013
-23,15,-1020
-17,33,-1016
-5,48,-1016
1,15,-1020
-7,21,-1032
13,-9,-1015
0,1,-1005
-29,15,-993
-21,15,-1011
-44,23,-1016
-35,29,-1024
-19,35,-1034
-9,15,-1026
-3,0,-1032
17,3,-1015
3,25,-1018
5,31,-1018
-7,35,-1015
-5,19,-1015
-15,5,-1026
-3,19,-1024
-19,33,-1016
-13,25,-1013
-25,23,-1022
-3,15,-1016
-3,19,-1016
-5,23,-1015
3,0,-1013
7,-3,-1015
-7,17,-1005
-23,33,-1022
-35,60,-1009
-37,56,-1011
-19,19,-1007
-11,13,-1013
-1,5,-1009
-9,21,-1013
-5,23,-1007
-15,13,-1013
-25,5,-1005
-39,9,-1013
-40,23,-1015
-44,39,-1018
-19,27,-1009
-17,31,-1020
-17,29,-1020
-9,19,-1013
-23,33,-1018
-19,15,-1007
-7,37,-1005
-27,31,-999
-11,9,-997
-21,11,-1009
-39,13,-1013
-9,-3,-1022
-25,29,-1007
-15,27,-995
-13,35,-1001
-19,27,-993
-31,-13,-1018
-21,-1,-1016
-27,11,-1020
-19,40,-1024
-35,56,-1024
-19,29,-1011
-17,9,-1011
-7,-3,-1018
-3,-1,-1016
0,15,-1028
-9,19,-1020
21,19,-1020
-11,33,-1024
-1,5,-1018
-21,1,-1016
-17,3,-1030
-11,29,-1026
-7,19,-1024
-15,17,-1028
19,23,-1005
-1,9,-1013
-21,5,-1018
