x,y,z
-9,3,-989
-56,39,-1005
-21,9,-1011
-46,15,-1022
-31,-1,-1009
-35,1,-1024
-37,56,-1015
11,19,-1022
27,52,-1020
-3,31,-1018
27,3,-1015
-1,29,-1018
-21,13,-1015
-19,29,-997
-46,31,-1015
-29,13,-1011
-5,29,-1016
-39,31,-1018
-13,-9,-1011
-1,21,-1022
-11,13,-1005
19,64,-993
3,66,-1013
-5,35,-1015
1,9,-1020
-33,-19,-1022
-35,23,-1003
-1,44,-1013
-40,31,-1015
0,48,-1007
-23,3,-1015
-5,-19,-1009
21,17,-1013
-19,35,-1007
-29,46,-995
-27,29,-1013
-50,31,-1028
-17,25,-1022
-25,35,-1024
0,19,-1030
9,42,-1028
-17,21,-1018
19,15,-1015
-9,33,-1020
-21,33,-989
-23,25,-1001
-5,9,-1005
-54,3,-1011
-3,25,-1009
-33,39,-1020
-23,39,-1028
-35,25,-1020
-19,15,-1016
0,17,-1018
-19,44,-1013
3,-7,-1013
-11,44,-1015
-15,44,-1009
-19,29,-1007
0,52,-1013
-25,23,-1007
3,13,-997
-5,46,-1011
-9,9,-1018
21,13,-1005
-3,0,-1005
-5,0,-1009
5,17,-1005
-56,3,-1020
-40,37,-1018
-42,35,-1030
-54,13,-1005
21,15,-1009
-17,40,-1034
5,50,-1024
19,42,-1018
-5,17,-1020
-7,-5,-1013
-1,35,-1015
-44,23,-1003
-5,44,-1013
-23,5,-1020
-11,1,-1018
7,17,-1028
-44,9,-1032
-19,46,-1007
-44,29,-1011
-31,19,-1011
0,35,-993
-3,9,-1011
21,29,-1013
13,44,-1003
-11,27,-1009
13,27,-1013
-15,29,-1013
-33,21,-997
7,9,-997
-40,27,-1018
-11,-9,-1024
-23,23,-1028
-31,15,-1024
-35,25,-1024
-19,44,-1005
-33,33,-997
-5,40,-1022
-11,29,-1015
-3,-9,-1024
31,31,-1020
-3,44,-1011
11,46,-1015
7,17,-1028
-33,-7,-1032
-9,1,-1015
-19,5,-1005
-17,54,-1015
-3,89,-1001
-29,29,-1003
-25,46,-1016
-50,5,-1016
-66,3,-1001
-27,29,-1003
-29,35,-1007
0,40,-1005
19,33,-1015
13,1,-1028
40,1,-1016
1,25,-1015
21,17,-1015
0,70,-1013
-35,37,-1001
-23,17,-999
-37,9,-1022
-56,-29,-1030
-25,9,-1020
-31,40,-1024
-44,54,-1024
7,39,-999
-35,15,-1024
3,1,-1005
21,-3,-1013
9,33,-1026
29,52,-1013
0,40,-1020
-21,11,-1007
-13,1,-1016
-48,17,-1020
-33,44,-1016
-39,46,-1016
-21,29,-1009
-1,21,-1003
-3,27,-1005
-11,40,-1013
-29,54,-1011
-25,11,-1013
-35,25,-1005
-11,5,-995
-3,0,-1020
13,35,-1022
21,31,-1024
19,19,-1015
-21,15,-1026
-7,17,-1011
-44,42,-1003
-56,44,-1007
-29,25,-1013
-50,35,-1009
-5,15,-1007
1,19,-1020
-13,11,-1036
0,5,-1013
13,29,-1009
-46,56,-1015
-3,3,-1015
-7,5,-1005
-21,-25,-1005
11,-1,-1022
-25,48,-1024
-9,46,-1007
-15,23,-999
0,17,-987
-15,5,-999
-21,-1,-999
-9,11,-1011
-31,29,-1020
-27,40,-1015
-15,56,-1016
-29,39,-1044
1,19,-1028
11,-3,-1022
-17,21,-1030
44,9,-993
-7,62,-997
1,70,-1005
1,39,-1001
-39,-7,-1030
-44,-25,-1016
-31,-17,-1018
-48,42,-1013
-25,58,-1003
0,62,-1005
11,42,-1034
27,-1,-1024
11,0,-1026
5,19,-1011
17,60,-999
-27,66,-1001
1,44,-1016
-33,29,-1016
-46,-17,-1024
-37,-21,-1016
-37,0,-1022
-13,80,-1015
0,74,-1015
0,56,-1005
1,-9,-1013
3,-33,-1015
-21,-9,-1005
-13,27,-1005
1,89,-1009
-11,80,-1018
-11,39,-1026
-25,9,-1034
-27,-21,-1038
-19,13,-1020
-17,31,-1009
-19,42,-1003
-29,76,-999
-42,7,-1013
-40,9,-1028
-42,-1,-1030
-11,15,-1016
-9,87,-1005
33,76,-1003
0,66,-1011
13,-15,-1005
-21,-46,-1018
-17,-9,-1005
-7,39,-1001
-11,83,-1013
-9,58,-1011
-33,-7,-1011
-37,-44,-1015
-44,-17,-1024
-17,29,-1007
-31,89,-1007
-11,85,-1009
-7,23,-1013
-3,13,-1020
-3,-3,-1032
0,11,-1030
0,29,-1036
15,39,-1024
-13,27,-1016
-1,-3,-997
-11,-44,-1001
-19,-25,-1003
1,-3,-1015
0,44,-1011
-23,80,-1026
-17,48,-1016
-31,13,-995
-52,3,-991
-39,-5,-997
-29,31,-1016
-19,50,-1032
1,60,-1032
9,37,-1026
40,3,-1028
46,19,-1016
9,17,-1009
5,9,-1007
-13,40,-1007
-27,19,-1011
-17,39,-1005
-13,39,-1009
-3,5,-1024
-23,27,-1016
-33,-3,-1009
-42,39,-997
-31,44,-999
-39,11,-1011
