x,y,z
-11.0,318.0,-1097.0
15.0,-126.0,-995.0
25.0,-124.0,-976.0
-21.0,199.0,-1122.0
-68.0,-74.0,-1026.0
50.0,-9.0,-892.0
52.0,78.0,-1143.0
-72.0,-197.0,-1143.0
42.0,249.0,-813.0
78.0,5.0,-1020.0
-46.0,-193.0,-1227.0
11.0,134.0,-1026.0
83.0,171.0,-917.0
40.0,-228.0,-1143.0
-5.0,-29.0,-1073.0
70.0,284.0,-1077.0
152.0,-62.0,-1052.0
17.0,-216.0,-1102.0
-7.0,218.0,-1030.0
66.0,113.0,-1015.0
54.0,-156.0,-1097.0
-105.0,23.0,-1143.0
37.0,144.0,-956.0
27.0,-105.0,-958.0
-64.0,-33.0,-1112.0
19.0,87.0,-1079.0
70.0,-7.0,-950.0
-40.0,-97.0,-1024.0
-54.0,113.0,-1063.0
78.0,81.0,-979.0
80.0,-68.0,-1046.0
-138.0,62.0,-1186.0
70.0,99.0,-917.0
117.0,-119.0,-979.0
-70.0,39.0,-1241.0
46.0,111.0,-1087.0
183.0,-68.0,-878.0
39.0,-46.0,-1216.0
-42.0,142.0,-1124.0
46.0,7.0,-894.0
60.0,-113.0,-1200.0
-39.0,13.0,-1136.0
15.0,148.0,-782.0
17.0,-85.0,-1063.0
-89.0,-85.0,-1309.0
48.0,117.0,-843.0
56.0,-76.0,-940.0
-99.0,17.0,-1241.0
13.0,48.0,-878.0
46.0,-60.0,-1011.0
-68.0,134.0,-1249.0
27.0,60.0,-841.0
80.0,-128.0,-972.0
5.0,99.0,-1331.0
91.0,132.0,-946.0
78.0,-158.0,-976.0
-56.0,50.0,-1243.0
101.0,101.0,-929.0
93.0,-29.0,-1069.0
17.0,91.0,-1245.0
-19.0,-17.0,-829.0
21.0,-85.0,-1032.0
0.0,105.0,-1204.0
37.0,93.0,-948.0
-7.0,-115.0,-1081.0
-80.0,126.0,-1018.0
-19.0,-23.0,-854.0
40.0,-64.0,-1206.0
-17.0,167.0,-1056.0
37.0,-91.0,-892.0
-33.0,27.0,-1149.0
-7.0,130.0,-977.0
99.0,-80.0,-1112.0
87.0,9.0,-1153.0
42.0,25.0,-874.0
44.0,81.0,-1116.0
42.0,29.0,-1138.0
66.0,-78.0,-1085.0
62.0,-25.0,-1169.0
44.0,-17.0,-884.0
19.0,130.0,-1003.0
-31.0,35.0,-1206.0
-46.0,-87.0,-1028.0
-62.0,-9.0,-1011.0
74.0,-23.0,-936.0
-37.0,109.0,-1007.0
37.0,113.0,-1145.0
-35.0,-128.0,-985.0
-60.0,72.0,-997.0
7.0,13.0,-1005.0
23.0,23.0,-1122.0
44.0,78.0,-1114.0
68.0,-50.0,-962.0
68.0,99.0,-1034.0
68.0,48.0,-1087.0
74.0,-27.0,-1180.0
0.0,-68.0,-1120.0
242.0,-39.0,-856.0
156.0,119.0,-1083.0
183.0,46.0,-1112.0
105.0,-33.0,-1139.0
218.0,-70.0,-989.0
253.0,-5.0,-882.0
95.0,23.0,-1065.0
244.0,42.0,-1102.0
318.0,-70.0,-1052.0
447.0,-13.0,-933.0
325.0,101.0,-979.0
429.0,66.0,-1122.0
558.0,-46.0,-1132.0
437.0,-25.0,-1116.0
495.0,-39.0,-895.0
737.0,54.0,-1077.0
831.0,1.0,-1075.0
689.0,23.0,-1112.0
890.0,-122.0,-1036.0
995.0,-7.0,-1038.0
1001.0,97.0,-1071.0
796.0,-11.0,-1081.0
913.0,-148.0,-1077.0
847.0,-35.0,-976.0
724.0,121.0,-968.0
794.0,-3.0,-1013.0
872.0,1.0,-1095.0
812.0,-21.0,-993.0
763.0,101.0,-968.0
1083.0,-60.0,-1040.0
1032.0,-62.0,-1065.0
911.0,44.0,-1061.0
954.0,-54.0,-1013.0
1204.0,-9.0,-1081.0
1108.0,42.0,-1054.0
1011.0,7.0,-1106.0
1112.0,-128.0,-1005.0
1389.0,15.0,-1091.0
1079.0,11.0,-1093.0
968.0,60.0,-1114.0
1247.0,-27.0,-1059.0
1134.0,25.0,-1020.0
991.0,-21.0,-977.0
1059.0,-91.0,-970.0
1145.0,-124.0,-1093.0
837.0,171.0,-938.0
1085.0,107.0,-958.0
1188.0,-27.0,-1020.0
1050.0,-85.0,-1145.0
886.0,85.0,-1005.0
1179.0,-58.0,-1011.0
1198.0,-68.0,-1061.0
1151.0,-58.0,-1141.0
1134.0,163.0,-901.0
1464.0,11.0,-1077.0
1284.0,15.0,-1216.0
1038.0,-9.0,-1225.0
1350.0,81.0,-909.0
1489.0,-85.0,-1024.0
1020.0,-52.0,-1093.0
976.0,-39.0,-1016.0
1235.0,25.0,-874.0
1233.0,7.0,-1059.0
847.0,232.0,-1124.0
960.0,-33.0,-989.0
1428.0,-70.0,-864.0
1009.0,-70.0,-1155.0
929.0,44.0,-1104.0
1239.0,-39.0,-966.0
1272.0,193.0,-977.0
933.0,40.0,-1303.0
1030.0,70.0,-1093.0
1288.0,-203.0,-880.0
1300.0,25.0,-987.0
1071.0,-52.0,-1093.0
1536.0,-39.0,-931.0
1434.0,-29.0,-1057.0
1022.0,204.0,-1253.0
1268.0,-7.0,-1077.0
1729.0,-156.0,-899.0
1136.0,-74.0,-1003.0
993.0,-109.0,-1071.0
1307.0,156.0,-919.0
1323.0,50.0,-1079.0
833.0,224.0,-1298.0
1231.0,-197.0,-1073.0
1370.0,39.0,-880.0
1005.0,-265.0,-1151.0
1028.0,74.0,-977.0
1659.0,70.0,-694.0
1610.0,-31.0,-1079.0
1196.0,72.0,-1300.0
1206.0,-52.0,-1067.0
1469.0,-128.0,-917.0
1481.0,-230.0,-1186.0
1063.0,335.0,-976.0
1257.0,-76.0,-827.0
958.0,27.0,-1300.0
915.0,163.0,-1034.0
1011.0,89.0,-962.0
1112.0,-197.0,-1229.0
1116.0,-439.0,-1266.0
997.0,353.0,-733.0
1344.0,-187.0,-974.0
1672.0,271.0,-1003.0
1512.0,195.0,-919.0
1163.0,-119.0,-1188.0
1715.0,-126.0,-1264.0
1464.0,-257.0,-940.0
1159.0,148.0,-921.0
1126.0,83.0,-1081.0
1469.0,-249.0,-720.0
1097.0,29.0,-1286.0
1091.0,165.0,-1130.0
1128.0,204.0,-936.0
1510.0,-343.0,-1196.0
1100.0,60.0,-1042.0
1161.0,80.0,-917.0
1251.0,-62.0,-1052.0
1465.0,60.0,-1069.0
1444.0,-35.0,-806.0
1095.0,-64.0,-1056.0
1128.0,-50.0,-1360.0
1102.0,-42.0,-1038.0
1438.0,25.0,-870.0
1491.0,60.0,-888.0
995.0,46.0,-1028.0
962.0,87.0,-1233.0
1327.0,-261.0,-1061.0
1173.0,134.0,-1038.0
804.0,-228.0,-1257.0
1300.0,259.0,-806.0
1561.0,165.0,-931.0
1036.0,-1.0,-1020.0
995.0,165.0,-968.0
1788.0,-103.0,-1315.0
1448.0,-54.0,-1001.0
1108.0,-288.0,-979.0
1335.0,-454.0,-1216.0
1342.0,441.0,-958.0
1208.0,511.0,-925.0
1385.0,-382.0,-1216.0
1378.0,253.0,-868.0
1303.0,-244.0,-1190.0
1104.0,-3.0,-1052.0
1165.0,240.0,-853.0
1352.0,-255.0,-1116.0
1284.0,95.0,-772.0
1477.0,308.0,-948.0
1450.0,-478.0,-1264.0
1081.0,46.0,-968.0
1329.0,263.0,-1245.0
1052.0,-210.0,-1192.0
1352.0,-13.0,-812.0
1383.0,273.0,-966.0
985.0,-197.0,-1007.0
1136.0,265.0,-966.0
1036.0,-105.0,-1423.0
989.0,-564.0,-1126.0
841.0,854.0,-755.0
1516.0,-525.0,-769.0
1282.0,-448.0,-1128.0
663.0,1186.0,-732.0
774.0,-612.0,-1380.0
1151.0,-327.0,-1339.0
968.0,445.0,-812.0
868.0,-68.0,-1346.0
1100.0,-357.0,-950.0
776.0,66.0,-985.0
702.0,421.0,-1048.0
1128.0,-162.0,-1009.0
568.0,324.0,-1235.0
462.0,-257.0,-1091.0
907.0,-265.0,-1011.0
220.0,327.0,-743.0
675.0,-11.0,-886.0
722.0,-181.0,-1022.0
-68.0,222.0,-919.0
794.0,54.0,-1130.0
585.0,-511.0,-1450.0
56.0,-105.0,-1018.0
288.0,892.0,-956.0
122.0,-261.0,-1255.0
220.0,-624.0,-1083.0
165.0,888.0,-739.0
292.0,-390.0,-1313.0
-39.0,-653.0,-1354.0
-244.0,320.0,-866.0
249.0,488.0,-800.0
605.0,-474.0,-841.0
480.0,203.0,-679.0
-35.0,599.0,-1104.0
283.0,-856.0,-1565.0
163.0,-62.0,-923.0
275.0,488.0,-1048.0
464.0,-136.0,-1095.0
448.0,-281.0,-1091.0
40.0,573.0,-1182.0
-80.0,-316.0,-1171.0
218.0,-103.0,-1350.0
173.0,-275.0,-1061.0
128.0,251.0,-837.0
290.0,251.0,-774.0
447.0,37.0,-944.0
204.0,-187.0,-774.0
37.0,-64.0,-1032.0
230.0,269.0,-897.0
95.0,-304.0,-1153.0
146.0,195.0,-1018.0
54.0,402.0,-1175.0
212.0,-267.0,-1212.0
-17.0,-226.0,-1061.0
167.0,107.0,-1145.0
273.0,142.0,-1079.0
404.0,-109.0,-964.0
163.0,411.0,-675.0
150.0,-265.0,-913.0
283.0,46.0,-739.0
320.0,-222.0,-1186.0
-72.0,320.0,-1036.0
76.0,17.0,-1175.0
366.0,165.0,-1030.0
111.0,-435.0,-1030.0
-101.0,257.0,-1077.0
64.0,-185.0,-1344.0
78.0,-25.0,-1298.0
292.0,128.0,-1128.0
-103.0,392.0,-1069.0
181.0,-103.0,-935.0
232.0,-107.0,-632.0
-54.0,-144.0,-966.0
-21.0,-255.0,-933.0
83.0,329.0,-837.0
119.0,374.0,-872.0
-111.0,-17.0,-1184.0
-70.0,-216.0,-1102.0
214.0,160.0,-1179.0
-70.0,-376.0,-1192.0
195.0,23.0,-1114.0
113.0,382.0,-1177.0
31.0,-345.0,-1415.0
80.0,372.0,-1020.0
80.0,265.0,-1065.0
-1.0,-267.0,-964.0
46.0,-54.0,-778.0
150.0,-163.0,-794.0
-119.0,-142.0,-808.0
70.0,456.0,-940.0
236.0,-17.0,-1095.0
-366.0,343.0,-1056.0
195.0,-322.0,-1134.0
-115.0,-122.0,-1151.0
-234.0,421.0,-1059.0
162.0,-150.0,-1337.0
27.0,206.0,-1282.0
85.0,-81.0,-1108.0
163.0,-76.0,-1075.0
25.0,283.0,-1126.0
-21.0,-275.0,-765.0
146.0,-9.0,-788.0
244.0,283.0,-739.0
140.0,-499.0,-1011.0
-3.0,64.0,-1116.0
11.0,575.0,-1003.0
-253.0,-201.0,-1173.0
48.0,-179.0,-1059.0
-97.0,228.0,-1098.0
-29.0,464.0,-1257.0
140.0,-242.0,-1272.0
-35.0,-204.0,-1163.0
60.0,521.0,-1083.0
273.0,-671.0,-936.0
0.0,-298.0,-999.0
218.0,335.0,-728.0
109.0,95.0,-919.0
208.0,-39.0,-919.0
193.0,-167.0,-936.0
-189.0,486.0,-1056.0
-70.0,-134.0,-1124.0
140.0,83.0,-1184.0
-7.0,130.0,-1061.0
87.0,-169.0,-1321.0
255.0,398.0,-1173.0
122.0,-335.0,-1282.0
-214.0,31.0,-1104.0
191.0,-136.0,-1054.0
-103.0,46.0,-1005.0
-160.0,-263.0,-669.0
208.0,-29.0,-964.0
-35.0,546.0,-759.0
115.0,-185.0,-987.0
-187.0,-42.0,-1040.0
-126.0,242.0,-1208.0
-83.0,-81.0,-976.0
-121.0,322.0,-1196.0
201.0,-132.0,-1251.0
54.0,7.0,-1305.0
-21.0,-304.0,-1202.0
11.0,-44.0,-1231.0
-199.0,80.0,-946.0
-66.0,-48.0,-974.0
-39.0,-203.0,-823.0
-286.0,322.0,-663.0
-103.0,404.0,-956.0
-189.0,193.0,-974.0
-499.0,-56.0,-899.0
-324.0,-70.0,-1046.0
-435.0,-423.0,-1378.0
-544.0,253.0,-1036.0
-597.0,191.0,-1200.0
-659.0,-179.0,-1276.0
-870.0,470.0,-1138.0
-349.0,-560.0,-1262.0
-976.0,-70.0,-1028.0
-597.0,-121.0,-856.0
-1079.0,122.0,-936.0
-339.0,335.0,-681.0
-1046.0,64.0,-970.0
-979.0,353.0,-886.0
-999.0,91.0,-903.0
-800.0,-404.0,-1323.0
-1212.0,245.0,-962.0
-911.0,13.0,-1403.0
-778.0,-138.0,-1214.0
-794.0,281.0,-1216.0
