x,y,z
-312.0,851.0,-1192.0
58.0,-284.0,-1245.0
-1253.0,-199.0,-1862.0
581.0,105.0,-1911.0
-1118.0,1155.0,-1588.0
730.0,605.0,-950.0
142.0,-813.0,-183.0
870.0,-372.0,-495.0
376.0,-1093.0,-300.0
571.0,80.0,-523.0
212.0,-58.0,-915.0
-610.0,191.0,-1571.0
-817.0,724.0,-1809.0
-1155.0,595.0,-2000.0
-429.0,81.0,-1462.0
35.0,-472.0,-1462.0
251.0,177.0,-40.0
591.0,-601.0,-281.0
808.0,29.0,-269.0
919.0,-201.0,-532.0
-441.0,-56.0,-1323.0
-363.0,152.0,-876.0
-778.0,72.0,-2166.0
-58.0,769.0,-1696.0
-741.0,62.0,-1200.0
499.0,-48.0,-1442.0
267.0,540.0,-763.0
665.0,-417.0,-132.0
669.0,-1067.0,-70.0
-66.0,-741.0,-468.0
40.0,447.0,-1192.0
-745.0,911.0,-1581.0
128.0,136.0,-1530.0
-745.0,216.0,-1190.0
228.0,-158.0,-1622.0
-42.0,9.0,-1481.0
739.0,249.0,-853.0
52.0,-138.0,-663.0
351.0,-913.0,-622.0
-310.0,347.0,-21.0
292.0,-532.0,-495.0
-470.0,-247.0,-1811.0
-798.0,42.0,-1489.0
-361.0,938.0,-1743.0
-378.0,1186.0,-1553.0
636.0,-339.0,-1608.0
126.0,-226.0,-650.0
739.0,-1145.0,58.0
685.0,-187.0,-400.0
351.0,273.0,-325.0
-294.0,-251.0,-1159.0
-1013.0,325.0,-1610.0
-468.0,-185.0,-1378.0
-772.0,958.0,-1655.0
308.0,327.0,-1260.0
-103.0,-421.0,-1663.0
437.0,-95.0,-741.0
111.0,-290.0,-575.0
673.0,425.0,-515.0
-160.0,-15.0,-710.0
622.0,-1048.0,-683.0
-1106.0,56.0,-677.0
11.0,-83.0,-1112.0
-372.0,732.0,-2277.0
642.0,687.0,-1963.0
-1354.0,474.0,-1257.0
1225.0,46.0,-784.0
-238.0,-177.0,-622.0
895.0,-1093.0,-128.0
737.0,-929.0,-363.0
-573.0,290.0,-675.0
447.0,651.0,-936.0
-880.0,560.0,-1971.0
109.0,-152.0,-1487.0
-1311.0,-152.0,-1385.0
-35.0,388.0,-1286.0
415.0,-126.0,-1579.0
144.0,425.0,-702.0
970.0,-575.0,-138.0
191.0,-300.0,-210.0
847.0,-175.0,-361.0
-607.0,-142.0,-1639.0
-798.0,-659.0,-1130.0
-1251.0,87.0,-1713.0
-62.0,1940.0,-2168.0
-573.0,491.0,-1473.0
452.0,-21.0,-702.0
