x,y,z
60.0,238.0,-991.0
89.0,-74.0,-1067.0
52.0,76.0,-1009.0
-97.0,-23.0,-1030.0
-54.0,191.0,-1081.0
-31.0,27.0,-1087.0
91.0,-46.0,-1093.0
37.0,-128.0,-1026.0
-13.0,128.0,-966.0
-62.0,187.0,-1007.0
-5.0,204.0,-1038.0
72.0,-91.0,-1108.0
50.0,-199.0,-1063.0
-72.0,-54.0,-991.0
-107.0,105.0,-987.0
-31.0,247.0,-974.0
48.0,81.0,-1028.0
111.0,-31.0,-1126.0
-39.0,-113.0,-1073.0
-50.0,103.0,-1044.0
-142.0,39.0,-1005.0
39.0,165.0,-999.0
101.0,-23.0,-1100.0
138.0,-39.0,-1059.0
3.0,54.0,-1059.0
-124.0,54.0,-993.0
-107.0,154.0,-1003.0
-46.0,-72.0,-1038.0
152.0,56.0,-1034.0
124.0,-101.0,-1095.0
56.0,105.0,-995.0
-74.0,107.0,-987.0
-124.0,175.0,-991.0
-58.0,126.0,-1075.0
25.0,-134.0,-1130.0
136.0,-37.0,-1050.0
103.0,-68.0,-1057.0
27.0,126.0,-1011.0
-66.0,167.0,-1007.0
-97.0,95.0,-1016.0
-76.0,-29.0,-1071.0
19.0,-132.0,-1077.0
99.0,23.0,-1005.0
119.0,-29.0,-1034.0
72.0,179.0,-1003.0
-7.0,66.0,-995.0
-95.0,76.0,-1028.0
-134.0,40.0,-1079.0
-58.0,-58.0,-1085.0
5.0,11.0,-1016.0
56.0,-23.0,-1046.0
80.0,142.0,-1056.0
99.0,113.0,-1067.0
21.0,-54.0,-1059.0
-46.0,-39.0,-1040.0
-64.0,-144.0,-1024.0
-97.0,21.0,-981.0
-113.0,142.0,-974.0
-46.0,158.0,-1040.0
25.0,142.0,-1040.0
89.0,23.0,-1087.0
97.0,-29.0,-1091.0
128.0,-78.0,-1050.0
44.0,-142.0,-1018.0
-19.0,132.0,-1011.0
-66.0,158.0,-1020.0
-119.0,121.0,-1050.0
-154.0,35.0,-1056.0
-103.0,-134.0,-1091.0
-9.0,-122.0,-997.0
74.0,-23.0,-993.0
93.0,91.0,-1015.0
121.0,236.0,-962.0
66.0,124.0,-1067.0
15.0,11.0,-1073.0
29.0,27.0,-1036.0
-23.0,-191.0,-1071.0
-31.0,-48.0,-1015.0
-37.0,156.0,-1020.0
-44.0,111.0,-1079.0
-68.0,175.0,-1040.0
-54.0,-103.0,-1097.0
-35.0,-204.0,-1022.0
-33.0,-9.0,-985.0
0.0,3.0,-1018.0
-15.0,189.0,-929.0
23.0,322.0,-1067.0
-5.0,52.0,-1083.0
25.0,58.0,-1036.0
72.0,-85.0,-1112.0
31.0,-216.0,-1036.0
140.0,158.0,-1003.0
105.0,199.0,-1057.0
163.0,124.0,-1095.0
70.0,99.0,-1056.0
142.0,-117.0,-1083.0
236.0,-275.0,-1050.0
171.0,3.0,-954.0
378.0,68.0,-1024.0
277.0,144.0,-1018.0
415.0,296.0,-1013.0
466.0,11.0,-1145.0
495.0,-314.0,-1138.0
591.0,-80.0,-1007.0
616.0,-80.0,-1003.0
636.0,68.0,-1077.0
681.0,286.0,-999.0
747.0,40.0,-1044.0
700.0,-165.0,-1069.0
722.0,-136.0,-938.0
860.0,-204.0,-1057.0
841.0,-146.0,-958.0
722.0,290.0,-841.0
780.0,324.0,-1032.0
952.0,-142.0,-1030.0
812.0,-58.0,-1020.0
931.0,-109.0,-1003.0
876.0,-273.0,-1065.0
1016.0,76.0,-1034.0
1022.0,361.0,-1052.0
1116.0,39.0,-1067.0
925.0,-111.0,-1091.0
1204.0,-35.0,-1032.0
1309.0,-472.0,-1118.0
909.0,-66.0,-1024.0
1132.0,368.0,-897.0
1231.0,113.0,-1204.0
1220.0,-124.0,-1100.0
1052.0,17.0,-927.0
1079.0,-70.0,-1011.0
1284.0,-337.0,-1120.0
1229.0,-21.0,-1067.0
1052.0,458.0,-1016.0
1120.0,62.0,-1095.0
1257.0,-234.0,-1128.0
1093.0,-173.0,-979.0
1108.0,-203.0,-944.0
1077.0,-95.0,-1018.0
1141.0,210.0,-976.0
1282.0,238.0,-1028.0
1264.0,1.0,-1073.0
1102.0,-93.0,-927.0
1341.0,-269.0,-1011.0
1438.0,-320.0,-1179.0
1221.0,17.0,-999.0
1153.0,365.0,-997.0
1266.0,201.0,-1126.0
1270.0,-242.0,-1126.0
1167.0,-359.0,-976.0
851.0,-68.0,-940.0
1274.0,21.0,-1024.0
1227.0,46.0,-1048.0
1165.0,201.0,-917.0
1128.0,160.0,-940.0
1450.0,-183.0,-1065.0
1442.0,-386.0,-1063.0
1262.0,-267.0,-960.0
1071.0,357.0,-1075.0
1454.0,275.0,-1122.0
1370.0,-66.0,-1147.0
1323.0,-193.0,-970.0
1218.0,-130.0,-931.0
1370.0,-126.0,-1026.0
1516.0,-19.0,-1161.0
1272.0,91.0,-1112.0
1073.0,351.0,-1001.0
1411.0,-105.0,-1104.0
1424.0,-341.0,-1011.0
1237.0,-224.0,-796.0
1091.0,39.0,-911.0
1251.0,365.0,-1073.0
1487.0,132.0,-1161.0
1204.0,-138.0,-1147.0
1335.0,-130.0,-892.0
1512.0,-310.0,-1048.0
1397.0,101.0,-1020.0
1454.0,-23.0,-923.0
1288.0,76.0,-1251.0
1659.0,167.0,-1128.0
1319.0,-312.0,-1102.0
1241.0,-109.0,-897.0
1243.0,-111.0,-983.0
1243.0,-85.0,-1153.0
1456.0,130.0,-1018.0
1161.0,119.0,-1007.0
1257.0,-103.0,-921.0
1311.0,-70.0,-995.0
1544.0,-56.0,-1136.0
1383.0,-199.0,-1065.0
1262.0,429.0,-931.0
1516.0,5.0,-1036.0
1143.0,11.0,-1151.0
1393.0,-429.0,-935.0
1132.0,-275.0,-1118.0
1596.0,236.0,-997.0
1108.0,-107.0,-1141.0
1292.0,144.0,-989.0
1442.0,-23.0,-956.0
1491.0,-331.0,-1138.0
1497.0,62.0,-956.0
940.0,-31.0,-972.0
1434.0,-35.0,-1059.0
1510.0,50.0,-1171.0
1385.0,-105.0,-1048.0
1118.0,13.0,-827.0
1362.0,-117.0,-989.0
1315.0,-1.0,-1079.0
1366.0,115.0,-1132.0
1290.0,-177.0,-1206.0
1212.0,17.0,-884.0
1421.0,-232.0,-925.0
1624.0,-103.0,-1116.0
1323.0,21.0,-1003.0
1198.0,132.0,-1052.0
1419.0,183.0,-1042.0
1512.0,-361.0,-1249.0
1426.0,-199.0,-763.0
1329.0,78.0,-921.0
1577.0,97.0,-1073.0
1469.0,52.0,-1161.0
1411.0,-31.0,-1097.0
1251.0,-121.0,-1030.0
1444.0,-366.0,-921.0
1407.0,-175.0,-1079.0
1118.0,396.0,-1028.0
1241.0,281.0,-983.0
1272.0,52.0,-1159.0
1469.0,-83.0,-1116.0
1356.0,-396.0,-911.0
1235.0,-310.0,-710.0
1387.0,220.0,-1059.0
1694.0,76.0,-1220.0
1280.0,146.0,-1042.0
1264.0,-220.0,-853.0
1376.0,-91.0,-1061.0
1473.0,-349.0,-1095.0
1097.0,93.0,-993.0
1220.0,339.0,-1095.0
1124.0,335.0,-1165.0
1405.0,-240.0,-1093.0
1374.0,-376.0,-874.0
841.0,-101.0,-931.0
1231.0,52.0,-907.0
1268.0,121.0,-1216.0
1038.0,-31.0,-1104.0
870.0,-132.0,-888.0
669.0,-283.0,-925.0
948.0,-52.0,-1042.0
856.0,292.0,-1052.0
626.0,409.0,-905.0
782.0,-140.0,-1155.0
890.0,-44.0,-1186.0
749.0,-345.0,-1040.0
685.0,-64.0,-1056.0
618.0,394.0,-1024.0
694.0,-83.0,-1054.0
386.0,-208.0,-929.0
519.0,56.0,-956.0
316.0,-292.0,-1138.0
419.0,193.0,-1085.0
437.0,177.0,-968.0
218.0,103.0,-1130.0
388.0,78.0,-864.0
355.0,-296.0,-954.0
121.0,95.0,-1083.0
101.0,117.0,-911.0
23.0,39.0,-1167.0
238.0,179.0,-1044.0
228.0,-111.0,-1040.0
99.0,-185.0,-913.0
376.0,-52.0,-892.0
419.0,39.0,-1186.0
97.0,204.0,-1128.0
271.0,226.0,-954.0
294.0,13.0,-1038.0
450.0,-46.0,-938.0
132.0,48.0,-925.0
146.0,160.0,-993.0
257.0,-64.0,-1095.0
17.0,-167.0,-1063.0
242.0,-251.0,-884.0
138.0,23.0,-1032.0
124.0,152.0,-950.0
74.0,425.0,-1020.0
142.0,169.0,-1075.0
230.0,-267.0,-940.0
222.0,-201.0,-987.0
265.0,68.0,-827.0
80.0,113.0,-1079.0
363.0,80.0,-1177.0
177.0,1.0,-1009.0
144.0,21.0,-936.0
156.0,-406.0,-1063.0
31.0,0.0,-880.0
136.0,271.0,-1020.0
54.0,185.0,-1227.0
105.0,-50.0,-1118.0
121.0,-187.0,-917.0
17.0,228.0,-876.0
228.0,-9.0,-1001.0
62.0,58.0,-1065.0
50.0,11.0,-1046.0
64.0,-21.0,-1052.0
177.0,-52.0,-1024.0
-11.0,-91.0,-1112.0
-9.0,0.0,-983.0
54.0,245.0,-1108.0
238.0,11.0,-1134.0
74.0,-50.0,-981.0
191.0,-220.0,-1061.0
-17.0,201.0,-976.0
175.0,206.0,-1007.0
113.0,85.0,-1167.0
105.0,-87.0,-974.0
-37.0,-162.0,-864.0
42.0,-64.0,-894.0
7.0,132.0,-1028.0
13.0,269.0,-1098.0
81.0,35.0,-1073.0
-9.0,-201.0,-956.0
56.0,-158.0,-849.0
19.0,-140.0,-1034.0
46.0,232.0,-981.0
39.0,144.0,-987.0
-11.0,68.0,-1106.0
-99.0,185.0,-970.0
-27.0,-39.0,-956.0
5.0,95.0,-972.0
-23.0,58.0,-1097.0
46.0,-95.0,-1118.0
109.0,19.0,-946.0
109.0,-9.0,-1030.0
-9.0,97.0,-1015.0
128.0,76.0,-985.0
78.0,-39.0,-1126.0
-76.0,-152.0,-1022.0
-64.0,146.0,-903.0
44.0,201.0,-991.0
40.0,212.0,-1190.0
37.0,-23.0,-1136.0
-119.0,142.0,-890.0
222.0,-156.0,-1022.0
-58.0,-474.0,-1020.0
-60.0,121.0,-868.0
50.0,183.0,-1054.0
122.0,17.0,-1097.0
-78.0,-15.0,-1040.0
-58.0,-74.0,-1028.0
148.0,128.0,-938.0
-91.0,197.0,-1046.0
-81.0,230.0,-1118.0
54.0,35.0,-1141.0
5.0,-99.0,-944.0
25.0,1.0,-927.0
68.0,-224.0,-1136.0
48.0,103.0,-1083.0
78.0,249.0,-919.0
-21.0,-193.0,-1042.0
19.0,-325.0,-972.0
-54.0,177.0,-1022.0
117.0,331.0,-1063.0
-29.0,169.0,-1147.0
37.0,58.0,-1040.0
-56.0,-35.0,-962.0
72.0,-216.0,-1052.0
-13.0,136.0,-956.0
-9.0,144.0,-1042.0
37.0,-119.0,-1118.0
-175.0,21.0,-899.0
-111.0,-7.0,-876.0
107.0,-214.0,-1104.0
-91.0,113.0,-1061.0
167.0,214.0,-1003.0
-15.0,13.0,-985.0
91.0,-42.0,-894.0
23.0,169.0,-1085.0
25.0,74.0,-1071.0
93.0,-5.0,-1110.0
44.0,-345.0,-1079.0
-33.0,115.0,-917.0
-50.0,60.0,-999.0
-115.0,236.0,-1095.0
-99.0,144.0,-1057.0
17.0,-115.0,-1038.0
-87.0,-201.0,-905.0
13.0,-189.0,-917.0
-64.0,87.0,-936.0
-7.0,448.0,-981.0
121.0,177.0,-1091.0
-185.0,122.0,-1042.0
21.0,-224.0,-929.0
-62.0,-160.0,-1036.0
70.0,206.0,-1126.0
-31.0,-33.0,-1153.0
-15.0,132.0,-1034.0
62.0,-60.0,-954.0
175.0,37.0,-1016.0
-76.0,146.0,-972.0
78.0,-169.0,-1089.0
-9.0,23.0,-966.0
48.0,-74.0,-874.0
39.0,253.0,-921.0
-113.0,341.0,-991.0
-33.0,-132.0,-1116.0
78.0,179.0,-1042.0
107.0,-124.0,-1071.0
19.0,-355.0,-1001.0
-56.0,189.0,-925.0
54.0,-122.0,-985.0
50.0,244.0,-1015.0
-105.0,15.0,-976.0
-136.0,-232.0,-1057.0
-29.0,175.0,-964.0
89.0,48.0,-1013.0
29.0,593.0,-1040.0
-60.0,-50.0,-1011.0
-17.0,-251.0,-1026.0
126.0,-9.0,-935.0
142.0,-81.0,-1087.0
66.0,136.0,-1091.0
-203.0,52.0,-944.0
64.0,-115.0,-935.0
-40.0,-251.0,-1102.0
-13.0,366.0,-1015.0
-119.0,273.0,-1081.0
124.0,0.0,-1052.0
-7.0,60.0,-970.0
9.0,-263.0,-927.0
-25.0,35.0,-960.0
91.0,80.0,-1057.0
27.0,25.0,-1110.0
-13.0,39.0,-1016.0
-199.0,-66.0,-966.0
-109.0,-21.0,-1048.0
-50.0,136.0,-1118.0
44.0,152.0,-1075.0
50.0,-37.0,-1024.0
-56.0,-42.0,-942.0
44.0,64.0,-868.0
232.0,244.0,-1020.0
-109.0,11.0,-1087.0
46.0,-97.0,-1059.0
-23.0,-298.0,-938.0
-54.0,21.0,-895.0
93.0,337.0,-1026.0
132.0,162.0,-1206.0
-60.0,74.0,-1167.0
21.0,-275.0,-968.0
-13.0,-169.0,-856.0
76.0,318.0,-944.0
-11.0,35.0,-1063.0
-142.0,193.0,-1032.0
-144.0,-177.0,-915.0
-19.0,-9.0,-995.0
-37.0,109.0,-1091.0
-13.0,249.0,-1057.0
74.0,169.0,-1028.0
-15.0,-277.0,-1046.0
130.0,-37.0,-935.0
48.0,15.0,-1022.0
