x,y,z
-31,-156,-737
23,-140,-708
-91,136,-870
-56,130,-1085
-27,167,-1218
31,314,-1298
197,-15,-1235
21,-95,-958
48,-216,-786
-21,-154,-706
-119,103,-835
-46,89,-1073
-89,206,-1212
70,259,-1292
113,44,-1241
23,-48,-1005
13,-281,-778
-58,-103,-685
-89,42,-810
-50,101,-1071
-122,220,-1161
54,175,-1323
50,150,-1237
115,-54,-1052
-13,-222,-792
-44,-197,-704
-72,103,-800
-66,85,-1032
-85,222,-1167
35,156,-1321
62,171,-1245
115,-74,-1065
5,-279,-819
0,-136,-691
-83,56,-790
-40,74,-987
-91,187,-1169
27,214,-1290
27,197,-1264
119,-13,-1077
33,-306,-837
-27,-144,-708
-80,72,-735
-35,13,-983
-142,245,-1157
74,136,-1305
-9,283,-1272
162,-56,-1145
44,-234,-827
-9,-142,-718
-46,17,-741
-35,31,-936
-91,240,-1165
25,117,-1288
-13,242,-1278
177,-62,-1128
1,-181,-874
1,-169,-728
-62,-1,-741
-81,128,-921
-66,122,-1149
-13,165,-1257
9,245,-1266
162,29,-1157
11,-122,-917
27,-251,-771
-89,-3,-724
-7,25,-923
-105,171,-1087
-25,105,-1231
-15,298,-1255
130,46,-1173
33,-107,-954
-11,-230,-794
-70,-3,-761
-21,21,-868
-101,167,-1046
-33,64,-1214
-13,261,-1227
158,122,-1216
54,-177,-1038
-19,-206,-790
-19,-25,-772
-42,95,-849
-91,162,-1009
-52,64,-1218
1,269,-1227
156,101,-1210
13,-91,-1036
5,-273,-839
-62,7,-735
-52,25,-851
-101,93,-1007
-85,60,-1179
0,271,-1257
80,175,-1220
42,-80,-1075
-46,-261,-856
-29,-15,-774
-21,56,-817
-103,87,-1009
-68,21,-1143
39,183,-1245
130,195,-1229
156,-76,-1112
-25,-165,-831
52,-122,-771
-33,35,-817
-64,152,-985
-33,60,-1155
-19,281,-1210
142,126,-1266
97,-64,-1112
-64,-183,-854
80,-203,-798
-132,101,-784
-27,60,-946
-101,87,-1118
-21,204,-1231
103,154,-1237
76,33,-1093
-44,-163,-903
42,-277,-810
-146,165,-747
35,-29,-936
-115,208,-1120
-70,117,-1270
-48,245,-1276
222,-33,-1061
-3,-152,-921
0,-306,-819
-111,238,-743
19,-40,-913
-117,158,-1147
-107,107,-1204
33,300,-1235
290,-58,-1095
-107,-160,-946
-78,-292,-835
-286,162,-802
-107,35,-829
-263,121,-1116
-232,216,-1229
-39,216,-1184
156,-37,-1116
-208,-173,-1022
-97,-204,-806
-261,220,-710
-230,-234,-917
-234,234,-972
-380,76,-1214
-536,345,-1233
-599,-25,-1241
-1020,-183,-1163
-1054,-226,-872
-983,265,-665
-790,-165,-884
-1067,275,-913
-897,-39,-1216
-923,404,-1141
-733,-203,-1245
-874,-48,-979
-671,-294,-853
-810,204,-669
-636,-191,-901
-728,343,-1032
-413,-50,-1298
-542,456,-1350
-259,-144,-1356
-320,-56,-999
-236,-210,-761
-136,119,-696
-97,60,-966
-302,7,-1073
-142,35,-1184
-25,376,-1307
91,-7,-1180
-132,-177,-878
-33,-195,-763
17,-11,-798
-228,35,-858
-325,302,-968
60,87,-1339
-64,230,-1341
-126,-1,-1048
195,-70,-890
165,-236,-845
-19,-177,-650
-70,68,-726
60,222,-1132
76,105,-1329
-37,185,-1212
177,111,-1091
406,17,-1056
171,-191,-819
-44,-234,-669
-50,216,-903
160,109,-1179
-56,148,-1225
-29,91,-1192
162,85,-1186
339,39,-1032
-39,-308,-800
-232,-117,-694
-121,109,-892
-85,134,-1032
-181,169,-1173
-76,173,-1235
-64,156,-1231
210,-144,-1079
-173,-259,-860
-251,-33,-812
-185,58,-819
-99,54,-976
-107,156,-1177
-72,189,-1216
-39,242,-1225
142,-154,-1157
-240,-144,-890
-154,-177,-732
-281,115,-776
-117,31,-1003
-136,171,-1155
-99,218,-1260
-44,189,-1259
81,-91,-1122
-255,-162,-880
-124,-236,-720
-316,93,-681
-191,56,-917
-302,259,-1145
-171,136,-1278
-95,197,-1239
29,-15,-1171
-189,-228,-851
1,-273,-679
-142,107,-692
-1,39,-970
-117,306,-1159
19,54,-1315
58,249,-1276
150,-31,-1216
-50,-150,-845
165,-396,-659
-115,130,-702
33,7,-919
-107,296,-1173
-66,115,-1303
124,216,-1329
111,17,-1208
-13,-185,-841
224,-365,-667
-136,152,-706
31,-52,-880
-101,271,-1136
-7,191,-1354
187,136,-1333
85,103,-1171
195,-197,-854
312,-296,-726
-80,95,-679
177,-44,-817
37,286,-1151
97,171,-1317
263,115,-1309
11,199,-1227
366,-273,-952
111,-171,-685
-62,-44,-683
33,5,-784
-138,273,-1151
-27,146,-1278
54,214,-1313
-56,165,-1212
240,-273,-956
-29,-171,-661
-134,-136,-691
-124,39,-743
-181,216,-1098
-119,185,-1358
-50,165,-1313
-97,191,-1169
212,-185,-1030
-85,-214,-753
-167,-109,-630
-212,111,-825
-148,140,-1112
-107,150,-1282
-11,169,-1278
-39,224,-1247
228,-185,-1077
-179,-228,-726
-66,-121,-677
-146,109,-868
-134,93,-1040
-80,195,-1237
46,165,-1333
19,245,-1194
238,-226,-1018
-105,-156,-769
48,-228,-691
-122,56,-780
-134,142,-958
0,185,-1266
9,218,-1331
48,210,-1190
283,-126,-1073
-72,-138,-856
99,-339,-648
-148,121,-728
-9,154,-1016
-35,171,-1237
-7,160,-1296
95,189,-1225
277,-44,-1126
-64,-152,-825
109,-341,-628
-107,121,-741
-5,136,-1011
-39,204,-1212
-9,130,-1321
74,228,-1264
236,-50,-1136
-89,-193,-872
91,-318,-651
-128,99,-732
11,128,-956
-74,189,-1188
-56,140,-1309
39,265,-1315
204,-44,-1167
-25,-204,-843
111,-351,-642
-97,109,-706
37,40,-938
-150,187,-1177
-89,203,-1323
52,226,-1329
80,-17,-1179
15,-183,-839
113,-343,-687
-142,146,-675
15,-19,-880
-206,197,-1159
-80,226,-1352
25,181,-1317
56,89,-1171
142,-224,-890
72,-308,-687
-107,80,-691
5,-11,-851
-152,259,-1177
-66,201,-1358
-11,158,-1300
87,99,-1165
179,-208,-913
42,-279,-679
-48,-17,-679
-80,56,-839
-103,201,-1184
-76,195,-1298
27,177,-1315
81,119,-1200
230,-177,-940
78,-259,-708
-80,-52,-683
-64,101,-829
-111,124,-1138
-113,249,-1282
105,142,-1333
39,181,-1177
310,-187,-972
-13,-220,-733
-83,-113,-657
-89,64,-835
-122,134,-1083
-83,286,-1305
74,140,-1346
56,216,-1159
302,-220,-1024
-78,-171,-772
-52,-173,-610
-124,109,-843
-111,119,-1038
-50,228,-1262
27,165,-1329
101,212,-1188
242,-148,-1036
-103,-154,-802
5,-245,-618
-179,150,-804
-5,89,-1059
-83,253,-1235
46,158,-1352
64,204,-1223
201,-101,-1052
-72,-193,-796
-21,-267,-644
-171,173,-769
17,29,-1028
-101,279,-1239
62,101,-1313
37,253,-1227
187,-81,-1089
-40,-255,-808
-29,-222,-636
-109,105,-763
5,95,-987
-68,265,-1214
72,39,-1348
13,306,-1216
236,-64,-1145
-54,-265,-815
97,-216,-628
-33,56,-761
56,80,-977
-21,265,-1188
113,68,-1339
113,324,-1270
261,-64,-1141
76,-240,-835
191,-224,-665
31,46,-720
165,91,-972
42,222,-1169
158,89,-1280
191,249,-1303
292,21,-1157
203,-214,-847
220,-230,-706
85,27,-720
230,17,-927
-21,292,-1141
185,46,-1268
144,314,-1292
267,-9,-1200
212,-175,-843
189,-189,-726
97,-29,-730
89,44,-878
-19,236,-1126
60,40,-1231
0,337,-1286
212,-31,-1204
124,-91,-913
138,-204,-759
11,-93,-733
-58,154,-899
-62,122,-1098
-66,154,-1204
-15,244,-1305
144,-5,-1190
97,-5,-974
87,-347,-780
-40,-21,-733
-124,136,-909
-83,58,-1048
-60,175,-1173
29,247,-1321
122,70,-1210
132,-39,-997
31,-357,-815
-39,11,-776
-130,113,-888
-122,46,-1026
-56,140,-1169
17,171,-1243
78,171,-1165
220,-37,-1052
-37,-253,-843
-15,-60,-866
-152,126,-868
19,-37,-950
-56,52,-1128
-23,132,-1118
121,226,-1106
146,152,-1118
-76,-152,-1015
13,-44,-970
21,101,-936
62,-191,-884
-70,15,-913
62,-21,-993
33,286,-1091
109,208,-1177
-23,-105,-1179
42,5,-1077
76,105,-970
136,-99,-856
-66,-13,-765
13,-70,-907
-64,263,-1007
144,58,-1255
-173,-13,-1294
119,-33,-1165
64,115,-1011
111,-105,-812
-83,5,-634
-37,-115,-782
-74,302,-1028
33,80,-1303
-162,109,-1341
109,-50,-1243
48,99,-1040
74,-68,-747
-66,-72,-659
-11,-64,-772
-66,150,-1028
-35,185,-1298
-68,68,-1348
68,56,-1237
-48,93,-974
165,-93,-749
-103,15,-692
19,-167,-866
-78,165,-1024
-35,138,-1292
-35,64,-1317
44,-35,-1139
17,160,-968
87,-99,-788
-124,60,-757
87,-212,-888
-107,216,-1069
21,132,-1212
-74,89,-1225
35,-17,-1081
-29,46,-964
31,9,-792
-72,-64,-895
46,-136,-946
-68,187,-1052
-33,117,-1221
-7,134,-1130
25,-80,-1067
-85,134,-940
89,-42,-856
-46,23,-936
25,-160,-1011
-21,146,-1018
-17,124,-1136
87,60,-1132
-7,-105,-995
-31,115,-954
70,9,-962
-19,74,-936
132,-142,-1016
-111,154,-1071
68,99,-1042
66,-3,-1134
-78,-13,-1013
44,-3,-935
-27,130,-942
21,-11,-995
58,-99,-1020
-115,160,-1069
97,83,-1056
60,35,-1108
-80,-7,-1009
95,-122,-954
-99,284,-944
146,-113,-1028
-68,52,-1007
7,-11,-1028
-13,140,-1061
81,15,-1112
-111,-19,-958
56,-103,-972
-72,259,-989
122,-101,-981
-105,52,-972
-5,-27,-1056
-17,167,-1044
44,52,-1095
-89,-40,-1042
44,-83,-976
-68,232,-968
78,-111,-944
-68,-33,-929
-66,-17,-1046
37,177,-1001
-7,121,-1128
-58,-3,-1054
48,-89,-1038
-80,212,-962
113,-80,-956
-109,-46,-890
-15,29,-1009
-13,99,-1015
9,195,-1141
25,-107,-1141
37,-23,-1050
-76,222,-976
165,-80,-872
-162,-29,-927
83,-35,-940
-40,113,-1024
37,236,-1153
48,-132,-1177
-17,80,-1073
-1,68,-1015
99,13,-825
-124,-62,-894
70,-87,-935
-103,167,-962
54,111,-1200
-52,130,-1190
56,-48,-1112
-11,179,-1028
60,-126,-890
-74,-9,-798
54,-208,-874
-87,249,-946
17,39,-1151
-80,234,-1262
48,-74,-1186
-9,181,-1040
13,-111,-913
-66,-23,-759
81,-226,-815
-187,160,-960
-15,144,-1098
-33,179,-1303
-21,-1,-1247
