x,y,z
-37.0,-117.0,-1022.0
-93.0,111.0,-1003.0
-72.0,130.0,-1036.0
-113.0,103.0,-1073.0
-99.0,101.0,-1048.0
-48.0,-144.0,-1112.0
-9.0,-121.0,-1020.0
39.0,3.0,-979.0
54.0,83.0,-1038.0
27.0,281.0,-935.0
44.0,173.0,-1087.0
-3.0,-13.0,-1098.0
37.0,29.0,-1015.0
62.0,-105.0,-1093.0
19.0,-107.0,-1028.0
101.0,199.0,-1007.0
-1.0,142.0,-1069.0
74.0,105.0,-1065.0
-35.0,29.0,-1044.0
9.0,-281.0,-1098.0
0.0,-85.0,-989.0
-85.0,130.0,-981.0
-23.0,87.0,-1050.0
-93.0,204.0,-991.0
-56.0,136.0,-1071.0
-68.0,-165.0,-1091.0
-83.0,-66.0,-1061.0
-9.0,-27.0,-1005.0
-37.0,-103.0,-1016.0
-17.0,298.0,-1056.0
-29.0,230.0,-1003.0
-21.0,-113.0,-1110.0
-33.0,-95.0,-1046.0
-19.0,-136.0,-966.0
62.0,-87.0,-1083.0
-1.0,214.0,-938.0
19.0,327.0,-987.0
87.0,11.0,-1141.0
35.0,19.0,-962.0
197.0,7.0,-1075.0
277.0,-308.0,-1095.0
269.0,-99.0,-958.0
472.0,386.0,-1040.0
491.0,89.0,-1073.0
476.0,-58.0,-1104.0
628.0,-11.0,-1085.0
564.0,-325.0,-1048.0
634.0,-240.0,-1016.0
605.0,310.0,-946.0
798.0,150.0,-1022.0
753.0,37.0,-1077.0
632.0,85.0,-983.0
802.0,-76.0,-1036.0
915.0,-454.0,-1120.0
841.0,-76.0,-892.0
849.0,292.0,-905.0
894.0,124.0,-1143.0
956.0,-117.0,-1011.0
835.0,17.0,-944.0
899.0,-253.0,-1057.0
872.0,-218.0,-1046.0
1102.0,97.0,-929.0
942.0,345.0,-1032.0
1122.0,46.0,-1056.0
952.0,62.0,-1097.0
1218.0,-89.0,-1056.0
1210.0,-384.0,-1098.0
1120.0,-152.0,-1057.0
1024.0,281.0,-1005.0
1370.0,224.0,-1122.0
1245.0,-11.0,-1149.0
1028.0,-171.0,-940.0
1118.0,-175.0,-1026.0
1335.0,-97.0,-1128.0
1225.0,-33.0,-1046.0
1052.0,279.0,-954.0
991.0,269.0,-1048.0
1350.0,-113.0,-1110.0
1200.0,-304.0,-1030.0
940.0,-228.0,-890.0
1089.0,89.0,-1042.0
1421.0,189.0,-1085.0
1198.0,25.0,-1071.0
1225.0,11.0,-972.0
1212.0,9.0,-1016.0
1424.0,-302.0,-1065.0
1342.0,-232.0,-1061.0
1253.0,39.0,-1015.0
1032.0,368.0,-1022.0
1434.0,81.0,-1054.0
1180.0,-240.0,-1165.0
1034.0,-267.0,-895.0
1032.0,-62.0,-929.0
1360.0,66.0,-1141.0
1214.0,81.0,-1046.0
1255.0,54.0,-976.0
1180.0,91.0,-962.0
1487.0,-146.0,-1050.0
1442.0,-368.0,-1100.0
1073.0,-175.0,-968.0
1188.0,224.0,-958.0
1389.0,175.0,-1208.0
1331.0,3.0,-1143.0
1335.0,-134.0,-853.0
1296.0,-144.0,-940.0
1401.0,29.0,-1130.0
1477.0,13.0,-1122.0
1428.0,-46.0,-1159.0
1136.0,9.0,-1097.0
1485.0,-247.0,-1022.0
1473.0,-132.0,-921.0
1155.0,72.0,-806.0
1095.0,42.0,-952.0
1465.0,269.0,-1128.0
1327.0,-101.0,-1202.0
1151.0,-81.0,-983.0
1424.0,-91.0,-831.0
1426.0,-337.0,-1110.0
1483.0,46.0,-1015.0
1450.0,179.0,-970.0
1264.0,148.0,-1200.0
1653.0,-136.0,-1081.0
1356.0,-431.0,-1143.0
1268.0,-21.0,-935.0
1171.0,-23.0,-976.0
1317.0,201.0,-1089.0
