x,y,z
21.0,19.0,-1026.0
35.0,11.0,-1018.0
17.0,11.0,-1015.0
23.0,15.0,-1013.0
27.0,5.0,-1028.0
33.0,25.0,-1015.0
19.0,23.0,-1020.0
29.0,11.0,-1015.0
23.0,25.0,-1018.0
35.0,25.0,-1026.0
15.0,17.0,-1018.0
29.0,17.0,-1028.0
19.0,9.0,-1022.0
21.0,15.0,-1020.0
25.0,11.0,-1020.0
23.0,19.0,-1022.0
35.0,3.0,-1015.0
25.0,25.0,-1015.0
27.0,11.0,-1026.0
33.0,13.0,-1022.0
23.0,33.0,-1018.0
17.0,13.0,-1022.0
17.0,21.0,-1022.0
25.0,17.0,-1015.0
13.0,21.0,-1022.0
29.0,13.0,-1032.0
13.0,7.0,-1022.0
21.0,19.0,-1026.0
27.0,7.0,-1024.0
35.0,21.0,-1020.0
25.0,15.0,-1018.0
35.0,25.0,-1018.0
23.0,11.0,-1013.0
29.0,23.0,-1026.0
25.0,11.0,-1015.0
31.0,17.0,-1022.0
29.0,17.0,-1024.0
33.0,15.0,-1026.0
21.0,9.0,-1018.0
23.0,25.0,-1032.0
21.0,13.0,-1015.0
25.0,21.0,-1022.0
29.0,9.0,-1020.0
23.0,11.0,-1018.0
21.0,21.0,-1007.0
15.0,11.0,-1026.0
21.0,27.0,-1020.0
27.0,11.0,-1016.0
19.0,29.0,-1024.0
29.0,1.0,-1018.0
17.0,29.0,-1022.0
29.0,5.0,-1022.0
27.0,19.0,-1024.0
23.0,1.0,-1026.0
31.0,19.0,-1020.0
29.0,7.0,-1015.0
29.0,19.0,-1020.0
23.0,13.0,-1018.0
25.0,17.0,-1020.0
15.0,7.0,-1018.0
23.0,15.0,-1024.0
21.0,17.0,-1022.0
21.0,21.0,-1015.0
15.0,11.0,-1018.0
23.0,7.0,-1018.0
27.0,17.0,-1016.0
25.0,9.0,-1011.0
25.0,19.0,-1009.0
29.0,15.0,-1011.0
21.0,21.0,-1009.0
29.0,1.0,-1003.0
29.0,19.0,-1018.0
25.0,17.0,-1020.0
27.0,25.0,-1034.0
31.0,17.0,-1034.0
27.0,23.0,-1030.0
25.0,13.0,-1024.0
21.0,15.0,-1026.0
31.0,9.0,-1026.0
23.0,33.0,-1024.0
23.0,9.0,-1030.0
31.0,23.0,-1013.0
23.0,5.0,-1015.0
15.0,9.0,-1011.0
21.0,13.0,-1020.0
17.0,13.0,-1022.0
19.0,21.0,-1026.0
21.0,5.0,-1015.0
17.0,21.0,-1013.0
21.0,5.0,-1015.0
23.0,0.0,-1011.0
23.0,1.0,-1018.0
21.0,21.0,-1018.0
21.0,23.0,-1020.0
29.0,25.0,-1015.0
21.0,17.0,-1013.0
27.0,13.0,-1007.0
19.0,5.0,-1028.0
29.0,33.0,-1028.0
23.0,15.0,-1028.0
23.0,19.0,-1024.0
29.0,17.0,-1020.0
23.0,17.0,-1015.0
27.0,7.0,-1026.0
23.0,25.0,-1018.0
25.0,27.0,-1028.0
33.0,19.0,-1026.0
27.0,31.0,-1015.0
29.0,-3.0,-1024.0
15.0,19.0,-1020.0
21.0,7.0,-1015.0
13.0,21.0,-1024.0
29.0,13.0,-1024.0
23.0,19.0,-1028.0
27.0,17.0,-1007.0
29.0,13.0,-1022.0
33.0,7.0,-1015.0
23.0,9.0,-1015.0
21.0,3.0,-1022.0
5.0,21.0,-1018.0
27.0,7.0,-1015.0
25.0,15.0,-1009.0
17.0,13.0,-1013.0
29.0,23.0,-1026.0
17.0,19.0,-1034.0
27.0,19.0,-1018.0
15.0,15.0,-1015.0
31.0,11.0,-1024.0
25.0,5.0,-1015.0
19.0,23.0,-1022.0
35.0,1.0,-1026.0
11.0,29.0,-1028.0
31.0,17.0,-1020.0
25.0,25.0,-1028.0
25.0,17.0,-1015.0
25.0,19.0,-1024.0
27.0,23.0,-1022.0
9.0,19.0,-1026.0
25.0,21.0,-1015.0
25.0,13.0,-1018.0
21.0,17.0,-1009.0
21.0,15.0,-1015.0
23.0,11.0,-1018.0
29.0,31.0,-1024.0
23.0,13.0,-1018.0
31.0,23.0,-1015.0
29.0,19.0,-1018.0
23.0,19.0,-1020.0
25.0,17.0,-1018.0
29.0,15.0,-1028.0
25.0,19.0,-1028.0
23.0,1.0,-1026.0
23.0,15.0,-1026.0
33.0,15.0,-1011.0
29.0,17.0,-1009.0
17.0,27.0,-1022.0
19.0,7.0,-1020.0
15.0,27.0,-1007.0
27.0,25.0,-1022.0
21.0,17.0,-1030.0
31.0,19.0,-1022.0
23.0,27.0,-1018.0
35.0,27.0,-1018.0
29.0,23.0,-1013.0
29.0,42.0,-1030.0
29.0,29.0,-1022.0
29.0,62.0,-1022.0
37.0,60.0,-1018.0
27.0,89.0,-1009.0
33.0,68.0,-1011.0
27.0,95.0,-1011.0
27.0,99.0,-1009.0
27.0,122.0,-1020.0
19.0,134.0,-1007.0
19.0,165.0,-1009.0
29.0,130.0,-1007.0
27.0,173.0,-1007.0
25.0,156.0,-1001.0
27.0,189.0,-997.0
29.0,199.0,-997.0
27.0,214.0,-1011.0
29.0,232.0,-1007.0
33.0,253.0,-1005.0
31.0,265.0,-1001.0
31.0,257.0,-1011.0
35.0,296.0,-997.0
