x,y,z
1032.0,-368.0,-1034.0
1011.0,115.0,-942.0
1075.0,316.0,-862.0
1056.0,357.0,-946.0
1138.0,388.0,-1098.0
1095.0,368.0,-1194.0
1067.0,167.0,-1212.0
1171.0,-214.0,-1182.0
1048.0,-298.0,-1020.0
1225.0,-46.0,-862.0
942.0,368.0,-704.0
954.0,423.0,-802.0
806.0,363.0,-1059.0
817.0,148.0,-1180.0
538.0,62.0,-1194.0
712.0,-294.0,-1165.0
482.0,-101.0,-1065.0
747.0,-95.0,-804.0
447.0,201.0,-669.0
482.0,489.0,-794.0
366.0,290.0,-1075.0
294.0,320.0,-1315.0
199.0,119.0,-1266.0
165.0,-324.0,-1188.0
286.0,-109.0,-1114.0
208.0,-247.0,-989.0
134.0,165.0,-776.0
201.0,251.0,-938.0
-160.0,443.0,-1214.0
-9.0,204.0,-1352.0
-265.0,29.0,-1294.0
-128.0,-204.0,-1260.0
-210.0,-70.0,-1069.0
-115.0,-197.0,-942.0
-74.0,40.0,-788.0
-244.0,366.0,-860.0
-169.0,390.0,-1024.0
-267.0,130.0,-1241.0
-819.0,-103.0,-1177.0
-706.0,-312.0,-1061.0
-1752.0,-101.0,-1093.0
-566.0,-388.0,-892.0
-1614.0,482.0,-827.0
-1383.0,204.0,-759.0
-1795.0,710.0,-833.0
-1442.0,269.0,-1091.0
-1565.0,-56.0,-1243.0
-1506.0,-56.0,-1139.0
-1186.0,-341.0,-1020.0
-1061.0,-275.0,-858.0
-589.0,-111.0,-700.0
-1138.0,374.0,-915.0
-646.0,325.0,-1022.0
-886.0,417.0,-1491.0
-566.0,33.0,-1514.0
-804.0,-46.0,-1403.0
-786.0,-87.0,-1102.0
-554.0,-76.0,-901.0
-513.0,-29.0,-849.0
-581.0,201.0,-784.0
-696.0,542.0,-880.0
-612.0,253.0,-1157.0
-692.0,140.0,-1151.0
-769.0,-35.0,-1011.0
-950.0,15.0,-810.0
-735.0,-325.0,-780.0
-890.0,-152.0,-774.0
-1015.0,292.0,-853.0
-1175.0,681.0,-979.0
-979.0,404.0,-1192.0
-1159.0,-42.0,-1184.0
-1198.0,-83.0,-1040.0
-1225.0,-101.0,-1016.0
-985.0,-121.0,-1048.0
-894.0,-101.0,-968.0
-895.0,210.0,-894.0
-899.0,429.0,-913.0
-831.0,218.0,-1214.0
-774.0,11.0,-1458.0
-874.0,-52.0,-1383.0
-925.0,76.0,-1315.0
-772.0,-40.0,-1198.0
-872.0,-46.0,-1038.0
-663.0,177.0,-894.0
