x,y,z
27.0,103.0,-1116.0
29.0,-304.0,-1134.0
-91.0,-80.0,-964.0
-97.0,234.0,-954.0
-17.0,97.0,-1030.0
-95.0,204.0,-935.0
-115.0,392.0,-944.0
-15.0,66.0,-1042.0
29.0,-345.0,-972.0
7.0,-234.0,-979.0
54.0,46.0,-1081.0
156.0,87.0,-1153.0
80.0,70.0,-1130.0
-54.0,111.0,-1112.0
27.0,-124.0,-1097.0
11.0,-150.0,-1046.0
-85.0,97.0,-987.0
-81.0,306.0,-981.0
-27.0,222.0,-987.0
-19.0,163.0,-1040.0
-52.0,42.0,-999.0
-11.0,-150.0,-938.0
21.0,-267.0,-976.0
107.0,-140.0,-1098.0
60.0,199.0,-1095.0
64.0,247.0,-1067.0
68.0,-105.0,-1116.0
19.0,-206.0,-1108.0
-99.0,11.0,-1015.0
-27.0,218.0,-991.0
-27.0,232.0,-1069.0
-54.0,119.0,-1059.0
-54.0,187.0,-1001.0
0.0,80.0,-997.0
-29.0,-212.0,-977.0
54.0,-230.0,-1007.0
9.0,58.0,-1075.0
56.0,216.0,-1056.0
54.0,48.0,-1038.0
74.0,-173.0,-1075.0
3.0,-60.0,-1048.0
-52.0,124.0,-991.0
-64.0,242.0,-1063.0
-97.0,189.0,-1130.0
-44.0,165.0,-1065.0
-33.0,11.0,-1013.0
64.0,-117.0,-944.0
54.0,-257.0,-974.0
109.0,-80.0,-1038.0
-27.0,187.0,-1069.0
17.0,201.0,-1034.0
-7.0,21.0,-1050.0
-52.0,-158.0,-1032.0
-72.0,-3.0,-1046.0
-74.0,173.0,-1040.0
-70.0,245.0,-1026.0
21.0,261.0,-1097.0
29.0,78.0,-1100.0
31.0,-218.0,-1016.0
37.0,-169.0,-974.0
-9.0,-9.0,-1032.0
70.0,70.0,-1044.0
7.0,126.0,-1065.0
23.0,-74.0,-1030.0
-17.0,-39.0,-962.0
-44.0,-15.0,-936.0
-31.0,185.0,-1044.0
-54.0,128.0,-1143.0
-33.0,187.0,-1108.0
-17.0,228.0,-1091.0
-13.0,1.0,-1005.0
40.0,-417.0,-974.0
89.0,-242.0,-1050.0
66.0,48.0,-1091.0
124.0,238.0,-1026.0
