x,y,z
1,27,-1026
11,-27,-1028
17,25,-1046
13,-3,-1024
9,0,-1042
-13,23,-1022
13,-33,-1046
3,35,-1030
1,-11,-1020
11,9,-1032
3,9,-1018
7,-3,-1057
0,37,-1018
17,-27,-1026
9,25,-1036
5,-3,-1032
15,7,-1046
-3,31,-1016
9,-23,-1042
3,27,-1022
-3,-15,-1032
5,17,-1036
3,23,-1015
17,-3,-1046
-9,33,-1032
11,-23,-1036
-5,23,-1026
-3,-5,-1024
13,3,-1036
-9,23,-1024
3,-27,-1046
-1,31,-1022
17,-13,-1026
15,35,-1034
1,5,-1020
13,-3,-1034
1,33,-1024
15,-21,-1038
7,39,-1040
11,-13,-1042
9,3,-1040
-9,21,-1024
9,-9,-1032
-7,37,-1016
11,-27,-1028
17,21,-1046
19,3,-1020
9,-3,-1044
0,27,-1015
15,-27,-1036
3,31,-1030
9,-19,-1030
11,13,-1040
0,23,-1026
19,-13,-1036
-9,29,-1026
15,-23,-1036
15,31,-1044
7,-3,-1015
15,-3,-1036
-5,27,-1030
13,-27,-1036
-1,37,-1030
5,-15,-1026
9,15,-1038
-5,7,-1020
3,-9,-1048
0,25,-1020
9,-23,-1026
11,33,-1034
1,-3,-1022
9,-7,-1032
-5,25,-1020
19,-17,-1050
1,39,-1030
15,-25,-1026
3,17,-1030
0,3,-1022
13,-13,-1040
9,39,-1018
17,-17,-1046
-3,33,-1036
0,-19,-1030
3,1,-1040
3,33,-1013
21,-23,-1046
1,27,-1022
11,-27,-1040
5,25,-1030
7,9,-1015
7,-5,-1038
-5,17,-1018
21,-19,-1032
0,33,-1036
11,-11,-1024
9,17,-1044
11,15,-1016
17,-19,-1040
-5,35,-1030
13,-23,-1028
1,29,-1030
0,-3,-1032
11,-3,-1038
-9,23,-1016
21,-17,-1026
0,44,-1022
9,-13,-1028
15,11,-1038
3,15,-1028
21,-15,-1050
-7,40,-1030
-7,-25,-1034
-5,31,-1032
-3,1,-1022
17,0,-1040
5,39,-1026
9,-29,-1050
-5,25,-1026
-1,-13,-1026
11,19,-1036
11,15,-1018
11,-5,-1046
-7,35,-1022
5,-15,-1040
3,27,-1038
11,5,-1020
21,5,-1034
-5,29,-1022
3,-25,-1046
-7,37,-1030
3,-1,-1034
7,15,-1036
-3,15,-1024
23,-17,-1036
9,35,-1022
23,-25,-1034
-5,37,-1036
-1,1,-1020
11,0,-1040
9,29,-1020
31,-23,-1048
0,40,-1024
-3,-11,-1038
-5,11,-1044
-5,1,-1024
19,-1,-1040
11,31,-1016
9,-21,-1046
-7,37,-1040
-1,-19,-1022
13,11,-1044
9,25,-1016
21,-11,-1028
-11,37,-1034
-17,-35,-1038
-13,15,-1034
-3,5,-1020
13,-7,-1044
7,29,-1020
17,-37,-1036
1,35,-1036
11,-3,-1018
17,5,-1042
0,7,-1022
9,-17,-1046
-7,31,-1028
9,-19,-1032
17,37,-1036
7,0,-1022
5,-5,-1040
-9,17,-1015
7,-25,-1032
-1,39,-1022
13,-23,-1022
