x,y,z
7,-7,-1020
13,44,-1040
9,-21,-1030
11,17,-1054
9,21,-1022
19,0,-1044
11,48,-1044
19,-3,-1034
9,31,-1057
19,-1,-1018
15,11,-1040
3,37,-1020
5,1,-1028
1,44,-1044
7,-13,-1020
9,27,-1038
9,-1,-1020
19,0,-1032
15,23,-1038
21,0,-1030
15,46,-1048
21,-5,-1024
17,9,-1048
9,0,-1022
13,1,-1032
7,42,-1032
7,-3,-1024
11,37,-1040
11,-11,-1020
5,15,-1048
13,9,-1030
19,-9,-1036
5,44,-1046
11,-19,-1034
15,29,-1046
3,-9,-1020
15,3,-1030
15,29,-1028
17,-1,-1034
13,40,-1038
17,-23,-1020
5,25,-1034
3,5,-1007
3,-9,-1036
-3,35,-1022
9,-5,-1030
0,54,-1040
7,-9,-1026
17,15,-1038
13,5,-1020
19,3,-1038
3,48,-1032
5,0,-1028
0,39,-1036
0,0,-1016
3,13,-1046
-7,23,-1024
19,-3,-1046
9,40,-1038
19,-23,-1018
-1,29,-1036
1,3,-1009
0,-1,-1040
3,29,-1024
-5,0,-1046
0,46,-1032
-5,-5,-1018
13,29,-1028
13,3,-999
19,0,-1026
9,17,-1022
17,-29,-1018
9,33,-1036
13,-9,-1016
13,21,-1054
13,11,-1022
19,-13,-1038
15,35,-1038
19,-3,-1016
13,29,-1048
11,-15,-1024
9,0,-1050
3,11,-1022
3,-5,-1036
-1,42,-1040
13,-21,-1022
11,29,-1059
15,29,-1022
23,21,-1042
11,39,-1034
21,-17,-1032
13,19,-1030
17,-11,-1020
19,23,-1050
5,15,-1028
19,1,-1048
5,37,-1034
3,-19,-1015
17,33,-1020
13,-3,-1009
19,23,-1022
9,25,-1009
19,-5,-1038
-3,33,-1044
5,-21,-1034
9,39,-1044
5,15,-1020
13,17,-1036
3,37,-1020
9,-5,-1040
7,37,-1036
9,-9,-1026
15,17,-1036
-7,15,-1015
13,1,-1036
-1,39,-1034
1,-13,-1040
5,27,-1040
1,3,-1016
15,29,-1050
7,37,-1024
21,5,-1040
9,31,-1044
13,-31,-1024
13,19,-1022
15,-5,-1015
3,15,-1034
1,25,-1020
3,-17,-1022
3,19,-1034
5,-21,-1009
15,29,-1048
9,0,-1020
19,5,-1050
9,27,-1024
17,-13,-1026
15,40,-1040
11,-19,-1026
9,15,-1056
3,13,-1022
19,0,-1040
9,42,-1026
17,-21,-1024
15,29,-1044
15,0,-1030
19,13,-1050
9,17,-1015
19,-3,-1036
13,40,-1030
11,-17,-1028
15,31,-1044
7,3,-1018
17,7,-1024
7,25,-1028
21,-19,-1034
9,42,-1032
11,-17,-1028
11,27,-1044
9,-5,-1013
15,3,-1034
9,29,-1018
17,-19,-1038
9,37,-1044
19,-13,-1020
19,19,-1040
3,25,-1015
0,0,-1040
1,33,-1036
9,-33,-1034
-1,33,-1054
7,-3,-1018
7,23,-1052
3,27,-1040
11,-5,-1046
7,39,-1038
9,-25,-1026
9,35,-1038
5,0,-1020
19,3,-1040
9,37,-1022
11,-9,-1026
0,42,-1032
13,-23,-1011
9,17,-1036
13,5,-1015
15,5,-1020
13,33,-1022
7,-11,-1022
9,33,-1036
9,-15,-1018
19,1,-1048
5,15,-1026
15,5,-1044
7,48,-1044
21,-23,-1032
19,27,-1034
19,-5,-1024
11,15,-1040
11,33,-1028
11,-19,-1048
5,33,-1052
15,-17,-1024
9,19,-1044
3,5,-1026
19,-1,-1038
9,35,-1026
19,-9,-1038
3,40,-1042
11,-15,-1013
9,13,-1034
13,11,-1026
15,3,-1032
5,44,-1036
13,-7,-1020
9,46,-1040
11,-3,-1020
21,23,-1050
7,23,-1020
17,1,-1044
9,46,-1038
15,-21,-1020
7,44,-1044
5,9,-1022
13,21,-1040
5,31,-1026
9,-13,-1026
5,46,-1028
19,-19,-1003
13,25,-1032
7,5,-1013
13,5,-1030
9,42,-1018
3,-1,-1032
5,29,-1032
5,-15,-1018
17,13,-1044
9,9,-1026
19,-9,-1032
9,42,-1036
21,-13,-1024
13,23,-1036
9,-21,-1015
5,1,-1032
3,19,-1022
7,-3,-1038
0,35,-1040
9,-19,-1013
13,21,-1040
17,0,-1009
19,-7,-1038
7,19,-1024
21,-27,-1032
13,33,-1044
15,-27,-1018
5,11,-1032
1,5,-1005
11,-7,-1038
1,27,-1036
17,-19,-1040
5,42,-1040
11,-5,-1011
9,19,-1057
9,25,-1026
15,-1,-1048
13,48,-1032
17,-17,-1024
5,33,-1044
7,13,-1026
19,13,-1056
15,35,-1030
21,-15,-1030
11,46,-1038
15,-15,-1024
11,33,-1044
0,19,-1011
11,7,-1026
7,33,-1024
7,-19,-1030
3,46,-1048
13,-11,-1022
21,37,-1050
13,35,-1024
23,7,-1024
9,42,-1026
11,-27,-1028
3,7,-1034
-9,-3,-1028
1,33,-1054
-1,39,-1030
11,-9,-1036
7,37,-1044
21,-25,-1020
15,27,-1044
13,3,-1026
11,15,-1030
0,29,-1030
9,-11,-1028
1,15,-1044
5,-29,-1038
9,25,-1052
5,19,-1022
19,-1,-1048
9,33,-1018
19,-11,-1018
11,23,-1032
9,-27,-1020
15,7,-1040
5,11,-1018
13,3,-1040
-11,39,-1042
7,-15,-1024
13,23,-1038
17,0,-1022
19,9,-1046
15,37,-1024
21,-3,-1034
13,40,-1050
13,-19,-1022
9,25,-1040
3,15,-1026
19,3,-1036
13,44,-1020
23,7,-1034
11,42,-1040
19,-9,-1022
15,15,-1050
5,13,-1015
15,-5,-1038
-5,40,-1028
7,-15,-1024
13,17,-1030
13,-25,-1011
19,13,-1034
11,11,-1016
13,1,-1028
0,42,-1022
9,-29,-1022
3,17,-1044
0,-9,-1030
15,9,-1056
-3,33,-1026
19,-11,-1028
5,37,-1036
9,-25,-1018
0,27,-1046
3,9,-1022
19,3,-1044
9,33,-1028
9,-3,-1022
3,39,-1044
9,7,-1022
15,17,-1044
15,9,-1020
11,-9,-1038
13,39,-1034
21,-13,-1030
9,39,-1048
21,3,-1018
21,15,-1048
15,19,-1018
21,-7,-1028
5,39,-1034
15,-7,-1030
19,35,-1044
7,11,-1016
13,1,-1038
3,33,-1032
5,-11,-1026
5,21,-1046
5,-11,-1024
5,27,-1054
3,27,-1030
19,3,-1050
11,37,-1032
21,-25,-1034
19,31,-1046
21,-5,-1022
15,7,-1036
1,21,-1022
13,-9,-1036
0,39,-1034
1,-35,-1016
7,33,-1032
0,-3,-1018
5,9,-1028
3,37,-1028
19,-17,-1026
9,21,-1032
15,-33,-1018
15,11,-1032
7,9,-1024
21,11,-1040
7,37,-1034
21,-23,-1032
19,29,-1040
17,-11,-1026
17,21,-1052
9,35,-1028
19,-1,-1048
9,40,-1030
13,-11,-1022
1,33,-1048
7,-17,-1024
1,5,-1044
-5,23,-1020
1,-3,-1018
3,44,-1034
15,-9,-1024
9,27,-1038
11,3,-1011
11,5,-1030
11,23,-1028
17,-5,-1016
5,48,-1036
13,15,-1016
1,31,-1048
9,11,-1013
19,3,-1036
9,44,-1034
19,-3,-1022
9,54,-1054
11,1,-1024
15,21,-1054
7,27,-1016
3,3,-1022
5,44,-1036
11,-5,-1024
15,42,-1046
13,-3,-1020
15,5,-1032
15,17,-1018
3,-13,-1030
11,37,-1026
17,-21,-1028
13,23,-1048
1,1,-1024
15,-9,-1046
9,31,-1026
23,-7,-1028
13,39,-1038
15,-15,-1015
9,13,-1044
9,11,-1026
17,-7,-1046
3,40,-1048
9,-27,-1032
9,29,-1050
11,-11,-1013
19,7,-1052
0,13,-1018
19,-31,-1030
7,33,-1034
15,-29,-1007
1,27,-1046
1,3,-1018
9,-3,-1030
-5,23,-1022
7,-29,-1034
1,42,-1042
17,-13,-1015
5,33,-1038
5,19,-1013
17,13,-1042
13,29,-1038
5,-13,-1038
9,40,-1036
3,1,-1015
11,23,-1054
13,7,-1020
17,-1,-1044
5,46,-1038
17,-13,-1030
11,31,-1050
5,11,-1013
13,15,-1028
1,35,-1020
19,-1,-1022
7,39,-1038
11,-5,-1020
15,39,-1040
11,19,-1013
19,9,-1032
1,33,-1015
7,-21,-1011
-3,23,-1030
9,-7,-1013
3,15,-1044
17,19,-1022
15,-13,-1040
11,29,-1044
21,-13,-1032
17,31,-1052
19,-7,-1013
19,9,-1054
3,29,-1020
21,-13,-1040
7,33,-1048
11,-33,-1042
11,23,-1048
9,5,-1016
15,3,-1022
11,27,-1015
17,-15,-1026
3,29,-1024
5,-27,-1020
5,15,-1044
1,9,-1026
19,7,-1044
1,35,-1038
11,-17,-1028
11,29,-1040
19,-7,-1016
19,17,-1050
9,29,-1028
17,5,-1048
7,52,-1040
9,-9,-1022
0,35,-1059
3,3,-1018
13,5,-1044
1,33,-1016
19,-5,-1026
0,48,-1040
15,-5,-1018
3,17,-1040
7,1,-1015
7,9,-1044
9,33,-1026
9,-23,-1022
7,29,-1030
13,-15,-1024
13,25,-1028
7,23,-1015
13,-5,-1036
0,35,-1040
3,-25,-1030
5,27,-1040
9,-9,-1022
17,19,-1050
11,19,-1026
19,-9,-1050
9,39,-1034
17,-29,-1038
11,23,-1046
15,-9,-1026
19,15,-1056
13,40,-1030
13,-9,-1040
3,42,-1048
15,-19,-1020
19,15,-1036
9,1,-1026
19,3,-1046
13,33,-1030
21,-13,-1032
9,37,-1032
13,-9,-1011
11,19,-1036
7,19,-1011
19,0,-1044
5,33,-1038
15,-23,-1022
-1,35,-1034
11,0,-1018
7,15,-1040
7,25,-1024
15,-3,-1034
5,37,-1042
7,-27,-1020
5,39,-1044
5,7,-1030
11,17,-1046
7,31,-1046
11,-23,-1020
9,27,-1034
19,-33,-1022
17,21,-1046
9,25,-1007
19,13,-1042
5,46,-1026
15,-33,-1024
-3,27,-1038
11,-21,-1013
13,13,-1036
9,29,-1015
19,0,-1028
7,48,-1024
11,-29,-1016
17,19,-1040
1,-11,-1022
11,-7,-1050
-5,13,-1032
13,-13,-1050
9,50,-1048
17,-13,-1032
9,31,-1054
13,-7,-1028
19,9,-1048
17,35,-1024
15,-15,-1018
