x,y,z
-19,-25,-1015
-23,-17,-1003
-15,0,-1003
-13,29,-1007
-40,74,-1016
-31,19,-1013
-40,-1,-1015
-15,-13,-1011
-15,1,-999
17,15,-999
11,70,-1015
17,74,-1016
-31,54,-1022
-17,-11,-1018
-27,-17,-1026
-52,15,-1018
-9,29,-1011
-5,74,-1024
5,31,-1020
1,-15,-1026
0,-5,-1022
-15,-7,-1018
-7,29,-1011
-27,48,-991
-33,39,-995
-33,19,-1013
-39,-15,-1015
-25,-7,-1028
-13,39,-1018
5,44,-1015
-11,50,-1030
11,35,-997
-17,0,-1003
9,3,-1011
-13,31,-1015
-9,29,-1011
-1,54,-1015
-1,46,-1013
-40,-3,-1015
-11,9,-997
-44,-7,-1009
-21,11,-1018
-7,52,-1011
-13,31,-1013
-3,27,-1013
11,-1,-1015
-31,-5,-1009
-27,25,-991
-17,11,-1005
-33,62,-1020
-7,44,-1011
-21,15,-1032
-7,29,-1022
0,17,-1028
-3,7,-1034
-35,40,-1016
-19,25,-1013
-37,27,-1024
-33,21,-1016
-23,7,-1013
1,11,-1016
-9,3,-1020
-19,19,-1009
-23,15,-1007
-27,31,-1016
-5,17,-1026
-11,48,-1022
0,5,-1007
-1,5,-1015
-1,7,-1007
-23,27,-997
-5,46,-985
-17,44,-1003
-23,31,-1013
-33,13,-1003
-27,-5,-1005
-29,21,-1020
-11,7,-1013
-9,25,-1024
-21,56,-1030
-15,21,-1034
-33,29,-1032
-17,7,-1030
7,-7,-1028
7,40,-1030
-1,37,-1015
0,29,-1005
-33,35,-1015
-44,11,-1013
-48,0,-1030
-39,21,-1016
-15,0,-1015
-25,15,-1011
0,5,-987
-29,-1,-1011
-37,0,-1007
-31,31,-1018
-1,21,-1030
1,35,-1024
29,35,-1018
23,40,-997
15,3,-1001
-17,3,-1001
-48,-3,-1013
-48,46,-1001
-48,60,-1020
-31,44,-1016
-21,-7,-1015
-11,-35,-1009
-13,-13,-1018
11,35,-1022
-21,85,-1024
-7,72,-1013
-35,31,-1018
-27,-19,-1026
-27,-27,-1013
-11,-9,-1022
-23,60,-1015
-5,60,-1034
0,60,-1034
-25,25,-1009
-9,-44,-1013
-15,-13,-999
-21,0,-987
-37,48,-1003
0,74,-1009
-25,27,-1030
-1,25,-1009
-15,-15,-1015
-29,-15,-1020
-7,21,-1003
-33,21,-1009
-15,50,-993
-3,29,-1024
-1,0,-1026
-13,9,-1013
-5,15,-1009
0,21,-1007
-11,46,-999
-1,31,-1001
-15,37,-995
-13,15,-1015
-11,5,-1013
-33,17,-1011
-31,21,-1018
-27,40,-1028
-42,37,-1020
-23,7,-1026
-27,9,-1028
-3,9,-1020
0,23,-1011
27,31,-1009
-21,46,-1015
13,25,-1009
-33,42,-1005
