x,y,z
9,37,-1028
25,-11,-1030
3,25,-1042
-1,11,-1024
11,-27,-1034
-7,40,-1022
15,-29,-1036
5,31,-1032
11,-3,-1024
1,-3,-1040
-15,33,-1015
17,-23,-1034
-3,42,-1034
5,-19,-1028
13,15,-1032
5,13,-1018
23,-5,-1046
1,35,-1030
1,-27,-1030
-9,31,-1028
-5,-1,-1018
9,9,-1036
-5,33,-1013
25,-13,-1028
3,31,-1022
25,-21,-1032
3,21,-1050
0,13,-1018
19,-5,-1036
0,39,-1020
1,-21,-1034
-3,37,-1036
0,1,-1032
9,21,-1028
3,25,-1016
17,-19,-1048
-1,44,-1024
15,-13,-1034
7,35,-1044
5,7,-1020
11,0,-1054
-9,37,-1020
19,-33,-1048
13,46,-1034
9,-19,-1026
0,15,-1044
1,19,-1018
13,-11,-1052
-7,39,-1020
17,-31,-1020
11,31,-1034
15,1,-1022
3,-3,-1052
-9,29,-1016
3,-13,-1040
-1,29,-1032
1,-17,-1026
17,17,-1050
3,23,-1015
21,-9,-1038
1,27,-1024
5,-25,-1028
1,42,-1034
9,13,-1013
19,0,-1050
1,13,-1022
9,-19,-1048
-9,44,-1040
3,-7,-1046
-3,19,-1044
-9,5,-1024
15,-17,-1036
-1,37,-1024
21,-17,-1034
5,42,-1032
23,-9,-1032
7,11,-1048
0,21,-1018
9,-5,-1044
-1,33,-1026
11,-13,-1028
0,17,-1042
-5,3,-1016
3,1,-1050
-1,46,-1018
21,-27,-1030
13,37,-1034
15,-9,-1028
-5,19,-1046
-9,23,-1022
11,-11,-1050
-1,31,-1026
5,-11,-1038
7,46,-1030
9,1,-1032
11,3,-1052
1,23,-1026
15,-13,-1044
9,48,-1030
21,-13,-1040
1,19,-1046
-5,5,-1028
17,-9,-1044
3,44,-1034
19,-7,-1050
7,37,-1034
1,-15,-1024
9,9,-1048
0,23,-1015
21,-17,-1048
5,39,-1018
7,-21,-1032
5,21,-1048
0,11,-1018
17,-3,-1042
1,37,-1024
23,-31,-1036
1,29,-1030
5,-7,-1020
17,11,-1048
3,23,-1024
23,-27,-1034
7,27,-1026
11,-19,-1036
-3,19,-1040
-3,-3,-1024
15,-1,-1040
3,23,-1011
23,-19,-1050
1,37,-1032
11,-9,-1028
9,15,-1038
7,13,-1028
19,-7,-1050
5,42,-1026
5,-15,-1034
3,33,-1030
-7,-15,-1020
13,11,-1046
7,23,-1016
19,-13,-1038
9,46,-1032
17,-23,-1022
9,23,-1032
13,9,-1024
9,0,-1057
-9,39,-1020
9,-29,-1030
-9,31,-1024
15,-5,-1018
13,21,-1052
-5,19,-1022
