x,y,z
7.0,0.0,-1034.0
5.0,27.0,-1044.0
7.0,0.0,-1032.0
11.0,11.0,-1038.0
5.0,21.0,-1020.0
11.0,1.0,-1032.0
11.0,21.0,-1026.0
17.0,-3.0,-1032.0
13.0,27.0,-1052.0
13.0,13.0,-1022.0
13.0,15.0,-1048.0
0.0,13.0,-1024.0
13.0,-1.0,-1038.0
1.0,23.0,-1032.0
17.0,0.0,-1024.0
13.0,13.0,-1038.0
3.0,9.0,-1040.0
21.0,7.0,-1036.0
3.0,31.0,-1026.0
11.0,-9.0,-1036.0
9.0,25.0,-1036.0
13.0,0.0,-1026.0
17.0,9.0,-1036.0
5.0,21.0,-1028.0
21.0,0.0,-1032.0
9.0,25.0,-1034.0
15.0,-5.0,-1024.0
9.0,17.0,-1040.0
9.0,3.0,-1022.0
15.0,7.0,-1034.0
11.0,23.0,-1024.0
9.0,-13.0,-1030.0
7.0,29.0,-1028.0
11.0,-7.0,-1024.0
13.0,13.0,-1044.0
9.0,15.0,-1022.0
17.0,-3.0,-1036.0
7.0,25.0,-1036.0
11.0,-11.0,-1032.0
11.0,21.0,-1034.0
7.0,-1.0,-1020.0
17.0,5.0,-1042.0
5.0,15.0,-1028.0
21.0,-1.0,-1036.0
-3.0,21.0,-1046.0
13.0,-11.0,-1024.0
17.0,17.0,-1028.0
3.0,5.0,-1022.0
11.0,-3.0,-1036.0
-3.0,25.0,-1028.0
7.0,-15.0,-1030.0
1.0,27.0,-1036.0
11.0,0.0,-1022.0
9.0,15.0,-1036.0
3.0,17.0,-1028.0
21.0,-3.0,-1015.0
7.0,31.0,-1032.0
7.0,-9.0,-1030.0
13.0,19.0,-1036.0
7.0,9.0,-1024.0
13.0,7.0,-1026.0
13.0,23.0,-1028.0
15.0,-7.0,-1030.0
13.0,17.0,-1034.0
9.0,5.0,-1018.0
9.0,15.0,-1032.0
11.0,19.0,-1024.0
17.0,-7.0,-1030.0
11.0,25.0,-1040.0
13.0,-9.0,-1028.0
17.0,29.0,-1054.0
9.0,11.0,-1024.0
17.0,5.0,-1032.0
5.0,23.0,-1036.0
21.0,-11.0,-1042.0
15.0,33.0,-1030.0
11.0,13.0,-1028.0
17.0,15.0,-1038.0
17.0,9.0,-1028.0
42.0,1.0,-1034.0
54.0,27.0,-1022.0
93.0,-19.0,-1018.0
103.0,23.0,-1022.0
162.0,31.0,-1020.0
283.0,-3.0,-1042.0
277.0,23.0,-1054.0
281.0,15.0,-1020.0
351.0,9.0,-1050.0
466.0,23.0,-1071.0
419.0,7.0,-1052.0
366.0,7.0,-1011.0
548.0,1.0,-1034.0
614.0,13.0,-1042.0
472.0,21.0,-989.0
573.0,-9.0,-991.0
767.0,-33.0,-1040.0
702.0,48.0,-1024.0
636.0,15.0,-938.0
874.0,-97.0,-991.0
974.0,39.0,-1075.0
747.0,54.0,-966.0
808.0,-66.0,-952.0
1063.0,-52.0,-1093.0
936.0,74.0,-1061.0
784.0,11.0,-938.0
1118.0,-97.0,-1016.0
1155.0,37.0,-1122.0
849.0,42.0,-987.0
952.0,-72.0,-942.0
1284.0,-89.0,-1067.0
1097.0,62.0,-1079.0
933.0,40.0,-940.0
1257.0,-173.0,-1022.0
1327.0,13.0,-1141.0
958.0,132.0,-1022.0
997.0,-119.0,-968.0
1227.0,-93.0,-1130.0
1143.0,42.0,-1093.0
956.0,-19.0,-942.0
1196.0,-46.0,-1024.0
1424.0,25.0,-1114.0
1015.0,56.0,-1089.0
1159.0,-87.0,-968.0
1483.0,-142.0,-1126.0
1239.0,-48.0,-1104.0
1147.0,154.0,-983.0
1413.0,-76.0,-983.0
1432.0,-128.0,-1108.0
1136.0,113.0,-1085.0
1048.0,-27.0,-956.0
1421.0,-167.0,-1110.0
1214.0,136.0,-1175.0
1011.0,31.0,-882.0
1317.0,-224.0,-981.0
