x,y,z
21,132,-985
-5,35,-1007
3,-25,-983
3,37,-952
23,62,-962
13,81,-970
35,83,-931
11,42,-962
7,-19,-1013
-25,11,-1056
5,56,-1067
7,122,-1065
23,212,-1050
25,208,-1015
37,142,-1038
-7,111,-1077
21,19,-1075
17,-44,-1091
35,-27,-1106
35,25,-1061
60,66,-1013
37,17,-1038
33,-19,-1018
-9,-54,-1044
13,-60,-1102
-19,-23,-1063
0,50,-1013
1,70,-977
15,126,-958
-19,101,-966
0,117,-989
-17,-9,-1028
0,-152,-1042
0,-220,-1042
29,-165,-1048
44,-148,-1048
35,-13,-1040
46,-11,-1030
35,29,-1042
39,-35,-1056
19,-89,-1056
37,-99,-1050
17,-60,-1046
19,39,-995
-9,105,-979
0,93,-946
-15,80,-946
-15,7,-952
-7,-76,-966
-7,-113,-993
3,-97,-989
25,-111,-977
35,-83,-1011
37,-5,-1028
37,19,-1038
40,-31,-1071
37,-35,-1093
37,-7,-1077
40,-13,-1079
50,33,-1097
37,89,-1071
42,103,-1048
35,58,-1075
15,11,-1067
17,-101,-1015
-15,-146,-1003
-5,-183,-1013
-23,-74,-1001
-44,-39,-1005
-42,33,-1009
-9,35,-1005
-29,21,-1015
23,-78,-993
5,-97,-1011
13,-105,-1018
15,-46,-1026
11,91,-1056
39,142,-1071
46,50,-1044
64,-58,-1024
64,-39,-1061
58,-23,-1057
42,-64,-1054
35,-40,-1108
35,-13,-1108
9,31,-1077
21,5,-1081
-9,23,-1093
15,-46,-1046
-31,-9,-1065
-17,40,-1095
-19,27,-1124
-15,0,-1114
0,-189,-1136
5,-206,-1120
29,-212,-1108
35,-122,-1124
31,-175,-1179
25,-187,-1186
37,-230,-1182
23,-259,-1216
35,-329,-1173
7,-290,-1149
0,-263,-1180
-29,-179,-1175
-58,-167,-1155
-66,-255,-1188
-80,-363,-1190
-44,-480,-1157
-15,-610,-1153
19,-595,-1180
-3,-515,-1188
35,-460,-1182
19,-359,-1208
35,-409,-1177
17,-468,-1161
9,-575,-1175
9,-569,-1175
-7,-519,-1190
-3,-431,-1190
-1,-335,-1169
3,-435,-1136
3,-466,-1136
13,-454,-1147
0,-587,-1163
17,-651,-1184
27,-646,-1182
39,-632,-1143
40,-566,-1097
52,-491,-1108
46,-573,-1093
35,-562,-1108
19,-616,-1149
33,-593,-1147
29,-544,-1087
35,-521,-1077
40,-548,-1067
31,-525,-1098
9,-556,-1151
9,-556,-1206
29,-659,-1223
33,-765,-1233
62,-784,-1221
72,-614,-1212
64,-482,-1225
70,-460,-1223
37,-538,-1243
33,-509,-1272
29,-450,-1245
35,-579,-1208
33,-646,-1196
35,-626,-1167
19,-550,-1171
19,-384,-1221
13,-331,-1221
17,-429,-1214
37,-585,-1221
37,-671,-1198
52,-677,-1169
66,-568,-1180
44,-536,-1190
35,-480,-1208
33,-425,-1243
