x,y,z
56.0,66.0,-1020.0
-25.0,15.0,-1024.0
64.0,107.0,-1083.0
-70.0,60.0,-1112.0
23.0,-87.0,-940.0
21.0,31.0,-1116.0
-1.0,76.0,-981.0
-11.0,-9.0,-1052.0
80.0,80.0,-1079.0
-40.0,23.0,-989.0
13.0,23.0,-1073.0
-48.0,58.0,-989.0
-11.0,134.0,-1089.0
1.0,-52.0,-1104.0
52.0,95.0,-964.0
17.0,-52.0,-1032.0
-21.0,66.0,-950.0
89.0,119.0,-1102.0
-19.0,81.0,-1069.0
-17.0,-23.0,-1034.0
46.0,-46.0,-1075.0
52.0,0.0,-976.0
-13.0,119.0,-1038.0
15.0,23.0,-1040.0
19.0,101.0,-1077.0
-31.0,-58.0,-1015.0
-19.0,126.0,-999.0
62.0,-35.0,-1073.0
-130.0,95.0,-1020.0
-9.0,54.0,-1071.0
0.0,-29.0,-1011.0
29.0,17.0,-1009.0
-101.0,124.0,-964.0
60.0,85.0,-1104.0
25.0,-103.0,-1073.0
-91.0,121.0,-987.0
9.0,-97.0,-1073.0
31.0,-39.0,-1026.0
5.0,97.0,-1022.0
-70.0,226.0,-1003.0
83.0,-119.0,-1147.0
-64.0,37.0,-995.0
-46.0,183.0,-1018.0
0.0,-64.0,-1124.0
39.0,-58.0,-1093.0
-80.0,62.0,-956.0
-23.0,199.0,-979.0
48.0,-189.0,-1077.0
15.0,132.0,-1048.0
-33.0,132.0,-1020.0
27.0,58.0,-1063.0
37.0,-199.0,-1089.0
-44.0,68.0,-1003.0
-9.0,150.0,-970.0
74.0,87.0,-1077.0
1.0,-46.0,-1069.0
-48.0,68.0,-1001.0
-27.0,76.0,-1038.0
39.0,132.0,-1098.0
35.0,-115.0,-1108.0
0.0,-58.0,-970.0
-35.0,44.0,-981.0
9.0,195.0,-1018.0
58.0,33.0,-1071.0
31.0,-78.0,-1089.0
-42.0,-31.0,-1011.0
-50.0,103.0,-995.0
33.0,-5.0,-1073.0
46.0,-11.0,-1052.0
13.0,-19.0,-1018.0
-46.0,204.0,-1015.0
-27.0,85.0,-1026.0
54.0,25.0,-1073.0
35.0,-119.0,-1112.0
-19.0,-56.0,-1036.0
-87.0,97.0,-958.0
17.0,134.0,-1011.0
48.0,27.0,-1061.0
60.0,72.0,-1102.0
-52.0,-117.0,-1046.0
-56.0,68.0,-1001.0
-11.0,-13.0,-1026.0
103.0,68.0,-1063.0
33.0,-74.0,-1042.0
17.0,64.0,-1040.0
-113.0,81.0,-976.0
-48.0,201.0,-1022.0
-11.0,7.0,-1102.0
105.0,-70.0,-1120.0
46.0,-126.0,-1048.0
-54.0,15.0,-948.0
-101.0,283.0,-966.0
-31.0,193.0,-1044.0
105.0,74.0,-1063.0
101.0,-224.0,-1126.0
31.0,-150.0,-1061.0
-99.0,33.0,-981.0
-74.0,251.0,-915.0
-25.0,199.0,-1007.0
122.0,42.0,-1104.0
83.0,-64.0,-1085.0
27.0,-126.0,-1104.0
-124.0,40.0,-1015.0
-115.0,68.0,-979.0
-50.0,130.0,-942.0
52.0,66.0,-1054.0
128.0,50.0,-1138.0
62.0,-21.0,-1091.0
13.0,-109.0,-1032.0
-128.0,27.0,-983.0
-95.0,-11.0,-1015.0
-50.0,144.0,-1013.0
40.0,78.0,-1050.0
101.0,40.0,-1083.0
64.0,56.0,-1085.0
37.0,-25.0,-1050.0
-35.0,-3.0,-1052.0
-93.0,-81.0,-1016.0
-91.0,91.0,-968.0
-60.0,76.0,-997.0
50.0,150.0,-1069.0
52.0,107.0,-1087.0
107.0,-163.0,-1056.0
48.0,-111.0,-1061.0
0.0,-62.0,-1038.0
-9.0,89.0,-976.0
-101.0,132.0,-989.0
-132.0,128.0,-1005.0
-91.0,173.0,-1079.0
-3.0,-95.0,-1091.0
95.0,-39.0,-1089.0
126.0,-101.0,-1042.0
187.0,-46.0,-979.0
111.0,201.0,-985.0
39.0,171.0,-1063.0
3.0,48.0,-1032.0
-29.0,-74.0,-1034.0
-35.0,-132.0,-1015.0
138.0,0.0,-1081.0
294.0,-17.0,-1015.0
396.0,113.0,-1011.0
560.0,177.0,-1018.0
595.0,-1.0,-1093.0
698.0,-76.0,-1139.0
663.0,-162.0,-1075.0
669.0,-136.0,-995.0
618.0,76.0,-985.0
644.0,152.0,-1069.0
667.0,58.0,-1028.0
675.0,64.0,-1044.0
710.0,-244.0,-1057.0
806.0,-228.0,-1059.0
845.0,-101.0,-960.0
825.0,35.0,-936.0
812.0,220.0,-923.0
968.0,154.0,-991.0
997.0,-68.0,-1110.0
899.0,-83.0,-958.0
974.0,-175.0,-1054.0
1009.0,-140.0,-1016.0
1184.0,107.0,-974.0
1085.0,284.0,-1077.0
1024.0,40.0,-1046.0
1151.0,-31.0,-1087.0
