x,y,z
-91,534,-468
60,361,-1180
-560,462,-1672
95,-238,-1454
-245,-21,-1346
275,-612,-1016
-154,-230,-661
452,-25,-509
-212,616,-429
249,216,-1032
-675,525,-1608
236,-193,-1516
-304,72,-1393
66,-618,-1087
23,-261,-669
423,-101,-513
-163,579,-404
222,201,-901
-534,589,-1612
146,-62,-1504
-199,109,-1403
-64,-650,-1153
156,-499,-700
468,-46,-530
-277,577,-538
-21,571,-767
-177,300,-1370
259,-19,-1637
-351,-107,-1471
-163,-575,-1083
312,-406,-831
378,37,-484
-195,306,-372
74,702,-870
-417,187,-1415
224,56,-1440
-310,-206,-1583
-212,-253,-1122
359,-388,-905
238,-60,-511
31,263,-347
-203,587,-839
-72,107,-1218
327,273,-1608
-384,-193,-1506
-160,-302,-1075
550,-337,-979
121,-66,-581
-68,156,-263
-99,585,-759
128,220,-1333
33,372,-1561
-380,-501,-1471
-187,-33,-1065
601,-519,-936
-17,19,-646
-31,128,-290
-21,655,-866
66,277,-1307
72,105,-1547
-532,-456,-1391
115,-74,-925
585,-136,-1036
-259,19,-780
320,-40,-296
-128,441,-895
132,365,-1282
-218,160,-1573
-269,-378,-1165
-33,-101,-970
620,-107,-991
-519,21,-995
439,-48,-279
-144,530,-897
183,134,-1286
-435,171,-1475
-138,-281,-1016
93,-130,-1169
236,70,-935
-283,-230,-1016
398,60,-532
-283,429,-704
335,99,-1286
-407,210,-1467
-89,-203,-950
37,-66,-1169
392,-13,-1003
-392,-83,-1075
376,-21,-415
-259,452,-759
398,81,-1356
-460,163,-1368
-44,-126,-927
195,-33,-1229
103,-54,-1089
-284,-15,-765
357,-13,-681
-257,380,-847
247,-1,-1262
-411,279,-1346
140,-162,-989
-13,130,-1173
19,-380,-1007
-265,138,-720
370,-40,-940
-333,466,-780
204,-115,-1296
-460,318,-1284
378,-322,-935
-115,255,-1173
-9,-347,-960
-167,279,-817
349,-97,-1036
-224,236,-757
39,-13,-1239
-183,226,-1214
234,-150,-991
-128,206,-1102
-93,-402,-950
58,269,-894
204,-85,-1024
-158,173,-735
-44,46,-1108
-33,152,-1296
115,95,-987
-89,58,-1145
-66,-482,-851
158,206,-919
3,11,-1052
-40,173,-767
-97,154,-1095
19,-62,-1305
95,148,-985
-85,-66,-1073
29,-261,-901
72,208,-935
-56,7,-1054
9,101,-792
-101,89,-1059
-66,5,-1268
21,173,-950
-44,35,-1087
-1,-210,-895
78,52,-970
-296,-3,-1038
15,68,-739
-288,218,-1069
-23,23,-1280
-103,255,-1091
-142,-158,-962
11,-222,-942
-85,5,-907
-284,122,-999
50,136,-819
-261,163,-1048
-3,-35,-1216
64,93,-1114
-312,3,-940
128,-279,-981
-238,177,-913
-220,39,-991
-105,142,-1001
-382,83,-909
-103,-7,-1206
-419,-39,-1216
-593,218,-931
-312,-314,-917
-497,165,-892
-683,58,-1036
-343,89,-956
-622,5,-761
-306,19,-1399
-425,160,-1124
-493,83,-917
-85,-267,-913
-361,-29,-923
-163,-29,-907
-111,359,-1036
-181,126,-968
-35,294,-1335
54,-294,-1376
-25,-60,-872
191,-439,-714
-42,154,-841
17,499,-1020
-44,204,-1089
-91,-78,-966
-78,-37,-1339
64,-121,-1325
-42,-3,-733
167,-148,-538
177,201,-1009
238,316,-929
97,5,-1030
201,95,-1186
230,-48,-1462
204,-115,-1179
242,-37,-640
165,103,-753
107,89,-987
78,115,-929
