X1_ActualPosition,X1_ActualVelocity,X1_ActualAcceleration,X1_CommandPosition,X1_CommandVelocity,X1_CommandAcceleration,X1_CurrentFeedback,X1_DCBusVoltage,X1_OutputCurrent,X1_OutputVoltage,X1_OutputPower,Y1_ActualPosition,Y1_ActualVelocity,Y1_ActualAcceleration,Y1_CommandPosition,Y1_CommandVelocity,Y1_CommandAcceleration,Y1_CurrentFeedback,Y1_DCBusVoltage,Y1_OutputCurrent,Y1_OutputVoltage,Y1_OutputPower,Z1_ActualPosition,Z1_ActualVelocity,Z1_ActualAcceleration,Z1_CommandPosition,Z1_CommandVelocity,Z1_CommandAcceleration,Z1_CurrentFeedback,Z1_DCBusVoltage,Z1_OutputCurrent,Z1_OutputVoltage,S1_ActualPosition,S1_ActualVelocity,S1_ActualAcceleration,S1_CommandPosition,S1_CommandVelocity,S1_CommandAcceleration,S1_CurrentFeedback,S1_DCBusVoltage,S1_OutputCurrent,S1_OutputVoltage,S1_OutputPower,S1_SystemInertia,M1_CURRENT_PROGRAM_NUMBER,M1_sequence_number,M1_CURRENT_FEEDRATE,Machining_Process
151.0,3.08,0.0,151.0,3.0,0.0,3.48,0.0684,327.0,8.56,0.000408,74.5,-0.15,-75.0,74.5,0.0,0.0,-3.04,0.0629,326.0,3.91,0.0,29.7,0.0,0.0,29.7,0.0,0.0,0.0,0.0,0.0,0.0,897.0,53.3,-0.75,898.0,53.3,0.0,22.1,0.867,323.0,119.0,0.167,12.0,1.0,2.0,3.0,Prep
152.0,3.2,25.0,152.0,3.0,0.0,3.09,0.0621,327.0,6.74,0.000415,74.5,-0.125,-62.5,74.5,0.0,0.0,-3.38,0.0635,326.0,2.52,-9.79e-06,29.7,0.0,0.0,29.7,0.0,0.0,0.0,0.0,0.0,0.0,903.0,53.2,-45.3,903.0,53.3,0.0,23.7,0.937,324.0,119.0,0.179,12.0,1.0,20.0,3.0,Prep
152.0,3.2,50.0,152.0,3.0,0.0,3.96,0.0796,327.0,8.78,0.000498,74.5,-0.125,-62.5,74.5,0.0,0.0,-3.36,0.0625,326.0,3.61,-1.94e-05,29.7,0.0,0.0,29.7,0.0,0.0,0.0,0.0,0.0,0.0,908.0,53.4,60.2,908.0,53.3,9.54e-07,14.9,0.799,323.0,119.0,0.152,12.0,1.0,20.0,3.0,Prep
152.0,3.13,50.0,152.0,3.0,0.0,4.7,0.0946,327.0,10.2,0.000622,74.5,-0.15,-75.0,74.5,0.0,0.0,-3.05,0.0611,326.0,3.15,-1.89e-05,29.7,0.0,-6.25,29.7,0.0,0.0,0.0,0.0,0.0,0.0,913.0,53.4,-14.3,914.0,53.3,-9.54e-07,18.2,0.895,323.0,114.0,0.172,12.0,1.0,20.0,3.0,Prep
153.0,2.97,56.3,153.0,3.0,0.0,5.97,0.102,327.0,11.3,0.000645,74.5,-0.15,-75.0,74.5,0.0,0.0,-2.72,0.0626,326.0,3.91,-1.89e-05,29.7,-0.025,-6.25,29.7,0.0,0.0,0.0,0.0,0.0,0.0,919.0,53.4,31.4,919.0,53.3,0.0,18.4,0.854,324.0,120.0,0.162,12.0,1.0,20.0,3.0,Prep
153.0,3.0,56.3,153.0,3.0,0.0,5.18,0.0923,327.0,9.55,0.000564,74.5,-0.15,-75.0,74.5,0.0,0.0,-2.56,0.0612,326.0,4.19,9.46e-06,29.7,0.0,6.25,29.7,0.0,0.0,0.0,0.0,0.0,0.0,924.0,53.3,8.37,924.0,53.3,0.0,21.0,0.961,323.0,120.0,0.184,12.0,1.0,20.0,3.0,Prep
153.0,2.95,62.5,153.0,3.0,0.0,3.25,0.0722,327.0,11.3,0.000444,74.5,-0.125,-62.5,74.5,0.0,0.0,-2.43,0.061,326.0,4.28,1.91e-05,29.7,0.0,6.25,29.7,0.0,0.0,0.0,0.0,0.0,0.0,929.0,53.4,8.87,930.0,53.3,0.0,18.0,0.874,323.0,114.0,0.169,12.0,1.0,20.0,3.0,Prep
153.0,3.0,25.0,153.0,3.0,0.0,3.35,0.0697,327.0,8.42,0.000394,74.5,-0.15,-75.0,74.5,0.0,0.0,-2.42,0.0589,326.0,3.98,0.0,29.7,0.025,12.5,29.7,0.0,0.0,0.0,0.0,0.0,0.0,935.0,53.3,-33.0,935.0,53.3,9.54e-07,22.2,0.854,324.0,120.0,0.163,12.0,1.0,20.0,3.0,Prep
154.0,3.15,31.3,154.0,3.0,0.0,2.96,0.0496,327.0,6.53,0.000286,74.5,-0.15,-75.0,74.5,0.0,0.0,-3.21,0.061,326.0,2.98,0.0,29.7,0.0,0.0,29.7,0.0,0.0,0.0,0.0,0.0,0.0,940.0,53.3,-13.8,940.0,53.3,-9.54e-07,17.4,0.946,323.0,118.0,0.182,12.0,1.0,20.0,3.0,Prep
154.0,3.2,25.0,154.0,3.0,0.0,3.94,0.0741,327.0,8.0,0.00047,74.5,-0.125,-62.5,74.5,0.0,0.0,-2.74,0.0607,326.0,3.72,0.0,29.7,0.0,0.0,29.7,0.0,0.0,0.0,0.0,0.0,0.0,945.0,53.5,74.2,946.0,53.3,0.0,15.6,0.758,324.0,115.0,0.142,12.0,1.0,20.0,3.0,Prep
