X1_ActualPosition,X1_ActualVelocity,X1_ActualAcceleration,X1_CommandPosition,X1_CommandVelocity,X1_CommandAcceleration,X1_CurrentFeedback,X1_DCBusVoltage,X1_OutputCurrent,X1_OutputVoltage,X1_OutputPower,Y1_ActualPosition,Y1_ActualVelocity,Y1_ActualAcceleration,Y1_CommandPosition,Y1_CommandVelocity,Y1_CommandAcceleration,Y1_CurrentFeedback,Y1_DCBusVoltage,Y1_OutputCurrent,Y1_OutputVoltage,Y1_OutputPower,Z1_ActualPosition,Z1_ActualVelocity,Z1_ActualAcceleration,Z1_CommandPosition,Z1_CommandVelocity,Z1_CommandAcceleration,Z1_CurrentFeedback,Z1_DCBusVoltage,Z1_OutputCurrent,Z1_OutputVoltage,S1_ActualPosition,S1_ActualVelocity,S1_ActualAcceleration,S1_CommandPosition,S1_CommandVelocity,S1_CommandAcceleration,S1_CurrentFeedback,S1_DCBusVoltage,S1_OutputCurrent,S1_OutputVoltage,S1_OutputPower,S1_SystemInertia,M1_CURRENT_PROGRAM_NUMBER,M1_sequence_number,M1_CURRENT_FEEDRATE,Machining_Process
144.0,2.97,12.5,144.0,2.96,0.536,4.16,0.0585,326.0,8.07,0.000328,105.0,0.6,56.3,105.0,0.461,-3.39,3.52,0.0847,325.0,5.58,7.86e-05,28.7,0.0,0.0,28.7,0.0,0.0,0.0,0.0,0.0,0.0,-1340.0,53.5,59.9,-1340.0,53.3,0.0,16.3,0.741,324.0,115.0,0.139,12.0,1.0,2.0,3.0,Prep
144.0,3.1,0.0,144.0,3.0,0.145,1.8,0.0716,327.0,11.0,0.00043,105.0,0.2,37.5,105.0,0.12,-3.43,1.6,0.0451,325.0,3.67,6.77e-06,28.7,0.0,-6.25,28.7,0.0,0.0,0.0,0.0,0.0,0.0,-1340.0,53.2,-29.9,-1340.0,53.3,0.0,27.9,0.968,323.0,120.0,0.183,12.0,1.0,69.0,3.0,Prep
144.0,2.92,31.3,144.0,3.0,0.0,4.19,0.089,327.0,11.2,0.000526,105.0,0.0,0.0,105.0,0.0,0.0,0.712,0.024,326.0,2.38,-2.71e-06,28.7,0.0,0.0,28.7,0.0,0.0,0.0,0.0,0.0,0.0,-1330.0,53.4,16.0,-1330.0,53.3,0.0,19.4,0.99,323.0,116.0,0.192,12.0,1.0,69.0,3.0,Prep
145.0,2.9,6.25,145.0,3.0,0.0,5.05,0.0883,327.0,10.2,0.000525,105.0,-0.025,-6.25,105.0,0.0,0.0,0.755,0.0286,326.0,2.16,-3.3e-06,28.7,0.025,12.5,28.7,0.0,0.0,0.0,0.0,0.0,0.0,-1330.0,53.5,40.1,-1330.0,53.3,9.54e-07,16.5,0.752,324.0,115.0,0.143,12.0,1.0,71.0,3.0,Prep
145.0,3.0,25.0,145.0,3.0,0.0,3.35,0.0607,327.0,8.51,0.000331,105.0,-0.025,-12.5,105.0,0.0,0.0,1.56,0.028,326.0,1.29,3.12e-06,28.7,0.0,0.0,28.7,0.0,0.0,0.0,0.0,0.0,0.0,-1320.0,53.2,-78.2,-1320.0,53.3,-9.54e-07,26.7,1.0,323.0,120.0,0.191,12.0,1.0,71.0,3.0,Prep
145.0,3.05,6.25,145.0,3.0,0.0,4.69,0.0783,327.0,9.12,0.000482,105.0,0.025,6.25,105.0,0.0,0.0,0.799,0.0249,325.0,1.78,4.62e-06,28.7,0.0,-6.25,28.7,0.0,0.0,0.0,0.0,0.0,0.0,-1320.0,53.4,41.4,-1320.0,53.3,0.0,17.5,0.845,323.0,118.0,0.161,12.0,1.0,71.0,3.0,Prep
145.0,3.1,-6.25,145.0,3.0,0.0,2.96,0.071,327.0,9.48,0.000442,105.0,0.0,-6.25,105.0,0.0,0.0,1.26,0.0264,326.0,0.974,2.31e-06,28.7,0.0,0.0,28.7,0.0,0.0,0.0,0.0,0.0,0.0,-1310.0,53.3,-10.2,-1310.0,53.3,0.0,23.0,0.878,324.0,119.0,0.168,12.0,1.0,71.0,3.0,Prep
146.0,3.2,37.5,146.0,3.0,0.0,4.85,0.0885,327.0,9.47,0.000612,105.0,0.0,0.0,105.0,0.0,0.0,1.56,0.0275,325.0,1.49,3.03e-06,28.7,0.0,0.0,28.7,0.0,0.0,0.0,0.0,0.0,0.0,-1310.0,53.2,-59.3,-1310.0,53.3,0.0,25.7,1.05,323.0,118.0,0.2,12.0,1.0,71.0,3.0,Prep
146.0,3.13,31.3,146.0,3.0,0.0,5.15,0.102,327.0,10.4,0.000695,105.0,0.0,0.0,105.0,0.0,0.0,0.0314,0.0297,326.0,2.18,0.0,28.7,-0.025,-6.25,28.7,0.0,0.0,0.0,0.0,0.0,0.0,-1300.0,53.4,40.4,-1300.0,53.3,9.54e-07,18.4,0.847,323.0,119.0,0.162,12.0,1.0,71.0,3.0,Prep
146.0,2.95,12.5,146.0,3.0,0.0,5.46,0.103,327.0,11.1,0.000641,105.0,0.0,0.0,105.0,0.0,0.0,1.48,0.029,325.0,2.56,0.0,28.7,0.0,0.0,28.7,0.0,0.0,0.0,0.0,0.0,0.0,-1290.0,53.4,-12.8,-1290.0,53.3,-9.54e-07,21.7,0.849,323.0,116.0,0.164,12.0,1.0,71.0,3.0,Prep
169.0,-18.0,0.0,169.0,-17.9,0.0,-4.6,0.1,329.0,29.3,0.00368,105.0,-32.5,-43.8,105.0,-32.4,-9.54e-05,-9.05,0.156,327.0,48.8,0.0108,64.0,-33.7,-62.5,63.7,-33.6,-0.000191,0.0,0.0,0.0,0.0,-2060.0,0.00175,0.687,-2060.0,0.0,0.0,0.015,2.77e-19,329.0,0.0,1.17e-06,12.0,1.0,2.0,50.0,Prep
167.0,-18.1,-56.3,167.0,-17.9,0.0,-6.09,0.0924,329.0,29.5,0.00334,102.0,-32.5,6.25,102.0,-32.4,9.54e-05,-7.98,0.167,327.0,50.5,0.0114,60.9,-33.7,-18.8,60.6,-33.6,9.54e-05,0.0,0.0,0.0,0.0,-2060.0,0.001,0.75,-2060.0,0.0,0.0,0.13,2.77e-19,329.0,0.0,7.6e-07,12.0,1.0,7.0,50.0,Prep
165.0,-18.0,-12.5,165.0,-17.9,0.0,-6.69,0.103,329.0,30.1,0.00393,98.8,-32.5,-31.3,98.6,-32.4,9.54e-05,-7.72,0.157,327.0,47.3,0.0108,57.5,-33.7,-31.3,57.2,-33.6,-9.54e-05,0.0,0.0,0.0,0.0,-2060.0,-0.00175,-0.625,-2060.0,0.0,0.0,0.313,2.77e-19,329.0,0.0,0.0,12.0,1.0,7.0,50.0,Prep
163.0,-17.9,-50.0,163.0,-17.9,0.0,-7.6,0.145,329.0,30.0,0.00561,95.6,-32.2,75.0,95.3,-32.4,0.0,-13.5,0.183,327.0,48.6,0.0122,54.2,-33.5,-12.5,53.9,-33.6,0.0,0.0,0.0,0.0,0.0,-2060.0,0.00075,-0.0625,-2060.0,0.0,0.0,0.198,2.77e-19,329.0,0.0,1.3e-06,12.0,1.0,7.0,50.0,Prep
162.0,-17.9,31.3,162.0,-17.9,0.0,-7.07,0.115,329.0,27.1,0.00426,92.4,-32.2,12.5,92.1,-32.4,-0.000191,-11.7,0.188,327.0,50.2,0.0127,50.8,-33.6,-18.8,50.5,-33.6,9.54e-05,0.0,0.0,0.0,0.0,-2060.0,0.0,0.25,-2060.0,0.0,0.0,0.429,2.77e-19,329.0,0.0,-4.42e-06,12.0,1.0,7.0,50.0,Prep
160.0,-17.8,-18.8,160.0,-17.9,-9.54e-05,-8.35,0.141,328.0,29.8,0.00524,89.1,-32.6,-138.0,88.9,-32.4,0.0,-8.91,0.167,327.0,48.5,0.0113,47.4,-33.5,18.8,47.2,-33.6,-9.54e-05,0.0,0.0,0.0,0.0,-2060.0,0.00175,0.687,-2060.0,0.0,0.0,-0.283,2.77e-19,329.0,0.0,3.2e-06,12.0,1.0,7.0,50.0,Prep
158.0,-18.0,-56.3,158.0,-17.9,0.0,-6.85,0.104,329.0,28.6,0.00375,85.9,-32.3,43.8,85.6,-32.4,-9.54e-05,-10.4,0.189,327.0,49.0,0.0129,44.1,-33.6,-25.0,43.8,-33.6,0.0,0.0,0.0,0.0,0.0,-2060.0,0.0,-0.5,-2060.0,0.0,0.0,-0.399,2.77e-19,329.0,0.0,-3.44e-06,12.0,1.0,7.0,50.0,Prep
156.0,-17.9,-31.3,156.0,-17.9,0.0,-9.81,0.13,329.0,29.9,0.00468,82.6,-32.6,-75.0,82.4,-32.4,-9.54e-05,-7.12,0.172,327.0,51.1,0.0117,40.7,-33.6,25.0,40.4,-33.6,9.54e-05,0.0,0.0,0.0,0.0,-2060.0,0.001,0.75,-2060.0,0.0,0.0,2.08,2.77e-19,329.0,0.0,-2.11e-06,12.0,1.0,7.0,50.0,Prep
155.0,-17.8,37.5,154.0,-17.9,0.0,-6.72,0.114,329.0,30.4,0.0043,79.4,-32.6,6.25,79.1,-32.4,0.0,-6.02,0.126,327.0,49.0,0.00847,37.3,-33.6,-12.5,37.1,-33.6,-9.54e-05,0.0,0.0,0.0,0.0,-2060.0,-0.003,-1.19,-2060.0,0.0,0.0,-0.399,2.77e-19,329.0,0.0,-6.17e-06,12.0,1.0,7.0,50.0,Prep
