X1_ActualPosition,X1_ActualVelocity,X1_ActualAcceleration,X1_CommandPosition,X1_CommandVelocity,X1_CommandAcceleration,X1_CurrentFeedback,X1_DCBusVoltage,X1_OutputCurrent,X1_OutputVoltage,X1_OutputPower,Y1_ActualPosition,Y1_ActualVelocity,Y1_ActualAcceleration,Y1_CommandPosition,Y1_CommandVelocity,Y1_CommandAcceleration,Y1_CurrentFeedback,Y1_DCBusVoltage,Y1_OutputCurrent,Y1_OutputVoltage,Y1_OutputPower,Z1_ActualPosition,Z1_ActualVelocity,Z1_ActualAcceleration,Z1_CommandPosition,Z1_CommandVelocity,Z1_CommandAcceleration,Z1_CurrentFeedback,Z1_DCBusVoltage,Z1_OutputCurrent,Z1_OutputVoltage,S1_ActualPosition,S1_ActualVelocity,S1_ActualAcceleration,S1_CommandPosition,S1_CommandVelocity,S1_CommandAcceleration,S1_CurrentFeedback,S1_DCBusVoltage,S1_OutputCurrent,S1_OutputVoltage,S1_OutputPower,S1_SystemInertia,M1_CURRENT_PROGRAM_NUMBER,M1_sequence_number,M1_CURRENT_FEEDRATE,Machining_Process
198.0,-0.025,-12.5,198.0,0.0,0.0,0.34,0.0252,330.0,0.576,4.3e-07,158.0,0.025,6.25,158.0,0.0,0.0,-0.42,0.015,328.0,2.21,1.35e-07,119.0,-0.025,-12.5,119.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,0.00075,0.188,339.0,0.0,0.0,0.453,2.75e-19,329.0,0.0,1.12e-06,12.0,1.0,2.0,6.0,Prep
198.0,0.025,18.8,198.0,0.0,0.0,-0.459,0.0226,329.0,1.79,0.0,158.0,0.05,12.5,158.0,0.0,0.0,0.223,0.0163,328.0,1.69,-3.61e-07,119.0,-0.025,-12.5,119.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,-0.002,-0.25,339.0,0.0,0.0,0.157,2.75e-19,329.0,0.0,-8.86e-07,12.0,1.0,0.0,6.0,Prep
198.0,0.025,6.25,198.0,0.0,0.0,-0.459,0.017,329.0,0.929,-1.14e-06,158.0,0.025,6.25,158.0,0.0,0.0,0.854,0.0209,328.0,0.496,1.55e-06,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,0.001,0.25,339.0,0.0,0.0,0.363,2.75e-19,329.0,0.0,9.36e-07,12.0,1.0,0.0,6.0,Prep
198.0,0.0,6.25,198.0,0.0,0.0,0.659,0.0171,329.0,1.36,-1.53e-07,158.0,0.025,6.25,158.0,0.0,0.0,-0.42,0.0261,328.0,2.18,0.0,119.0,0.0,-6.25,119.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,-0.00325,-1.56,339.0,0.0,0.0,0.157,2.75e-19,329.0,0.0,-9.88e-07,12.0,1.0,0.0,6.0,Prep
198.0,0.0,-6.25,198.0,0.0,0.0,-1.42,0.0222,329.0,2.66,1.32e-06,158.0,0.0,6.25,158.0,0.0,0.0,0.0613,0.0313,328.0,1.77,1.67e-07,119.0,0.0,6.25,119.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,0.002,1.0,339.0,0.0,0.0,0.363,2.75e-19,329.0,0.0,2.43e-06,12.0,1.0,0.0,6.0,Prep
198.0,-0.025,-6.25,198.0,0.0,0.0,-0.459,0.025,330.0,1.74,-1.44e-06,158.0,-0.025,-12.5,158.0,0.0,0.0,0.538,0.0241,328.0,0.687,-9.01e-07,119.0,0.0,-6.25,119.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,-0.001,0.0,339.0,0.0,0.0,0.17,2.75e-19,329.0,0.0,-1.07e-06,12.0,1.0,0.0,6.0,Prep
198.0,0.0,0.0,198.0,0.0,0.0,0.659,0.0157,330.0,1.74,0.0,158.0,0.025,6.25,158.0,0.0,0.0,0.696,0.0162,328.0,0.282,-3.58e-07,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,0.0,0.0,339.0,0.0,0.0,0.26,2.75e-19,329.0,0.0,-8.85e-07,12.0,1.0,0.0,6.0,Prep
198.0,0.025,12.5,198.0,0.0,0.0,0.979,0.0207,329.0,2.07,0.0,158.0,0.025,12.5,158.0,0.0,0.0,-0.578,0.014,328.0,2.3,-2.83e-07,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,0.001,0.5,339.0,0.0,0.0,0.453,2.75e-19,329.0,0.0,0.0,12.0,1.0,0.0,6.0,Prep
198.0,0.0,0.0,198.0,0.0,0.0,-0.62,0.0172,330.0,1.51,0.0,158.0,0.025,6.25,158.0,0.0,0.0,-0.424,0.0184,328.0,1.82,1.33e-07,119.0,0.0,-6.25,119.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,-0.001,-0.25,339.0,0.0,0.0,-0.0236,2.75e-19,329.0,0.0,1.4e-06,12.0,1.0,0.0,6.0,Prep
198.0,0.0,0.0,198.0,0.0,0.0,0.02,0.0202,330.0,0.837,6.53e-07,158.0,0.025,6.25,158.0,0.0,0.0,-0.736,0.0154,328.0,2.86,3.12e-07,119.0,0.025,6.25,119.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,-0.002,-0.188,339.0,0.0,0.0,0.26,2.75e-19,329.0,0.0,-1.1e-06,12.0,1.0,0.0,6.0,Prep
