X1_ActualPosition,X1_ActualVelocity,X1_ActualAcceleration,X1_CommandPosition,X1_CommandVelocity,X1_CommandAcceleration,X1_CurrentFeedback,X1_DCBusVoltage,X1_OutputCurrent,X1_OutputVoltage,X1_OutputPower,Y1_ActualPosition,Y1_ActualVelocity,Y1_ActualAcceleration,Y1_CommandPosition,Y1_CommandVelocity,Y1_CommandAcceleration,Y1_CurrentFeedback,Y1_DCBusVoltage,Y1_OutputCurrent,Y1_OutputVoltage,Y1_OutputPower,Z1_ActualPosition,Z1_ActualVelocity,Z1_ActualAcceleration,Z1_CommandPosition,Z1_CommandVelocity,Z1_CommandAcceleration,Z1_CurrentFeedback,Z1_DCBusVoltage,Z1_OutputCurrent,Z1_OutputVoltage,S1_ActualPosition,S1_ActualVelocity,S1_ActualAcceleration,S1_CommandPosition,S1_CommandVelocity,S1_CommandAcceleration,S1_CurrentFeedback,S1_DCBusVoltage,S1_OutputCurrent,S1_OutputVoltage,S1_OutputPower,S1_SystemInertia,M1_CURRENT_PROGRAM_NUMBER,M1_sequence_number,M1_CURRENT_FEEDRATE,Machining_Process
198.0,0.0,0.0,198.0,0.0,0.0,-1.42,0.0227,327.0,0.355,0.0,158.0,-0.05,-18.8,158.0,0.0,0.0,0.858,0.0155,326.0,0.0614,-3.23e-07,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,306.0,0.00075,0.375,306.0,0.0,0.0,0.499,2.71e-19,327.0,0.0,3e-06,12.0,1.0,2.0,50.0,Prep
198.0,0.05,31.3,198.0,0.0,0.0,-1.74,0.0224,327.0,0.589,-4.41e-06,158.0,-0.025,-12.5,158.0,0.0,0.0,-0.419,0.0169,326.0,2.38,-3.45e-07,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,306.0,0.0,0.188,306.0,0.0,0.0,0.79,2.71e-19,327.0,0.0,-3.01e-06,12.0,1.0,0.0,50.0,Prep
198.0,0.0,0.0,198.0,0.0,0.0,0.18,0.0329,327.0,2.19,1.84e-06,158.0,-0.025,-12.5,158.0,0.0,0.0,-0.579,0.0164,326.0,2.92,-4.41e-07,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,306.0,-0.001,-0.25,306.0,0.0,0.0,-1.3,2.71e-19,327.0,0.0,-5.58e-06,12.0,1.0,0.0,50.0,Prep
198.0,0.0,0.0,198.0,0.0,0.0,-0.619,0.0198,327.0,1.01,1.27e-06,158.0,0.0,0.0,158.0,0.0,0.0,0.0597,0.017,326.0,1.16,-6.14e-07,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,306.0,0.00325,1.56,306.0,0.0,0.0,-3.81,2.71e-19,327.0,0.0,2.19e-06,12.0,1.0,0.0,50.0,Prep
198.0,0.0,0.0,198.0,0.0,0.0,-0.779,0.0311,327.0,0.372,-1.7e-06,158.0,-0.025,-12.5,158.0,0.0,0.0,0.858,0.0163,326.0,0.669,0.0,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,306.0,0.001,0.25,306.0,0.0,0.0,0.79,2.71e-19,327.0,0.0,0.0,12.0,1.0,0.0,50.0,Prep
198.0,0.0,0.0,198.0,0.0,0.0,-1.26,0.0192,327.0,1.35,1.73e-06,158.0,-0.025,-6.25,158.0,0.0,0.0,-0.1,0.0167,326.0,1.35,3.26e-07,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,306.0,-0.001,-0.0625,306.0,0.0,0.0,0.79,2.71e-19,327.0,0.0,-5.08e-07,12.0,1.0,0.0,50.0,Prep
198.0,0.0,12.5,198.0,0.0,0.0,-0.14,0.0196,327.0,1.77,9.52e-07,158.0,-0.05,-25.0,158.0,0.0,0.0,-0.739,0.017,326.0,3.02,-1.55e-09,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,306.0,0.0,0.0,306.0,0.0,0.0,0.288,2.71e-19,327.0,0.0,1.5e-06,12.0,1.0,0.0,50.0,Prep
198.0,0.025,12.5,198.0,0.0,0.0,-1.1,0.018,327.0,0.686,-2.59e-06,158.0,-0.05,-18.8,158.0,0.0,0.0,-0.418,0.0165,326.0,2.85,9.06e-09,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,306.0,0.001,0.25,306.0,0.0,0.0,0.79,2.71e-19,327.0,0.0,0.0,12.0,1.0,0.0,50.0,Prep
198.0,0.0,0.0,198.0,0.0,0.0,0.82,0.0247,327.0,3.02,0.0,158.0,0.0,0.0,158.0,0.0,0.0,2.78,0.024,326.0,2.96,-2e-07,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,306.0,0.00175,0.438,306.0,0.0,0.0,0.499,2.71e-19,327.0,0.0,1.49e-06,12.0,1.0,0.0,50.0,Prep
198.0,-0.025,-6.25,198.0,0.0,0.0,-2.22,0.0335,327.0,2.3,7.76e-07,158.0,-0.05,-18.8,158.0,0.0,0.0,-0.898,0.0171,326.0,2.7,1.31e-08,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,306.0,-0.00075,-0.375,306.0,0.0,0.0,0.579,2.71e-19,327.0,0.0,0.0,12.0,1.0,0.0,50.0,Prep
198.0,0.075,37.5,198.0,0.0,0.0,-0.459,0.0291,328.0,1.05,-6.69e-07,158.0,0.025,6.25,158.0,0.0,0.0,-1.84,0.0201,327.0,3.42,5.62e-07,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,-1220.0,0.0,0.0,-1220.0,0.0,0.0,0.542,2.77e-19,328.0,0.0,2.64e-06,12.0,1.0,2.0,20.0,Prep
198.0,0.0,6.25,198.0,0.0,0.0,1.13,0.0208,328.0,1.24,0.0,158.0,-0.025,-18.8,158.0,0.0,0.0,-0.266,0.0192,327.0,2.45,0.0,119.0,0.025,6.25,119.0,0.0,0.0,0.0,0.0,0.0,0.0,-1220.0,0.0,0.438,-1220.0,0.0,0.0,0.657,2.77e-19,328.0,0.0,-2.28e-06,12.0,1.0,0.0,20.0,Prep
198.0,0.0,12.5,198.0,0.0,0.0,-0.299,0.0194,328.0,0.629,-3.42e-07,158.0,0.05,18.8,158.0,0.0,0.0,-0.11,0.0217,327.0,0.177,1.58e-06,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,-1220.0,0.0,0.438,-1220.0,0.0,0.0,0.542,2.77e-19,328.0,0.0,-1.61e-06,12.0,1.0,0.0,20.0,Prep
198.0,0.025,12.5,198.0,0.0,0.0,1.62,0.0216,328.0,2.62,0.0,158.0,0.075,37.5,158.0,0.0,0.0,0.866,0.0233,327.0,1.59,-1.49e-06,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,-1220.0,0.0,0.0,-1220.0,0.0,0.0,0.84,2.77e-19,328.0,0.0,-2.99e-06,12.0,1.0,0.0,20.0,Prep
198.0,-0.05,-25.0,198.0,0.0,0.0,0.659,0.0215,328.0,0.613,0.0,158.0,-0.075,-31.3,158.0,0.0,0.0,0.208,0.0209,326.0,1.57,1.05e-06,119.0,0.025,6.25,119.0,0.0,0.0,0.0,0.0,0.0,0.0,-1220.0,0.0,0.0,-1220.0,0.0,0.0,0.542,2.77e-19,328.0,0.0,4.46e-06,12.0,1.0,0.0,20.0,Prep
198.0,0.0,0.0,198.0,0.0,0.0,-1.1,0.0219,328.0,1.42,3.16e-07,158.0,0.025,12.5,158.0,0.0,0.0,0.538,0.0189,327.0,0.588,0.0,119.0,0.0,6.25,119.0,0.0,0.0,0.0,0.0,0.0,0.0,-1220.0,0.00175,0.875,-1220.0,0.0,0.0,0.657,2.77e-19,328.0,0.0,2.99e-06,12.0,1.0,0.0,20.0,Prep
198.0,0.025,12.5,198.0,0.0,0.0,-1.74,0.0209,328.0,2.14,4.32e-07,158.0,0.025,18.8,158.0,0.0,0.0,-1.22,0.0174,327.0,1.94,5.44e-07,119.0,-0.025,-6.25,119.0,0.0,0.0,0.0,0.0,0.0,0.0,-1220.0,0.00175,0.438,-1220.0,0.0,0.0,0.542,2.77e-19,328.0,0.0,1.68e-06,12.0,1.0,0.0,20.0,Prep
198.0,0.0,0.0,198.0,0.0,0.0,-0.297,0.0219,328.0,1.7,1.21e-06,158.0,-0.05,-18.8,158.0,0.0,0.0,-1.05,0.0172,326.0,3.69,7.93e-07,119.0,-0.025,-12.5,119.0,0.0,0.0,0.0,0.0,0.0,0.0,-1220.0,-0.00075,0.0625,-1220.0,0.0,0.0,0.244,2.77e-19,328.0,0.0,0.0,12.0,1.0,0.0,20.0,Prep
198.0,0.0,12.5,198.0,0.0,0.0,-1.73,0.0231,328.0,2.52,0.0,158.0,0.05,25.0,158.0,0.0,0.0,-0.249,0.0192,327.0,1.72,-1.6e-06,119.0,0.0,-6.25,119.0,0.0,0.0,0.0,0.0,0.0,0.0,-1220.0,-0.00175,-0.625,-1220.0,0.0,0.0,-1.71,2.77e-19,328.0,0.0,-3.01e-06,12.0,1.0,0.0,20.0,Prep
198.0,0.0,-6.25,198.0,0.0,0.0,-0.3,0.0163,328.0,1.04,-3.92e-07,158.0,0.0,6.25,158.0,0.0,0.0,0.373,0.0173,327.0,0.369,2.34e-07,119.0,0.025,6.25,119.0,0.0,0.0,0.0,0.0,0.0,0.0,-1220.0,0.001,0.75,-1220.0,0.0,0.0,0.84,2.77e-19,328.0,0.0,6.44e-06,12.0,1.0,0.0,20.0,Prep
162.0,0.0,-12.5,162.0,0.0,0.0,2.23,0.042,325.0,1.37,5.87e-06,81.1,-19.9,6.25,80.9,-20.0,0.0,-9.59,0.188,323.0,32.8,0.00812,29.7,0.0,6.25,29.7,0.0,0.0,0.0,0.0,0.0,0.0,-770.0,53.3,-17.4,-769.0,53.3,-9.54e-07,25.6,1.15,315.0,117.0,0.222,12.0,1.0,2.0,20.0,Prep
162.0,0.025,6.25,162.0,0.0,0.0,0.274,0.0388,325.0,2.97,1.5e-05,79.1,-20.0,87.5,78.9,-20.0,0.0,-7.08,0.134,323.0,33.7,0.00561,29.7,0.0,6.25,29.7,0.0,0.0,0.0,0.0,0.0,0.0,-764.0,53.4,17.5,-764.0,53.3,0.0,24.6,0.919,314.0,119.0,0.177,12.0,1.0,42.0,20.0,Prep
162.0,0.025,18.8,162.0,0.0,0.0,1.65,0.0425,325.0,1.26,1.75e-05,77.1,-20.0,-6.25,76.9,-16.5,805.0,-8.26,0.139,323.0,34.8,0.00572,29.7,0.0,0.0,29.7,0.0,0.0,0.0,0.0,0.0,0.0,-759.0,53.3,-23.3,-759.0,53.3,0.0,22.1,0.968,315.0,118.0,0.187,12.0,1.0,42.0,20.0,Prep
162.0,-0.05,-25.0,162.0,0.0,0.0,1.93,0.0409,325.0,1.23,1.75e-05,75.8,-20.1,12.5,75.6,-20.0,0.0,-5.1,0.129,323.0,33.0,0.00545,29.7,0.025,12.5,29.7,0.0,0.0,0.0,0.0,0.0,0.0,-754.0,53.4,34.4,-753.0,53.3,0.0,21.6,1.01,315.0,117.0,0.192,12.0,1.0,42.0,20.0,Prep
162.0,-3.17,-175.0,162.0,-4.24,-150.0,-6.3,0.105,325.0,9.82,0.000787,74.5,-19.7,-138.0,74.4,-19.5,30.1,-5.94,0.167,323.0,32.1,0.00701,29.7,0.025,6.25,29.7,0.0,0.0,0.0,0.0,0.0,0.0,-748.0,53.3,-7.62,-748.0,53.3,9.54e-07,29.6,1.06,314.0,119.0,0.202,12.0,1.0,43.0,20.0,Prep
161.0,-16.1,18.8,161.0,-16.9,-83.4,-7.31,0.144,324.0,28.2,0.00499,72.8,-11.3,169.0,72.7,-10.7,128.0,-9.1,0.131,324.0,22.0,0.00304,29.7,0.0,0.0,29.7,0.0,0.0,0.0,0.0,0.0,0.0,-743.0,53.2,-35.4,-742.0,53.3,9.54e-07,26.8,0.929,322.0,124.0,0.175,12.0,1.0,45.0,20.0,Prep
159.0,-3.25,-737.0,159.0,-10.0,-1000.0,-12.6,0.15,325.0,17.4,0.0011,72.4,0.1,31.3,72.4,0.0,0.0,-1.34,0.036,324.0,3.06,-1.02e-05,29.7,0.0,0.0,29.7,0.0,0.0,0.0,0.0,0.0,0.0,-738.0,53.3,0.438,-737.0,53.3,-9.54e-07,19.8,1.17,320.0,118.0,0.226,12.0,1.0,45.0,20.0,Prep
158.0,-19.9,56.3,157.0,-20.0,0.0,-5.63,0.117,324.0,33.5,0.00491,72.4,-0.025,-18.8,72.4,0.0,0.0,0.0321,0.0182,324.0,2.88,-6.03e-07,29.7,0.0,0.0,29.7,0.0,0.0,0.0,0.0,0.0,0.0,-732.0,53.4,27.4,-732.0,53.3,0.0,18.7,0.868,321.0,120.0,0.167,12.0,1.0,45.0,20.0,Prep
156.0,-20.1,0.0,155.0,-20.0,0.0,-5.68,0.103,325.0,33.1,0.00423,72.4,-0.025,-12.5,72.4,0.0,0.0,0.571,0.0171,324.0,0.598,1.86e-06,29.7,-0.05,-18.8,29.7,0.0,0.0,0.0,0.0,0.0,0.0,-727.0,53.2,-95.0,-726.0,53.3,0.0,25.2,1.07,321.0,121.0,0.205,12.0,1.0,45.0,20.0,Prep
154.0,-19.9,0.0,153.0,-20.0,0.0,-6.87,0.137,324.0,34.5,0.00569,72.4,0.025,12.5,72.4,0.0,0.0,-3.87,0.0232,324.0,7.67,0.0,29.7,-0.025,-18.8,29.7,0.0,0.0,0.0,0.0,0.0,0.0,-722.0,53.4,60.5,-721.0,53.3,0.0,17.1,0.972,321.0,121.0,0.185,12.0,1.0,45.0,20.0,Prep
198.0,0.025,12.5,198.0,0.0,0.0,0.975,0.0271,328.0,1.94,8.54e-07,158.0,0.0,0.0,158.0,0.0,0.0,0.209,0.0167,327.0,0.254,-2e-07,119.0,-0.025,-6.25,119.0,0.0,0.0,0.0,0.0,0.0,0.0,-1220.0,-0.00075,-0.188,-1220.0,0.0,0.0,0.84,2.77e-19,328.0,0.0,-2.6e-06,12.0,1.0,2.0,20.0,Prep
198.0,0.025,12.5,198.0,0.0,0.0,-3.02,0.0231,328.0,3.34,0.0,158.0,0.025,12.5,158.0,0.0,0.0,0.685,0.015,327.0,0.361,0.0,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,-1220.0,0.0,0.0,-1220.0,0.0,0.0,-0.17,2.77e-19,328.0,0.0,-5.82e-06,12.0,1.0,0.0,20.0,Prep
198.0,0.0,-6.25,198.0,0.0,0.0,-1.74,0.0204,327.0,2.92,-4.43e-06,158.0,-0.025,-18.8,158.0,0.0,0.0,0.227,0.0201,326.0,1.9,2.74e-06,119.0,0.0,-6.25,119.0,0.0,0.0,0.0,0.0,0.0,0.0,-1220.0,-0.00275,-1.19,-1220.0,0.0,0.0,1.07,2.77e-19,328.0,0.0,-4.65e-06,12.0,1.0,0.0,20.0,Prep
198.0,0.0,-6.25,198.0,0.0,0.0,0.0201,0.0259,328.0,1.08,0.0,158.0,0.0,6.25,158.0,0.0,0.0,-0.257,0.0195,327.0,1.1,0.0,119.0,0.0,6.25,119.0,0.0,0.0,0.0,0.0,0.0,0.0,-1220.0,-0.001,-0.5,-1220.0,0.0,0.0,0.244,2.77e-19,327.0,0.0,0.0,12.0,1.0,0.0,20.0,Prep
198.0,-0.025,-25.0,198.0,0.0,0.0,-0.776,0.0253,328.0,1.77,4.28e-06,158.0,0.025,12.5,158.0,0.0,0.0,-2.33,0.0189,327.0,3.44,7.83e-07,119.0,-0.025,-6.25,119.0,0.0,0.0,0.0,0.0,0.0,0.0,-1220.0,-0.002,-1.19,-1220.0,0.0,0.0,0.955,2.77e-19,327.0,0.0,0.0,12.0,1.0,0.0,20.0,Prep
198.0,0.05,18.8,198.0,0.0,0.0,0.979,0.0184,328.0,1.88,-1.11e-06,158.0,0.0,-6.25,158.0,0.0,0.0,0.84,0.0215,326.0,0.635,0.0,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,-1220.0,0.00175,0.438,-1220.0,0.0,0.0,0.359,2.77e-19,328.0,0.0,1.68e-06,12.0,1.0,0.0,20.0,Prep
198.0,0.025,18.8,198.0,0.0,0.0,0.0229,0.0196,328.0,1.42,-6.92e-07,158.0,0.0,6.25,158.0,0.0,0.0,0.684,0.0177,327.0,1.05,4.54e-07,119.0,0.0,6.25,119.0,0.0,0.0,0.0,0.0,0.0,0.0,-1220.0,0.0,0.0,-1220.0,0.0,0.0,0.657,2.77e-19,328.0,0.0,0.0,12.0,1.0,0.0,20.0,Prep
198.0,0.025,12.5,198.0,0.0,0.0,-2.22,0.0195,328.0,2.78,0.0,158.0,0.0,6.25,158.0,0.0,0.0,-2.16,0.0193,327.0,3.83,-3.75e-07,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,-1220.0,0.00175,0.438,-1220.0,0.0,0.0,0.542,2.77e-19,328.0,0.0,2.17e-06,12.0,1.0,0.0,20.0,Prep
198.0,0.075,25.0,198.0,0.0,0.0,-0.78,0.02,328.0,0.464,0.0,158.0,-0.025,-6.25,158.0,0.0,0.0,-0.721,0.0157,327.0,3.05,4.81e-06,119.0,0.0,-6.25,119.0,0.0,0.0,0.0,0.0,0.0,0.0,-1220.0,0.0,0.5,-1220.0,0.0,0.0,0.84,2.77e-19,328.0,0.0,7.55e-07,12.0,1.0,0.0,20.0,Prep
198.0,0.0,6.25,198.0,0.0,0.0,-1.1,0.02,328.0,2.0,8.13e-07,158.0,-0.025,-12.5,158.0,0.0,0.0,0.373,0.0202,327.0,1.05,1.73e-06,119.0,-0.025,-12.5,119.0,0.0,0.0,0.0,0.0,0.0,0.0,-1220.0,0.00075,0.375,-1220.0,0.0,0.0,0.244,2.77e-19,327.0,0.0,-2.69e-06,12.0,1.0,0.0,20.0,Prep
198.0,0.0,12.5,198.0,0.0,0.0,0.339,0.033,327.0,1.91,-5.46e-06,158.0,0.0,0.0,158.0,0.0,0.0,-1.38,0.0216,326.0,3.52,-1.56e-06,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,306.0,-0.00075,-0.625,306.0,0.0,0.0,-0.295,2.71e-19,328.0,0.0,0.0,12.0,1.0,2.0,50.0,Prep
198.0,0.0,0.0,198.0,0.0,0.0,-2.54,0.0232,328.0,1.67,-2.28e-06,158.0,-0.025,-12.5,158.0,0.0,0.0,-0.739,0.0192,326.0,2.44,0.0,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,306.0,-0.00075,-0.625,306.0,0.0,0.0,0.709,2.71e-19,328.0,0.0,2.13e-06,12.0,1.0,0.0,50.0,Prep
198.0,0.0,18.8,198.0,0.0,0.0,-0.779,0.0226,328.0,1.21,-1.48e-06,158.0,-0.025,-12.5,158.0,0.0,0.0,-0.0999,0.0153,327.0,1.78,-8e-07,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,306.0,0.0,-0.188,306.0,0.0,0.0,0.207,2.71e-19,327.0,0.0,0.0,12.0,1.0,0.0,50.0,Prep
198.0,0.025,12.5,198.0,0.0,0.0,-0.139,0.0261,328.0,2.08,-4.53e-06,158.0,-0.025,-12.5,158.0,0.0,0.0,-2.18,0.0173,327.0,4.18,-8.15e-07,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,306.0,0.0,-0.188,306.0,0.0,0.0,0.79,2.71e-19,328.0,0.0,0.0,12.0,1.0,0.0,50.0,Prep
198.0,0.025,12.5,198.0,0.0,0.0,-1.1,0.0302,328.0,0.787,0.0,158.0,0.0,0.0,158.0,0.0,0.0,0.219,0.0144,327.0,0.578,0.0,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,306.0,-0.002,-0.75,306.0,0.0,0.0,1.21,2.71e-19,327.0,0.0,0.0,12.0,1.0,0.0,50.0,Prep
198.0,-0.025,-6.25,198.0,0.0,0.0,-0.778,0.0238,328.0,0.844,3.39e-06,158.0,0.0,6.25,158.0,0.0,0.0,-0.26,0.0191,326.0,1.06,5.64e-07,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,306.0,0.00075,0.375,306.0,0.0,0.0,0.288,2.71e-19,327.0,0.0,0.0,12.0,1.0,0.0,50.0,Prep
198.0,0.025,12.5,198.0,0.0,0.0,-0.14,0.0288,328.0,2.01,-1.41e-06,158.0,-0.025,-12.5,158.0,0.0,0.0,-0.0999,0.0218,326.0,1.62,-2.54e-07,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,306.0,0.0,0.0,306.0,0.0,0.0,1.0,2.71e-19,327.0,0.0,3.71e-06,12.0,1.0,0.0,50.0,Prep
198.0,0.0,0.0,198.0,0.0,0.0,-1.74,0.0258,328.0,0.982,4.42e-06,158.0,0.0,0.0,158.0,0.0,0.0,0.858,0.0169,327.0,0.193,-5.21e-07,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,306.0,0.0,0.0,306.0,0.0,0.0,1.0,2.71e-19,327.0,0.0,7.08e-06,12.0,1.0,0.0,50.0,Prep
198.0,0.0,0.0,198.0,0.0,0.0,-0.779,0.0227,328.0,1.28,3.98e-06,158.0,-0.05,-18.8,158.0,0.0,0.0,0.0602,0.0244,327.0,1.95,6.06e-07,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,306.0,-0.001,-0.25,306.0,0.0,0.0,1.0,2.71e-19,328.0,0.0,-1.32e-06,12.0,1.0,0.0,50.0,Prep
198.0,0.025,6.25,198.0,0.0,0.0,0.181,0.021,328.0,2.68,0.0,158.0,0.0,-6.25,158.0,0.0,0.0,0.0596,0.0224,327.0,1.1,0.0,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,306.0,0.00075,0.375,306.0,0.0,0.0,-2.3,2.71e-19,328.0,0.0,2.12e-06,12.0,1.0,0.0,50.0,Prep
151.0,-0.025,-12.5,151.0,0.0,0.0,1.08,0.0205,326.0,1.51,2.07e-06,73.0,0.0,0.0,73.0,0.0,0.0,-0.579,0.0222,325.0,0.969,1.59e-06,30.7,0.0,0.0,30.7,0.0,0.0,0.0,0.0,0.0,0.0,-1220.0,8.22,128.0,-1220.0,9.0,100.0,64.5,2.82,318.0,30.9,0.0868,12.0,1.0,2.0,50.0,Prep
151.0,-1.52,-375.0,151.0,-10.0,-1000.0,-14.6,0.221,325.0,15.6,0.00178,73.0,0.025,12.5,73.0,0.0,0.0,-0.579,0.0217,324.0,1.2,9.79e-07,29.7,-1.65,-388.0,29.7,0.0,0.0,0.0,0.0,0.0,0.0,-1220.0,17.8,109.0,-1220.0,18.6,100.0,69.6,2.85,320.0,52.8,0.185,12.0,1.0,13.0,20.0,Layer 1 Up
149.0,-20.1,43.8,149.0,-20.0,0.0,-6.34,0.117,323.0,33.0,0.00501,73.0,0.025,12.5,73.0,0.0,0.0,-0.259,0.021,322.0,0.303,9.51e-07,29.7,0.0,6.25,29.7,0.0,0.0,0.0,0.0,0.0,0.0,-1220.0,27.8,108.0,-1220.0,28.6,100.0,62.9,2.78,317.0,71.6,0.283,12.0,1.0,14.0,20.0,Layer 1 Up
147.0,-19.8,62.5,147.0,-20.0,0.0,-8.21,0.128,321.0,32.5,0.00532,73.0,0.0,0.0,73.0,0.0,0.0,-1.7,0.0219,321.0,3.77,0.0,29.7,0.0,0.0,29.7,0.0,0.0,0.0,0.0,0.0,0.0,-1220.0,38.3,110.0,-1220.0,39.0,100.0,65.3,2.66,300.0,91.2,0.371,12.0,1.0,14.0,20.0,Layer 1 Up
146.0,-19.5,25.0,146.0,-19.9,9.14,-7.71,0.154,321.0,33.0,0.00625,73.0,1.75,163.0,73.0,2.34,83.5,4.01,0.0734,320.0,7.82,0.00026,29.7,-0.025,-6.25,29.7,0.0,0.0,0.0,0.0,0.0,0.0,-1210.0,47.7,57.8,-1210.0,48.6,100.0,70.1,2.82,313.0,119.0,0.489,12.0,1.0,14.0,20.0,Layer 1 Up
144.0,-17.2,138.0,144.0,-17.2,42.4,-6.48,0.125,324.0,29.8,0.0045,73.6,9.55,75.0,73.7,10.2,72.5,8.36,0.151,323.0,20.6,0.00309,29.7,0.0,0.0,29.7,0.0,0.0,0.0,0.0,0.0,0.0,-1210.0,53.5,34.0,-1210.0,53.3,0.0,15.4,0.72,323.0,119.0,0.138,12.0,1.0,15.0,20.0,Layer 1 Up
142.0,-11.6,150.0,142.0,-11.2,69.1,-6.54,0.123,324.0,21.2,0.00303,75.0,16.5,125.0,75.1,16.5,47.8,6.75,0.127,322.0,27.2,0.00443,29.7,0.0,0.0,29.7,0.0,0.0,0.0,0.0,0.0,0.0,-1200.0,53.4,23.7,-1200.0,53.3,0.0,19.2,0.87,316.0,122.0,0.167,12.0,1.0,15.0,20.0,Layer 1 Up
142.0,-4.55,100.0,142.0,-3.84,82.3,-2.76,0.0515,324.0,10.2,0.000437,76.7,19.5,-100.0,76.9,19.6,16.8,8.4,0.127,323.0,32.7,0.0052,29.7,0.025,6.25,29.7,0.0,0.0,0.0,0.0,0.0,0.0,-1200.0,53.4,37.1,-1200.0,53.3,0.0,21.3,0.859,321.0,116.0,0.165,12.0,1.0,15.0,20.0,Layer 1 Up
141.0,0.125,62.5,141.0,2.0,500.0,-3.2,0.0666,325.0,4.71,2.02e-05,77.9,0.025,-800.0,77.9,0.0,0.0,-3.7,0.121,323.0,6.99,2.32e-05,29.7,0.05,25.0,29.7,0.0,0.0,0.0,0.0,0.0,0.0,-1190.0,53.5,71.7,-1190.0,53.3,0.0,20.7,0.898,315.0,118.0,0.171,12.0,1.0,15.0,20.0,Layer 1 Up
