X1_ActualPosition,X1_ActualVelocity,X1_ActualAcceleration,X1_CommandPosition,X1_CommandVelocity,X1_CommandAcceleration,X1_CurrentFeedback,X1_DCBusVoltage,X1_OutputCurrent,X1_OutputVoltage,X1_OutputPower,Y1_ActualPosition,Y1_ActualVelocity,Y1_ActualAcceleration,Y1_CommandPosition,Y1_CommandVelocity,Y1_CommandAcceleration,Y1_CurrentFeedback,Y1_DCBusVoltage,Y1_OutputCurrent,Y1_OutputVoltage,Y1_OutputPower,Z1_ActualPosition,Z1_ActualVelocity,Z1_ActualAcceleration,Z1_CommandPosition,Z1_CommandVelocity,Z1_CommandAcceleration,Z1_CurrentFeedback,Z1_DCBusVoltage,Z1_OutputCurrent,Z1_OutputVoltage,S1_ActualPosition,S1_ActualVelocity,S1_ActualAcceleration,S1_CommandPosition,S1_CommandVelocity,S1_CommandAcceleration,S1_CurrentFeedback,S1_DCBusVoltage,S1_OutputCurrent,S1_OutputVoltage,S1_OutputPower,S1_SystemInertia,M1_CURRENT_PROGRAM_NUMBER,M1_sequence_number,M1_CURRENT_FEEDRATE,Machining_Process
198.0,0.025,6.25,198.0,0.0,0.0,-1.42,0.0219,328.0,0.557,-2.15e-06,158.0,0.0,0.0,158.0,0.0,0.0,0.0598,0.0152,327.0,1.39,0.0,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,-0.001,-0.25,339.0,0.0,0.0,0.0666,2.75e-19,328.0,0.0,-9.93e-07,12.0,1.0,2.0,50.0,Prep
198.0,0.0,0.0,198.0,0.0,0.0,-1.9,0.0206,329.0,1.92,0.0,158.0,0.025,12.5,158.0,0.0,0.0,-0.0998,0.0141,327.0,1.55,2.53e-06,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,0.00075,0.375,339.0,0.0,0.0,0.054,2.75e-19,328.0,0.0,7.29e-07,12.0,1.0,0.0,50.0,Prep
198.0,0.0,0.0,198.0,0.0,0.0,-2.06,0.0237,329.0,1.81,1.6e-06,158.0,0.025,12.5,158.0,0.0,0.0,-0.899,0.0174,327.0,2.61,0.0,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,-0.00175,-0.625,339.0,0.0,0.0,0.157,2.75e-19,329.0,0.0,0.0,12.0,1.0,0.0,50.0,Prep
198.0,0.025,6.25,198.0,0.0,0.0,-2.22,0.0225,329.0,1.87,-4.5e-06,158.0,0.025,12.5,158.0,0.0,0.0,0.0598,0.0167,327.0,1.24,4.8e-07,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,0.0,0.0,339.0,0.0,0.0,0.0791,2.75e-19,329.0,0.0,0.0,12.0,1.0,0.0,50.0,Prep
198.0,-0.025,-6.25,198.0,0.0,0.0,0.499,0.026,329.0,1.79,1.75e-06,158.0,0.0,0.0,158.0,0.0,0.0,0.699,0.013,327.0,0.996,0.0,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,0.0,-0.25,339.0,0.0,0.0,0.247,2.75e-19,329.0,0.0,0.0,12.0,1.0,0.0,50.0,Prep
198.0,0.0,0.0,198.0,0.0,0.0,-0.939,0.0298,329.0,0.899,1.72e-06,158.0,0.0,0.0,158.0,0.0,0.0,-0.0998,0.0165,328.0,1.31,3.02e-07,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,0.0,-0.438,339.0,0.0,0.0,0.26,2.75e-19,329.0,0.0,1.07e-06,12.0,1.0,0.0,50.0,Prep
198.0,0.0,0.0,198.0,0.0,0.0,-1.26,0.0287,329.0,1.49,0.0,158.0,0.0,0.0,158.0,0.0,0.0,-1.54,0.0159,327.0,2.56,0.0,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,0.0,0.0,339.0,0.0,0.0,0.054,2.75e-19,329.0,0.0,8.29e-07,12.0,1.0,0.0,50.0,Prep
198.0,0.025,6.25,198.0,0.0,0.0,1.3,0.0297,329.0,3.26,-2.37e-06,158.0,0.0,0.0,158.0,0.0,0.0,0.859,0.0154,327.0,0.799,7.71e-07,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,0.0,-0.438,339.0,0.0,0.0,-0.18,2.75e-19,329.0,0.0,8.59e-07,12.0,1.0,0.0,50.0,Prep
198.0,0.025,6.25,198.0,0.0,0.0,-1.74,0.0192,329.0,1.02,-3.86e-06,158.0,0.025,12.5,158.0,0.0,0.0,-0.899,0.0176,327.0,2.06,0.0,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,0.001,0.5,339.0,0.0,0.0,0.26,2.75e-19,328.0,0.0,-1.95e-06,12.0,1.0,0.0,50.0,Prep
198.0,0.0,-6.25,198.0,0.0,0.0,-1.9,0.0236,329.0,1.46,-4.08e-06,158.0,0.0,0.0,158.0,0.0,0.0,0.22,0.0158,327.0,1.47,2.15e-06,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,0.0,0.0,339.0,0.0,0.0,0.054,2.75e-19,329.0,0.0,1.3e-06,12.0,1.0,0.0,50.0,Prep
