X1_ActualPosition,X1_ActualVelocity,X1_ActualAcceleration,X1_CommandPosition,X1_CommandVelocity,X1_CommandAcceleration,X1_CurrentFeedback,X1_DCBusVoltage,X1_OutputCurrent,X1_OutputVoltage,X1_OutputPower,Y1_ActualPosition,Y1_ActualVelocity,Y1_ActualAcceleration,Y1_CommandPosition,Y1_CommandVelocity,Y1_CommandAcceleration,Y1_CurrentFeedback,Y1_DCBusVoltage,Y1_OutputCurrent,Y1_OutputVoltage,Y1_OutputPower,Z1_ActualPosition,Z1_ActualVelocity,Z1_ActualAcceleration,Z1_CommandPosition,Z1_CommandVelocity,Z1_CommandAcceleration,Z1_CurrentFeedback,Z1_DCBusVoltage,Z1_OutputCurrent,Z1_OutputVoltage,S1_ActualPosition,S1_ActualVelocity,S1_ActualAcceleration,S1_CommandPosition,S1_CommandVelocity,S1_CommandAcceleration,S1_CurrentFeedback,S1_DCBusVoltage,S1_OutputCurrent,S1_OutputVoltage,S1_OutputPower,S1_SystemInertia,M1_CURRENT_PROGRAM_NUMBER,M1_sequence_number,M1_CURRENT_FEEDRATE,Machining_Process
146.0,12.1,106.0,146.0,12.0,0.0,5.78,0.11,324.0,20.7,0.0028,105.0,0.0,0.0,105.0,0.0,0.0,1.14,0.0253,323.0,3.65,2.71e-07,28.7,0.025,12.5,28.7,0.0,0.0,0.0,0.0,0.0,0.0,1740.0,53.3,-28.3,1740.0,53.3,0.0,26.0,0.843,321.0,118.0,0.159,12.0,1.0,2.0,12.0,Prep
147.0,11.9,-100.0,147.0,12.0,0.0,6.37,0.0994,324.0,22.3,0.00245,105.0,0.0,0.0,105.0,0.0,0.0,-0.725,0.0149,323.0,0.575,-7.55e-08,28.7,-0.025,-12.5,28.7,0.0,0.0,0.0,0.0,0.0,0.0,1750.0,53.3,8.62,1750.0,53.3,0.0,21.9,1.08,321.0,117.0,0.208,12.0,1.0,70.0,12.0,Prep
148.0,12.3,100.0,148.0,12.0,0.0,3.53,0.0864,324.0,21.1,0.00214,105.0,-0.025,-12.5,105.0,0.0,0.0,0.756,0.0222,323.0,2.28,0.0,28.7,-0.025,-12.5,28.7,0.0,0.0,0.0,0.0,0.0,0.0,1750.0,53.4,16.3,1750.0,53.3,0.0,24.8,0.854,321.0,112.0,0.164,12.0,1.0,70.0,12.0,Prep
149.0,11.9,-81.2,149.0,12.0,0.0,6.85,0.105,324.0,21.7,0.00259,105.0,-0.025,-12.5,105.0,0.0,0.0,1.23,0.0307,323.0,3.88,0.0,28.7,-0.025,-12.5,28.7,0.0,0.0,0.0,0.0,0.0,0.0,1760.0,53.3,-55.3,1760.0,53.3,9.54e-07,23.9,0.915,321.0,117.0,0.176,12.0,1.0,70.0,12.0,Prep
151.0,11.7,-150.0,151.0,12.0,0.0,9.12,0.121,324.0,20.7,0.00297,105.0,0.0,0.0,105.0,0.0,0.0,-1.02,0.0176,323.0,0.871,4.67e-07,28.7,0.0,6.25,28.7,0.0,0.0,0.0,0.0,0.0,0.0,1760.0,53.2,-39.7,1760.0,53.3,0.0,28.2,0.927,317.0,121.0,0.175,12.0,1.0,70.0,12.0,Prep
152.0,12.3,93.7,152.0,12.0,0.0,3.63,0.0785,324.0,21.2,0.00199,105.0,0.0,0.0,105.0,0.0,0.0,0.119,0.0155,323.0,1.43,6.83e-07,28.7,0.0,0.0,28.7,0.0,0.0,0.0,0.0,0.0,0.0,1770.0,53.3,9.87,1770.0,53.3,0.0,19.8,1.1,314.0,115.0,0.212,12.0,1.0,70.0,12.0,Prep
153.0,12.2,131.0,153.0,12.0,0.0,4.99,0.0975,324.0,20.4,0.00246,105.0,-0.025,-12.5,105.0,0.0,0.0,-0.341,0.0178,323.0,1.61,0.0,28.7,0.0,6.25,28.7,0.0,0.0,0.0,0.0,0.0,0.0,1770.0,53.4,49.7,1770.0,53.3,0.0,14.8,0.913,321.0,119.0,0.173,12.0,1.0,70.0,12.0,Prep
154.0,12.2,106.0,154.0,12.0,0.0,5.3,0.0986,324.0,21.6,0.00251,105.0,0.0,0.0,105.0,0.0,0.0,0.296,0.0168,323.0,2.89,4.04e-08,28.7,0.025,12.5,28.7,0.0,0.0,0.0,0.0,0.0,0.0,1780.0,53.2,-87.4,1780.0,53.3,9.54e-07,27.0,1.04,317.0,118.0,0.199,12.0,1.0,70.0,12.0,Prep
155.0,12.2,93.7,155.0,12.0,0.0,5.01,0.0932,324.0,21.9,0.00234,105.0,0.025,6.25,105.0,0.0,0.0,-0.473,0.0163,323.0,0.988,0.0,28.7,0.025,6.25,28.7,0.0,0.0,0.0,0.0,0.0,0.0,1780.0,53.3,-39.3,1780.0,53.3,9.54e-07,20.4,0.995,320.0,119.0,0.192,12.0,1.0,70.0,12.0,Prep
157.0,11.9,-87.5,157.0,12.0,0.0,7.05,0.118,324.0,20.9,0.00299,105.0,0.0,0.0,105.0,0.0,0.0,0.548,0.0196,323.0,2.66,-2.95e-07,28.7,0.025,6.25,28.7,0.0,0.0,0.0,0.0,0.0,0.0,1790.0,53.5,36.9,1790.0,53.3,-9.54e-07,17.1,0.755,321.0,115.0,0.142,12.0,1.0,70.0,12.0,Prep
