x,y,z
-19,31,-1007
-15,23,-1016
-11,44,-1007
3,23,-1005
0,17,-1011
-5,11,-1009
-5,17,-1020
-15,60,-1018
-29,60,-1026
-27,58,-1018
-23,25,-1018
-15,-1,-1015
-11,5,-1007
-9,17,-1016
5,40,-1007
-11,42,-1018
3,27,-1028
-17,42,-1026
-29,29,-1005
-11,11,-1005
-33,29,-1007
-5,1,-1007
-13,25,-1011
-15,35,-1022
-17,39,-1032
-35,58,-1007
-15,17,-1013
-23,31,-1018
-13,37,-1007
15,33,-1011
-3,42,-1007
5,7,-1016
-11,23,-1016
-23,19,-1015
-13,33,-1024
-13,46,-1005
-3,13,-1003
-7,11,-997
-25,9,-1007
-9,42,-1003
-5,68,-1016
-15,33,-1036
-29,33,-1030
-33,21,-1020
-29,21,-1016
-11,50,-1015
0,23,-1024
-1,13,-1015
-5,-5,-1028
-11,25,-1034
-11,58,-1013
-11,33,-1024
-25,27,-1013
-25,21,-1009
-7,39,-1009
-1,50,-1001
-7,44,-1015
-3,13,-1009
-17,17,-1015
-21,7,-1015
-19,35,-993
-13,33,-1003
-11,21,-995
-7,23,-1009
-3,19,-1015
5,50,-997
-21,42,-1015
-13,31,-1018
-31,17,-1024
-27,21,-1020
-21,42,-1018
-5,21,-1013
11,9,-1016
15,11,-1007
7,21,-1016
-15,39,-1020
-39,40,-1020
-37,3,-1040
-42,33,-1032
-25,17,-1026
-9,25,-1011
-11,31,-1011
-11,19,-1016
-17,25,-1016
-19,5,-1030
-9,44,-1011
-9,44,-999
15,11,-987
-1,15,-989
1,9,-1003
-9,35,-1007
-35,46,-1016
-21,0,-1034
-31,21,-1009
-33,7,-1016
-27,23,-1018
-25,54,-1003
-21,25,-1007
7,44,-1015
-11,23,-1030
3,37,-1015
9,52,-1013
3,42,-1020
-15,35,-1016
-21,5,-1007
-11,0,-1009
-5,25,-1018
-3,15,-1022
-25,25,-1024
-9,13,-1022
-19,35,-1018
-7,39,-1007
0,7,-1007
-11,31,-1007
-13,31,-1013
-23,44,-1024
-15,39,-1018
-23,3,-1034
-29,19,-1015
-11,21,-1018
-15,15,-1030
1,48,-1013
0,27,-1013
11,44,-1009
5,15,-1009
0,3,-1007
-9,9,-1005
-13,21,-1015
-25,54,-1018
-27,56,-1009
-31,19,-1011
-31,35,-1020
-17,39,-1028
-3,27,-1018
0,25,-1005
-1,15,-1005
-11,42,-1003
-17,40,-1007
-11,23,-1015
-21,23,-1015
-27,7,-1032
-27,31,-1028
-1,35,-1030
0,52,-1015
-11,37,-1013
5,13,-1016
-17,27,-991
-9,13,-1011
-29,9,-1007
-27,7,-1011
-33,39,-1013
-21,21,-1013
-9,17,-1022
-13,35,-1009
9,13,-1007
0,39,-1016
-1,56,-1011
-3,39,-1015
-1,35,-1011
-23,11,-1018
-21,5,-1026
-29,25,-1016
-21,15,-1022
-33,50,-1013
-15,11,-1018
-13,29,-1018
-13,25,-1009
0,29,-1007
1,44,-1009
-1,29,-1011
-1,29,-1015
-13,39,-1007
-7,15,-1018
-25,27,-1013
-21,3,-1007
-15,13,-1011
-31,37,-997
-17,21,-1022
-19,40,-1026
