x,y,z
-265.0,-230.0,-1056.0
-42.0,-320.0,-870.0
-58.0,-76.0,-802.0
-197.0,103.0,-774.0
-134.0,396.0,-1083.0
-179.0,370.0,-1301.0
-208.0,244.0,-1272.0
-62.0,-50.0,-1182.0
-189.0,-404.0,-1077.0
-9.0,-167.0,-876.0
3.0,-152.0,-796.0
-148.0,181.0,-767.0
-37.0,316.0,-1028.0
-163.0,476.0,-1278.0
-78.0,214.0,-1317.0
-89.0,-62.0,-1194.0
-66.0,-392.0,-1102.0
66.0,-242.0,-872.0
-11.0,-46.0,-808.0
-44.0,101.0,-784.0
-60.0,277.0,-1013.0
-148.0,419.0,-1245.0
-37.0,216.0,-1245.0
-74.0,-21.0,-1175.0
-27.0,-402.0,-1071.0
60.0,-251.0,-854.0
9.0,29.0,-780.0
5.0,56.0,-765.0
-3.0,240.0,-989.0
-81.0,345.0,-1208.0
5.0,245.0,-1309.0
-3.0,5.0,-1253.0
-54.0,-290.0,-1077.0
113.0,-220.0,-903.0
-15.0,-99.0,-833.0
62.0,-25.0,-813.0
-46.0,273.0,-948.0
-81.0,347.0,-1245.0
21.0,201.0,-1337.0
-68.0,0.0,-1229.0
5.0,-232.0,-1052.0
93.0,-208.0,-964.0
50.0,-158.0,-870.0
37.0,-17.0,-794.0
-15.0,242.0,-921.0
-9.0,359.0,-1229.0
76.0,277.0,-1298.0
42.0,7.0,-1266.0
54.0,-220.0,-1065.0
160.0,-273.0,-936.0
119.0,-163.0,-800.0
78.0,-62.0,-782.0
101.0,230.0,-894.0
40.0,370.0,-1175.0
54.0,283.0,-1266.0
46.0,11.0,-1245.0
60.0,-146.0,-1083.0
122.0,-318.0,-981.0
37.0,-167.0,-825.0
103.0,-93.0,-786.0
-15.0,273.0,-839.0
-40.0,372.0,-1132.0
25.0,267.0,-1305.0
-150.0,46.0,-1253.0
-37.0,-91.0,-1106.0
-37.0,-382.0,-999.0
-46.0,-134.0,-841.0
128.0,-113.0,-804.0
-136.0,376.0,-839.0
44.0,261.0,-1155.0
-91.0,339.0,-1321.0
-152.0,87.0,-1266.0
13.0,-64.0,-1155.0
-9.0,-429.0,-1079.0
-35.0,-60.0,-829.0
134.0,-162.0,-823.0
-128.0,294.0,-851.0
-11.0,294.0,-1116.0
-119.0,415.0,-1290.0
-122.0,1.0,-1300.0
-21.0,-17.0,-1138.0
-70.0,-429.0,-1044.0
-25.0,-56.0,-829.0
119.0,-216.0,-790.0
-142.0,286.0,-798.0
-19.0,310.0,-1073.0
-105.0,407.0,-1309.0
-111.0,40.0,-1276.0
-17.0,-64.0,-1139.0
-68.0,-402.0,-1052.0
9.0,-124.0,-845.0
121.0,-144.0,-813.0
-136.0,271.0,-790.0
5.0,308.0,-1100.0
-107.0,335.0,-1301.0
-130.0,97.0,-1280.0
-27.0,-33.0,-1147.0
-87.0,-304.0,-1073.0
58.0,-208.0,-899.0
80.0,-121.0,-829.0
-83.0,208.0,-784.0
3.0,339.0,-1056.0
-74.0,322.0,-1298.0
-132.0,216.0,-1301.0
7.0,-64.0,-1171.0
-64.0,-275.0,-1087.0
54.0,-284.0,-899.0
78.0,-50.0,-829.0
-48.0,115.0,-774.0
-25.0,390.0,-1009.0
-25.0,265.0,-1257.0
-101.0,263.0,-1278.0
15.0,-111.0,-1171.0
-54.0,-308.0,-1071.0
107.0,-284.0,-905.0
72.0,-103.0,-821.0
-39.0,107.0,-741.0
1.0,320.0,-981.0
-42.0,351.0,-1247.0
-37.0,259.0,-1264.0
13.0,-64.0,-1225.0
-58.0,-343.0,-1075.0
134.0,-310.0,-921.0
9.0,-29.0,-804.0
54.0,62.0,-772.0
-21.0,290.0,-952.0
-66.0,333.0,-1208.0
9.0,286.0,-1298.0
0.0,-29.0,-1235.0
-15.0,-292.0,-1073.0
160.0,-325.0,-933.0
23.0,-74.0,-821.0
78.0,17.0,-755.0
11.0,337.0,-911.0
-46.0,314.0,-1225.0
27.0,269.0,-1280.0
-17.0,-60.0,-1216.0
9.0,-228.0,-1079.0
103.0,-320.0,-966.0
7.0,-89.0,-821.0
83.0,-17.0,-782.0
-13.0,298.0,-894.0
-25.0,359.0,-1182.0
21.0,281.0,-1264.0
-7.0,-35.0,-1266.0
25.0,-197.0,-1073.0
107.0,-324.0,-989.0
21.0,-154.0,-841.0
42.0,-23.0,-765.0
17.0,292.0,-878.0
-85.0,359.0,-1182.0
48.0,253.0,-1300.0
-99.0,5.0,-1243.0
54.0,-126.0,-1083.0
76.0,-349.0,-1026.0
-9.0,-138.0,-841.0
152.0,-101.0,-786.0
-76.0,349.0,-849.0
-9.0,316.0,-1169.0
44.0,296.0,-1294.0
-140.0,46.0,-1255.0
44.0,-109.0,-1104.0
27.0,-406.0,-1063.0
-42.0,-150.0,-849.0
119.0,-35.0,-765.0
-66.0,288.0,-845.0
3.0,308.0,-1155.0
-3.0,347.0,-1270.0
-124.0,70.0,-1262.0
46.0,-74.0,-1136.0
-21.0,-409.0,-1042.0
-3.0,-148.0,-854.0
101.0,-140.0,-798.0
-62.0,269.0,-808.0
5.0,357.0,-1098.0
-48.0,402.0,-1282.0
-72.0,46.0,-1292.0
31.0,-54.0,-1145.0
-13.0,-454.0,-1057.0
0.0,-91.0,-841.0
195.0,-191.0,-841.0
-128.0,308.0,-798.0
37.0,263.0,-1071.0
-58.0,435.0,-1292.0
-107.0,113.0,-1296.0
29.0,-35.0,-1151.0
-11.0,-525.0,-1087.0
-17.0,-103.0,-829.0
163.0,-121.0,-800.0
-66.0,275.0,-819.0
27.0,275.0,-1075.0
-76.0,437.0,-1260.0
-78.0,83.0,-1311.0
35.0,-27.0,-1184.0
-70.0,-435.0,-1052.0
58.0,-126.0,-858.0
105.0,-142.0,-839.0
-52.0,173.0,-808.0
0.0,341.0,-1018.0
-48.0,382.0,-1259.0
-40.0,89.0,-1303.0
15.0,-21.0,-1149.0
-27.0,-378.0,-1056.0
74.0,-150.0,-888.0
74.0,-169.0,-845.0
-60.0,208.0,-751.0
17.0,284.0,-1015.0
-126.0,357.0,-1251.0
-37.0,181.0,-1278.0
-40.0,-29.0,-1165.0
-9.0,-275.0,-1075.0
70.0,-204.0,-903.0
40.0,-126.0,-876.0
-37.0,58.0,-761.0
-31.0,337.0,-964.0
-74.0,384.0,-1218.0
-3.0,228.0,-1300.0
-7.0,-56.0,-1190.0
-31.0,-302.0,-1069.0
89.0,-247.0,-935.0
21.0,-121.0,-841.0
0.0,25.0,-753.0
-40.0,368.0,-913.0
-54.0,343.0,-1225.0
13.0,236.0,-1309.0
-39.0,3.0,-1194.0
13.0,-222.0,-1081.0
91.0,-327.0,-960.0
-15.0,-128.0,-854.0
60.0,-11.0,-733.0
-29.0,322.0,-905.0
-33.0,396.0,-1202.0
27.0,271.0,-1298.0
-35.0,3.0,-1223.0
15.0,-208.0,-1102.0
89.0,-423.0,-962.0
-40.0,-115.0,-812.0
115.0,-27.0,-761.0
-64.0,337.0,-886.0
-15.0,359.0,-1179.0
11.0,265.0,-1319.0
-58.0,25.0,-1218.0
27.0,-175.0,-1083.0
70.0,-359.0,-995.0
-5.0,-163.0,-837.0
144.0,-39.0,-788.0
-27.0,335.0,-847.0
-9.0,372.0,-1173.0
42.0,259.0,-1333.0
-122.0,68.0,-1220.0
83.0,-124.0,-1116.0
33.0,-474.0,-1016.0
5.0,-111.0,-817.0
160.0,-124.0,-771.0
-122.0,406.0,-839.0
64.0,245.0,-1145.0
-33.0,384.0,-1300.0
-83.0,19.0,-1255.0
48.0,-113.0,-1100.0
46.0,-452.0,-1050.0
-7.0,-85.0,-827.0
156.0,-103.0,-813.0
-87.0,277.0,-849.0
23.0,363.0,-1118.0
-42.0,343.0,-1290.0
-27.0,56.0,-1301.0
3.0,-130.0,-1116.0
54.0,-345.0,-1034.0
23.0,-148.0,-835.0
93.0,-138.0,-827.0
-39.0,244.0,-821.0
-15.0,378.0,-1116.0
29.0,292.0,-1300.0
-111.0,128.0,-1272.0
44.0,-117.0,-1138.0
17.0,-368.0,-1052.0
27.0,-171.0,-843.0
156.0,-128.0,-837.0
-91.0,275.0,-778.0
35.0,322.0,-1077.0
-68.0,329.0,-1274.0
44.0,148.0,-1321.0
105.0,-76.0,-1161.0
109.0,-343.0,-1048.0
478.0,-251.0,-851.0
407.0,-171.0,-860.0
605.0,210.0,-728.0
667.0,366.0,-1073.0
673.0,177.0,-1329.0
841.0,64.0,-1317.0
845.0,15.0,-1175.0
868.0,-320.0,-1056.0
1054.0,-429.0,-929.0
991.0,-158.0,-890.0
880.0,140.0,-784.0
903.0,409.0,-1005.0
960.0,72.0,-1255.0
860.0,54.0,-1276.0
935.0,132.0,-1020.0
925.0,-322.0,-1020.0
1005.0,-355.0,-833.0
991.0,-300.0,-802.0
829.0,185.0,-716.0
784.0,314.0,-948.0
720.0,267.0,-1190.0
687.0,25.0,-1317.0
720.0,23.0,-1198.0
646.0,-119.0,-1048.0
841.0,-409.0,-979.0
663.0,-154.0,-940.0
663.0,33.0,-810.0
571.0,433.0,-853.0
609.0,298.0,-1223.0
696.0,11.0,-1481.0
517.0,87.0,-1280.0
607.0,-197.0,-991.0
710.0,-165.0,-958.0
700.0,-402.0,-987.0
616.0,165.0,-853.0
568.0,353.0,-847.0
515.0,409.0,-1225.0
632.0,7.0,-1424.0
435.0,-31.0,-1257.0
593.0,-122.0,-944.0
646.0,-314.0,-880.0
569.0,-312.0,-927.0
452.0,-58.0,-728.0
333.0,382.0,-763.0
