x,y,z
1179,208,-999
1592,203,-960
1200,138,-1233
1141,-407,-1186
1335,-234,-847
1313,-7,-1001
919,5,-1292
931,-201,-1120
1421,290,-911
1319,-259,-1143
1198,-279,-858
1450,-277,-780
1430,284,-976
1512,212,-1300
1300,-91,-1134
1385,-126,-815
1411,64,-972
1048,56,-1173
1565,-247,-1028
1180,240,-1147
1085,-275,-1173
1139,263,-972
1583,-68,-938
1407,-179,-1139
1153,-550,-1157
1274,345,-681
1708,27,-946
1056,68,-1075
1032,232,-985
1419,156,-919
1426,-87,-1296
1097,-468,-987
935,37,-845
1479,-44,-1054
968,372,-1385
1280,-267,-983
1091,312,-952
1268,-386,-1106
1255,3,-999
1257,121,-845
1559,-15,-903
1553,60,-1145
1073,44,-1081
1374,19,-936
1450,-236,-970
1288,91,-1147
1307,17,-981
1341,-183,-968
1186,374,-1015
1573,-470,-1196
1085,130,-1110
1294,-238,-1083
991,345,-1138
1352,-52,-743
1789,56,-776
1067,441,-1161
1358,-564,-1138
1430,25,-833
1370,-91,-1018
1358,-105,-921
1278,468,-1138
1333,54,-1180
1091,-257,-1038
1245,-296,-1089
1093,-19,-1087
1020,85,-911
860,564,-1106
1210,-105,-689
726,273,-1163
1136,-320,-1089
991,-320,-831
1167,165,-1100
806,35,-1235
1067,-224,-694
989,163,-1264
484,-363,-1153
650,-50,-1013
837,277,-1200
486,-177,-1028
521,68,-897
411,269,-1061
1026,13,-741
392,-183,-1342
142,226,-921
899,-396,-839
242,175,-1282
353,-163,-976
548,-9,-985
-204,185,-1136
136,85,-938
3,31,-1175
15,-283,-1032
193,-177,-987
-33,368,-1139
279,-119,-755
406,306,-985
193,-212,-1116
308,-121,-860
767,-132,-1184
33,179,-1018
201,-85,-1202
154,31,-1128
33,-234,-993
48,179,-1233
1,-103,-1067
-15,138,-956
150,218,-1098
-1,-236,-817
324,167,-745
384,91,-800
349,-726,-1067
-126,417,-1075
372,-238,-1038
-17,281,-1061
204,97,-1075
222,-413,-1163
70,132,-1132
300,-376,-1128
80,210,-1180
298,-220,-1052
-121,226,-1110
50,573,-923
433,-517,-792
1,48,-790
320,-517,-968
-126,234,-976
