x,y,z
42.0,15.0,-1091.0
-15.0,70.0,-989.0
-50.0,93.0,-1022.0
42.0,1.0,-1122.0
21.0,66.0,-1016.0
3.0,-19.0,-1063.0
-7.0,-70.0,-974.0
44.0,107.0,-1013.0
-35.0,81.0,-1075.0
-11.0,81.0,-1026.0
44.0,-33.0,-1136.0
-37.0,-44.0,-985.0
7.0,21.0,-1018.0
68.0,-15.0,-1018.0
-17.0,115.0,-1052.0
-46.0,17.0,-1054.0
-17.0,66.0,-1011.0
54.0,-3.0,-1067.0
-146.0,121.0,-962.0
48.0,35.0,-1122.0
-11.0,-35.0,-1061.0
-5.0,23.0,-991.0
-19.0,23.0,-981.0
68.0,-3.0,-1067.0
-3.0,64.0,-1026.0
-72.0,150.0,-1030.0
54.0,-152.0,-1136.0
-37.0,-50.0,-981.0
3.0,162.0,-983.0
3.0,35.0,-1056.0
93.0,-68.0,-1091.0
-83.0,179.0,-950.0
1.0,111.0,-1063.0
1.0,-183.0,-1104.0
-19.0,89.0,-1001.0
-29.0,185.0,-1020.0
46.0,-52.0,-1091.0
25.0,-210.0,-1007.0
-76.0,236.0,-929.0
15.0,165.0,-1089.0
27.0,-76.0,-1106.0
-9.0,-85.0,-1030.0
-89.0,165.0,-970.0
37.0,-11.0,-1095.0
68.0,-105.0,-1046.0
13.0,113.0,-993.0
-56.0,128.0,-1018.0
33.0,91.0,-1050.0
21.0,-93.0,-1059.0
-29.0,33.0,-1079.0
-39.0,46.0,-1042.0
52.0,128.0,-1022.0
27.0,-72.0,-1003.0
13.0,-33.0,-1022.0
-37.0,83.0,-1013.0
-7.0,222.0,-1054.0
5.0,-83.0,-1093.0
44.0,-74.0,-1056.0
3.0,-107.0,-1028.0
13.0,224.0,-976.0
-39.0,89.0,-1003.0
66.0,23.0,-1114.0
27.0,-97.0,-1057.0
-44.0,121.0,-1015.0
-52.0,119.0,-1050.0
37.0,101.0,-1073.0
56.0,-167.0,-1044.0
31.0,-3.0,-1005.0
-109.0,70.0,-991.0
-62.0,236.0,-1052.0
17.0,46.0,-1083.0
70.0,-126.0,-1067.0
40.0,-101.0,-1067.0
-31.0,25.0,-989.0
-87.0,247.0,-979.0
17.0,119.0,-1040.0
128.0,58.0,-1048.0
42.0,-148.0,-1097.0
-62.0,17.0,-1065.0
-128.0,70.0,-1042.0
-3.0,144.0,-1024.0
-17.0,-15.0,-995.0
117.0,25.0,-1091.0
11.0,-44.0,-1056.0
-60.0,56.0,-1024.0
-156.0,66.0,-976.0
-29.0,62.0,-1026.0
107.0,-33.0,-1085.0
132.0,-50.0,-1044.0
70.0,58.0,-1042.0
-101.0,64.0,-964.0
-115.0,244.0,-950.0
-74.0,66.0,-1059.0
111.0,-11.0,-1141.0
113.0,-144.0,-1124.0
111.0,-105.0,-1005.0
-52.0,132.0,-946.0
-130.0,183.0,-983.0
-85.0,224.0,-1034.0
-25.0,-138.0,-1067.0
119.0,-70.0,-1063.0
80.0,-150.0,-1104.0
105.0,31.0,-987.0
-50.0,195.0,-958.0
-109.0,111.0,-1001.0
-80.0,160.0,-1040.0
-93.0,13.0,-1067.0
74.0,-52.0,-1093.0
48.0,-107.0,-1112.0
121.0,-19.0,-999.0
56.0,122.0,-983.0
-40.0,70.0,-1050.0
-91.0,173.0,-1016.0
-122.0,-64.0,-1044.0
-66.0,-115.0,-1032.0
-11.0,17.0,-1061.0
56.0,35.0,-1013.0
132.0,130.0,-1001.0
78.0,50.0,-1061.0
66.0,87.0,-1034.0
-19.0,-3.0,-1079.0
-111.0,-74.0,-1071.0
-95.0,27.0,-1013.0
-109.0,9.0,-1011.0
-52.0,130.0,-999.0
21.0,201.0,-1120.0
40.0,11.0,-1073.0
175.0,-121.0,-1044.0
64.0,-185.0,-1069.0
107.0,-27.0,-997.0
21.0,142.0,-991.0
-68.0,146.0,-1003.0
-105.0,185.0,-1005.0
-165.0,91.0,-1056.0
-115.0,-95.0,-1102.0
-25.0,-17.0,-1118.0
37.0,-97.0,-1028.0
101.0,21.0,-966.0
144.0,251.0,-1065.0
156.0,68.0,-1040.0
230.0,117.0,-1042.0
140.0,-87.0,-1036.0
306.0,-240.0,-1052.0
302.0,3.0,-1007.0
366.0,80.0,-1036.0
431.0,183.0,-993.0
423.0,193.0,-1040.0
521.0,-117.0,-1173.0
491.0,-144.0,-1116.0
573.0,-97.0,-1054.0
589.0,-171.0,-1015.0
632.0,122.0,-1028.0
706.0,222.0,-974.0
716.0,29.0,-1048.0
646.0,9.0,-1013.0
800.0,-210.0,-1013.0
899.0,-275.0,-1059.0
808.0,46.0,-843.0
894.0,203.0,-952.0
964.0,121.0,-985.0
958.0,97.0,-981.0
1007.0,-70.0,-1139.0
833.0,-234.0,-1061.0
1087.0,-9.0,-997.0
1192.0,-154.0,-1067.0
979.0,103.0,-1052.0
1143.0,314.0,-1007.0
1026.0,11.0,-1108.0
1354.0,-386.0,-1153.0
1030.0,-177.0,-1020.0
1141.0,-44.0,-976.0
1235.0,23.0,-1071.0
1249.0,249.0,-1015.0
1151.0,185.0,-1013.0
1151.0,-115.0,-1112.0
1079.0,-70.0,-1128.0
1366.0,-275.0,-1085.0
1139.0,-236.0,-1013.0
1042.0,249.0,-987.0
1177.0,343.0,-1108.0
1257.0,-148.0,-1151.0
1040.0,-214.0,-985.0
1036.0,-163.0,-956.0
1102.0,-249.0,-1087.0
1358.0,1.0,-987.0
1171.0,288.0,-886.0
1126.0,130.0,-995.0
1266.0,-25.0,-1173.0
1483.0,-91.0,-1120.0
1204.0,-320.0,-1005.0
1218.0,-247.0,-1015.0
1225.0,353.0,-1075.0
1341.0,261.0,-1102.0
1198.0,-142.0,-1138.0
983.0,-146.0,-987.0
1015.0,-148.0,-999.0
1426.0,-284.0,-1102.0
1116.0,-11.0,-860.0
1106.0,257.0,-810.0
1313.0,286.0,-1141.0
1530.0,-138.0,-1132.0
1259.0,-234.0,-974.0
1124.0,-122.0,-985.0
1139.0,-136.0,-1110.0
1565.0,-101.0,-1143.0
1143.0,423.0,-1057.0
1356.0,56.0,-944.0
1335.0,-72.0,-1073.0
1612.0,-359.0,-1100.0
1290.0,-247.0,-1112.0
1247.0,52.0,-948.0
1262.0,115.0,-1040.0
1411.0,83.0,-1124.0
1245.0,154.0,-942.0
1282.0,-281.0,-835.0
1151.0,-204.0,-921.0
1495.0,29.0,-1114.0
1309.0,72.0,-1171.0
1288.0,203.0,-1054.0
1563.0,17.0,-1015.0
1356.0,-240.0,-1147.0
1608.0,-210.0,-890.0
1239.0,-300.0,-1046.0
1428.0,122.0,-1067.0
1585.0,171.0,-1118.0
1257.0,146.0,-1184.0
1059.0,68.0,-872.0
1102.0,-376.0,-1063.0
1649.0,-240.0,-1046.0
1274.0,-91.0,-962.0
1204.0,339.0,-823.0
1202.0,201.0,-1056.0
1288.0,-5.0,-1130.0
1475.0,-425.0,-1114.0
1050.0,-150.0,-942.0
1626.0,62.0,-835.0
1239.0,146.0,-1157.0
1391.0,216.0,-1048.0
1266.0,-366.0,-1179.0
1309.0,-11.0,-1108.0
1405.0,-171.0,-935.0
1128.0,-42.0,-954.0
1364.0,128.0,-917.0
1378.0,111.0,-1216.0
1674.0,68.0,-1073.0
1198.0,-150.0,-966.0
1383.0,-234.0,-966.0
1376.0,-138.0,-987.0
1624.0,-68.0,-1050.0
1067.0,208.0,-1063.0
1298.0,290.0,-956.0
1475.0,-107.0,-1087.0
1387.0,-316.0,-1089.0
1333.0,-156.0,-968.0
1220.0,81.0,-1081.0
1247.0,167.0,-1091.0
1555.0,-81.0,-1114.0
1460.0,-185.0,-956.0
1087.0,-224.0,-1009.0
1485.0,122.0,-817.0
1604.0,-7.0,-1118.0
1401.0,277.0,-1180.0
1149.0,-81.0,-1097.0
1489.0,-46.0,-880.0
1627.0,-335.0,-952.0
1436.0,-146.0,-1073.0
1239.0,132.0,-972.0
1362.0,206.0,-1108.0
1586.0,29.0,-1165.0
1128.0,-128.0,-1118.0
1405.0,-308.0,-833.0
1079.0,-107.0,-952.0
1469.0,-72.0,-1059.0
1350.0,314.0,-995.0
1346.0,179.0,-1009.0
1319.0,3.0,-1057.0
1557.0,-333.0,-1050.0
1352.0,-478.0,-952.0
1413.0,-13.0,-895.0
1411.0,316.0,-1048.0
1506.0,158.0,-1159.0
1145.0,-228.0,-1038.0
1040.0,-128.0,-995.0
1134.0,-33.0,-1061.0
1173.0,-1.0,-1052.0
1434.0,25.0,-1044.0
1130.0,234.0,-1052.0
1190.0,-40.0,-921.0
1079.0,-257.0,-954.0
1022.0,-56.0,-1007.0
868.0,-148.0,-1005.0
716.0,220.0,-940.0
1001.0,-121.0,-1059.0
968.0,-329.0,-1057.0
648.0,222.0,-823.0
776.0,-81.0,-907.0
849.0,87.0,-1186.0
771.0,327.0,-1143.0
610.0,-244.0,-1196.0
564.0,269.0,-1018.0
874.0,-228.0,-946.0
445.0,-304.0,-999.0
277.0,247.0,-921.0
677.0,74.0,-1134.0
240.0,101.0,-1126.0
429.0,21.0,-843.0
132.0,-310.0,-1106.0
224.0,193.0,-960.0
329.0,-17.0,-938.0
132.0,122.0,-1257.0
322.0,189.0,-950.0
138.0,-283.0,-1020.0
265.0,-21.0,-894.0
251.0,185.0,-929.0
284.0,48.0,-1270.0
232.0,236.0,-1048.0
210.0,-337.0,-974.0
162.0,-261.0,-970.0
218.0,56.0,-856.0
238.0,25.0,-1048.0
347.0,162.0,-1139.0
138.0,162.0,-1155.0
60.0,169.0,-997.0
277.0,-212.0,-753.0
199.0,-107.0,-1038.0
158.0,-124.0,-1069.0
107.0,454.0,-1108.0
279.0,76.0,-1071.0
-48.0,-150.0,-976.0
187.0,-165.0,-901.0
286.0,-140.0,-919.0
130.0,316.0,-993.0
191.0,244.0,-1034.0
218.0,-103.0,-1134.0
269.0,-66.0,-901.0
60.0,-218.0,-923.0
121.0,17.0,-1044.0
251.0,115.0,-1124.0
54.0,148.0,-1145.0
97.0,-52.0,-1022.0
136.0,-27.0,-995.0
191.0,-81.0,-989.0
0.0,52.0,-1054.0
66.0,150.0,-1153.0
185.0,17.0,-1083.0
40.0,-156.0,-1044.0
101.0,-119.0,-935.0
72.0,0.0,-895.0
138.0,206.0,-1095.0
39.0,491.0,-1124.0
21.0,-165.0,-974.0
44.0,-267.0,-979.0
-33.0,-183.0,-929.0
107.0,121.0,-1071.0
165.0,390.0,-1155.0
-72.0,171.0,-1163.0
134.0,17.0,-958.0
156.0,-85.0,-774.0
72.0,-193.0,-915.0
156.0,-103.0,-1001.0
-81.0,165.0,-1108.0
-58.0,-5.0,-1056.0
54.0,-19.0,-989.0
97.0,-62.0,-907.0
-11.0,-33.0,-935.0
31.0,277.0,-1044.0
76.0,46.0,-1120.0
-17.0,58.0,-1192.0
115.0,-85.0,-952.0
-93.0,39.0,-956.0
56.0,113.0,-942.0
37.0,136.0,-1159.0
-17.0,150.0,-1098.0
-46.0,-203.0,-944.0
68.0,-160.0,-897.0
93.0,72.0,-952.0
-146.0,122.0,-1095.0
74.0,126.0,-1116.0
91.0,-42.0,-1124.0
25.0,1.0,-977.0
9.0,54.0,-921.0
-35.0,70.0,-1032.0
113.0,292.0,-1065.0
76.0,87.0,-1056.0
-37.0,-189.0,-1016.0
62.0,-308.0,-815.0
-122.0,89.0,-909.0
-93.0,204.0,-942.0
105.0,132.0,-1091.0
0.0,-117.0,-1118.0
-11.0,29.0,-966.0
37.0,-99.0,-952.0
1.0,-89.0,-972.0
54.0,277.0,-1022.0
33.0,273.0,-1136.0
1.0,-245.0,-1083.0
-48.0,93.0,-974.0
-29.0,-121.0,-1132.0
