x,y,z
-19,33,-1018
-11,15,-1013
-23,7,-1016
-17,21,-1005
-7,3,-1011
-25,39,-1005
-27,25,-1013
-13,21,-1028
-19,19,-1015
-15,11,-1009
-5,23,-1020
-35,39,-1009
-17,7,-1015
-19,27,-1018
-21,9,-1015
-13,1,-1013
-23,33,-1015
-11,23,-1011
-15,27,-1018
-1,39,-1013
-11,3,-1011
-15,27,-1020
-11,23,-1011
-11,17,-1015
-27,25,-1013
-17,13,-1013
-21,31,-1015
-21,33,-1011
-21,7,-1005
-19,27,-1026
-21,29,-1024
-11,23,-1016
-25,33,-1009
-21,17,-1005
-5,9,-1020
-13,33,-1015
-17,13,-1011
-27,39,-1028
-15,11,-1011
-25,11,-1015
-21,21,-1020
-19,11,-1011
-11,25,-1020
-23,39,-1007
-11,3,-1009
-17,27,-1016
-27,19,-1007
3,23,-1011
5,33,-1016
25,35,-997
19,31,-1007
44,15,-1018
9,-1,-1026
13,3,-1011
-9,3,-1034
-37,-5,-1044
-52,9,-1016
-64,54,-979
-21,107,-981
300,68,-958
203,167,-1038
425,226,-890
735,216,-915
728,-156,-1128
993,-273,-1079
880,-23,-1059
985,212,-1001
1071,-9,-1013
927,-165,-1018
1175,-197,-964
929,363,-1001
1118,97,-1013
1050,-56,-1151
1089,37,-1028
1028,244,-847
1042,232,-864
1036,-204,-1024
985,-240,-952
874,103,-853
806,128,-1028
872,-9,-1030
841,-142,-993
743,66,-888
833,87,-999
837,136,-1079
942,60,-1106
899,271,-1034
968,15,-1095
1050,-113,-1106
1161,-201,-1114
1112,185,-989
1073,183,-1032
1200,-95,-1079
1180,-76,-1093
1114,214,-923
1118,163,-1003
1180,-39,-1122
1196,-50,-1104
1097,203,-933
1050,238,-981
1163,-58,-1057
1223,-70,-1030
1030,160,-974
1089,146,-954
1198,-58,-1032
1280,-158,-1022
1097,115,-854
1110,154,-931
1067,-39,-1095
1167,-80,-983
974,95,-886
1009,107,-942
1159,25,-983
1231,17,-968
1077,74,-944
1206,-60,-976
1389,-193,-1110
1319,35,-1155
1198,242,-888
1048,134,-958
1182,-9,-1022
1260,-107,-1011
1065,329,-890
1143,64,-966
1272,93,-1100
1374,1,-1093
1149,279,-1005
1393,93,-1013
1229,-314,-1081
1424,-156,-1026
1278,169,-960
1298,242,-999
1325,-1,-1151
1081,-144,-1169
1216,-150,-905
1245,251,-989
1298,124,-1038
1159,44,-942
1204,136,-935
1220,81,-999
1344,-9,-1139
1259,-40,-1046
1188,226,-950
1266,152,-948
1091,-236,-1050
1704,-181,-915
1132,312,-1011
1280,-160,-1069
1106,-181,-1112
1237,-146,-1034
1177,316,-966
1220,558,-778
1266,115,-1061
1257,-1,-995
1341,-91,-907
1430,-5,-1128
1356,97,-1188
1364,-103,-907
1075,134,-915
1325,9,-954
1216,-240,-956
1126,5,-1061
970,277,-1190
1122,70,-876
1268,-126,-1085
1594,478,-899
1313,525,-767
1208,33,-1098
1052,-472,-1331
1503,-398,-911
1069,435,-981
1194,365,-907
1221,-126,-839
1321,-452,-1034
1202,220,-1095
1132,394,-1061
1344,304,-1110
1145,-370,-954
1606,87,-864
1327,195,-1134
1329,152,-997
794,-185,-1110
796,-185,-1009
1011,-9,-974
497,-177,-1042
749,-58,-880
407,162,-991
325,294,-1071
706,245,-890
638,-105,-950
-23,148,-1233
224,327,-956
312,240,-907
212,-353,-1204
-138,-244,-1013
-284,-181,-913
-42,-204,-1145
-245,144,-999
11,177,-942
-236,3,-1249
-528,675,-1005
333,-257,-1016
-242,169,-1034
-374,-105,-1067
132,44,-1118
-1138,173,-1102
-925,-228,-851
-821,-17,-1018
-847,-341,-1075
-1356,52,-987
-1491,-292,-1147
-1157,324,-571
-1747,263,-1038
-1266,3,-1036
-1663,66,-1093
-815,277,-895
-1563,269,-1132
-954,-46,-876
-769,-130,-907
-1098,-269,-936
-1042,39,-1009
-817,-121,-1327
-704,5,-1122
-1290,-212,-1141
-607,245,-993
-903,251,-825
-333,-62,-868
-679,201,-1118
-692,261,-1052
-747,-25,-962
-849,-27,-1073
-759,-245,-962
-823,-66,-786
-999,343,-804
-985,-136,-989
-1085,115,-1038
-878,-183,-977
-1370,152,-1237
-1077,-154,-1048
-1298,109,-1065
-1098,181,-977
-1477,56,-1036
-866,-126,-860
-1284,251,-1134
-1036,-265,-979
-1360,60,-1239
-741,-179,-1044
-1292,60,-1116
-864,191,-856
-1424,13,-1087
-745,-89,-1044
-1175,128,-1130
-1083,117,-1100
-1177,78,-1173
-993,-187,-1089
-708,-265,-1022
-1169,404,-1089
-1020,5,-972
-987,-76,-1007
-1089,0,-1038
-1342,83,-976
-1301,117,-1032
-1147,-245,-979
-1452,99,-1075
-1138,238,-851
-1534,386,-929
-1110,-187,-948
-1237,-366,-1141
-1262,140,-938
-1440,7,-1022
-1087,-150,-1067
-1430,3,-977
-1278,218,-851
-1573,165,-1034
-1165,-210,-935
-1387,-23,-1015
-1557,191,-1118
-1251,339,-997
-954,-284,-991
-1352,-33,-1069
-1120,142,-890
-1319,117,-991
-890,-267,-1182
-1311,-80,-1153
-1342,251,-956
-1385,398,-1026
-1005,-85,-1038
-1272,-232,-1067
-1106,93,-882
-1458,162,-974
-1054,-138,-1270
-1331,-97,-1157
-1452,177,-810
-1153,80,-862
-1286,-242,-1132
-1180,-197,-1022
-1389,162,-1003
-1344,312,-987
-1050,-119,-1145
-1237,31,-1122
